Geneid,KO_ID
g2302,
g2303,
g2304,
g2305,
g2306,
g2307,
g2308,
g2309,
g2310,
g2311,
g2312,
g2313,
g2314,
g2315,
g2316,
g2317,
g2318,
g2319,K00604
g2319,K00604
g2320,
g2320,
g2321,K06691
g2322,K06633
g2323,K00920
g2324,K18466
g2325,K20352
g2325,K20352
g2325,
g2326,K16675
g2327,K12392
g2328,K02325
g2329,
g2330,K14314
g2331,
g2332,
g2332,
g2333,K12868
g2334,K00894
g2335,K13110
g2336,K02876
g2337,
g2338,K15542
g2338,K15542
g2339,
g2340,
g2341,
g2342,
g2342,
g2343,
g2344,
g2345,
g2346,
g2347,
g2348,
g2349,
g2350,
g2351,
g2352,
g2353,
g2354,
g2355,
g2356,
g2357,
g2358,
g2359,
g2360,
g2361,
g2362,
g2363,
g2364,
g2365,
g2366,
g2367,
g2368,
g2369,
g2370,
g2370,
g2371,
g2372,
g2373,
g2374,
g2375,
g2376,
g2377,
g2378,
g2379,
g2380,
g2381,
g2382,K24456
g2383,
g2384,
g2385,
g2386,
g2386,
g2387,
g2388,
g2389,
g2390,
g2391,K09267
g2392,
g2393,
g2394,K18435
g2394,K18435
g2395,
g2396,
g2397,
g2398,K02888
g2399,
g2400,
g2401,K24348
g2402,K26151
g2403,K13121
g2404,
g2405,
g2406,
g2407,
g2408,
g2409,
g2410,
g2411,K19986
g2412,
g2413,
g2414,
g2415,
g2416,
g2417,K08515
g2417,
g2418,
g2419,
g2420,K01535
g2421,K03107
g2422,
g2423,
g2424,
g2425,
g2426,K11578
g2426,K11578
g2427,
g2428,
g2429,
g2430,K03260
g2431,
g2431,
g2432,
g2433,
g2434,
g2435,
g2436,
g2437,
g2438,
g2439,
g2440,K07375
g2441,
g2442,
g2443,
g2444,
g2445,
g2446,
g2447,
g2448,
g2449,
g2450,
g2451,
g2452,
g2453,
g2454,
g2455,
g2456,
g2457,
g2458,
g2459,
g2460,
g2461,
g2462,
g2463,
g2464,
g2465,
g2466,
g2467,
g2468,
g2469,
g2470,
g2471,
g2472,
g2473,
g2474,
g2475,
g2476,
g2477,
g2478,
g2479,
g2480,
g2481,
g2481,
g2482,K05349
g2482,K05349
g2483,
g2484,
g2485,
g2486,
g2487,
g2488,
g2489,
g2490,K14674
g2491,
g2492,
g2493,
g2493,
g2494,
g2494,
g2495,
g2495,
g2496,K05665
g2496,K05665
g2497,K01918
g2497,K01918
g2498,K09580
g2499,
g2500,K00615
g2501,
g2502,K05864
g2503,
g2504,K23905
g2505,
g2506,
g2507,
g2508,
g2509,
g2510,
g2511,
g2511,
g2512,
g2513,
g2514,
g2515,
g2516,
g2517,
g2518,
g2519,
g2520,
g2521,
g2522,
g2523,
g2524,K04447
g2525,
g2526,
g2527,
g2528,
g2529,
g2530,
g2531,
g2532,
g2533,
g2534,
g2535,
g2536,
g2537,
g2538,
g2539,
g2540,
g2541,
g2542,
g2543,
g2544,
g2545,
g2546,
g2547,
g2548,
g2549,
g2550,
g2551,
g2552,
g2553,
g2554,
g2555,
g2556,
g2557,K22696
g2558,
g2558,
g2559,K11883
g2559,K11883
g2560,
g2561,
g2562,K07936
g2562,
g2563,
g2564,
g2564,
g2565,K00606
g2566,
g2567,
g2567,
g2568,
g2569,
g2570,
g2571,
g2572,
g2573,
g2574,
g2575,
g2576,
g2577,
g2578,
g2579,
g2580,
g2581,
g2582,
g2583,
g2584,
g2585,
g2586,
g2587,
g2588,
g2589,
g2590,
g2591,
g2592,
g2593,
g2594,
g2595,
g2596,
g2597,
g2598,
g2599,
g2600,
g2601,
g2602,
g2603,
g2604,
g2605,
g2606,
g2607,
g2608,
g2609,
g2610,
g2611,
g2612,
g2613,
g2614,
g2615,
g2616,
g2617,
g2618,
g2619,
g2620,
g2621,
g2622,
g2623,
g2624,
g2625,
g2626,
g2627,
g2628,
g2629,
g2630,
g2631,
g2632,
g2633,
g2634,
g2635,
g2636,
g2637,
g2638,
g2639,
g2640,
g2641,
g2642,
g2643,
g2644,
g2645,
g2646,
g2647,
g2648,
g2649,
g2650,
g2651,
g2652,
g2653,
g2654,
g2655,
g2656,
g2657,
g2658,
g2659,
g2660,
g2661,
g2662,
g2663,
g2664,
g2665,
g2666,
g2667,
g2668,
g2669,
g2670,
g2671,
g2672,
g2673,
g2674,
g2675,
g2676,K08658
g2677,K02976
g2678,K25816
g2678,K25816
g2679,K13617
g2680,K00999
g2681,
g2682,
g2683,
g2684,
g2685,
g2686,
g2687,
g2688,
g2689,
g2690,
g2691,
g2692,
g2692,
g2693,
g2694,
g2695,
g2696,
g2697,
g2698,
g2699,
g2700,
g2701,
g2702,
g2703,
g2704,
g2705,
g2706,
g2707,
g2708,
g2709,
g2710,
g2711,
g2712,
g2713,
g2714,
g2715,K08493
g2716,K06670
g2717,K14005
g2717,K14005
g2718,K14320
g2719,K19842
g2720,
g2721,
g2722,
g2722,
g2723,
g2724,
g2725,
g2726,
g2727,
g2728,K03848
g2728,
g2729,K09496
g2730,K17276
g2731,K11438
g2732,K07300
g2733,
g2734,
g2735,
g2736,
g2737,
g2738,
g2739,
g2739,
g2740,K00368
g2741,K01358
g2742,K26151
g2742,K22305
g2743,
g2744,
g2745,
g2746,
g2747,
g2748,K24418
g2748,K24418
g2749,
g2749,
g2750,K24142
g2751,K12831
g2752,
g2753,
g2754,
g2755,
g2756,K03940
g2757,
g2758,
g2759,
g2760,
g2761,
g2762,
g2763,
g2764,
g2765,
g2766,
g2767,
g2768,
g2769,
g2770,
g2771,
g2772,
g2773,
g2774,
g2775,
g2776,
g2777,
g2778,
g2779,
g2779,
g2779,
g2780,
g2781,
g2782,
g2783,
g2784,
g2785,
g2785,
g2786,
g2787,
g2788,
g2789,
g2790,
g2791,
g2792,
g2793,
g2794,
g2795,
g2796,
g2797,
g2797,
g2797,
g2798,
g2799,
g2799,
g2800,
g2800,
g2801,
g2802,K03169
g2803,K01046
g2804,
g2804,
g2805,K18042
g2806,
g2807,
g2808,
g2809,
g2810,K17533
g2810,K17533
g2810,K04426
g2810,
g2811,
g2812,
g2812,
g2813,
g2814,
g2815,
g2816,K07305
g2817,
g2818,K24498
g2819,K14837
g2820,K05105
g2821,
g2822,
g2823,K00069
g2824,K05181
g2825,
g2826,K01409
g2827,K03842
g2828,K07146
g2829,
g2830,K03424
g2830,K03424
g2831,
g2832,K01872
g2833,
g2834,K23296
g2834,K23296
g2835,
g2836,K10891
g2837,
g2838,
g2839,
g2840,
g2841,
g2842,
g2843,
g2844,
g2845,
g2846,
g2847,
g2848,
g2849,
g2850,
g2851,
g2851,
g2852,
g2853,
g2854,K20347
g2855,
g2856,
g2857,K15164
g2857,K15164
g2858,
g2859,
g2860,
g2861,
g2862,
g2863,
g2864,
g2865,
g2866,K08762
g2867,K03859
g2868,
g2869,
g2870,
g2871,
g2872,
g2873,
g2874,
g2875,
g2876,
g2877,
g2878,
g2879,
g2880,
g2881,
g2882,
g2883,
g2884,
g2885,
g2886,K18764
g2887,
g2888,
g2889,
g2890,
g2891,
g2892,
g2893,
g2894,
g2895,
g2896,
g2896,
g2897,
g2898,
g2899,
g2900,
g2900,
g2901,
g2902,
g2903,
g2904,
g2905,
g2906,
g2907,
g2908,
g2909,
g2910,
g2911,K03320
g2912,
g2913,K01409
g2914,
g2915,
g2916,
g2917,
g2918,
g2919,
g2920,
g2921,
g2922,
g2923,
g2924,
g2925,
g2926,
g2927,
g2928,K01419
g2928,
g2928,K01419
g2929,K23978
g2930,
g2931,K05107
g2932,K14437
g2932,K14437
g2933,
g2934,
g2935,K05857
g2936,
g2937,
g2937,
g2938,K07836
g2938,K07836
g2938,K02957
g2939,K01719
g2940,
g2941,K03695
g2942,K16897
g2943,
g2943,
g2944,
g2945,
g2945,
g2946,
g2947,
g2948,
g2949,
g2950,
g2951,
g2952,
g2953,
g2953,
g2954,
g2955,
g2956,
g2957,
g2958,
g2959,
g2960,
g2961,
g2962,
g2963,
g2964,
g2965,
g2966,
g2967,
g2968,
g2969,
g2970,
g2971,
g2972,
g2973,
g2974,
g2975,
g2976,
g2977,
g2978,K04512
g2979,K03438
g2979,K03438
g2980,K03685
g2981,K09497
g2982,
g2983,K08991
g2984,K05906
g2984,
g2985,K07918
g2986,K03145
g2987,K14523
g2988,K07071
g2989,K10583
g2990,K12892
g2990,
g2991,K07304
g2991,K07304
g2992,K12345
g2993,K13139
g2993,K13139
g2994,
g2995,
g2996,
g2997,
g2998,
g2999,
g3000,
g3001,K13099
g3002,K15110
g3003,K02735
g3004,K02917
g3005,
g3005,
g3006,K03037
g3006,K03037
g3007,K12160
g3008,K19306
g3008,K19306
g3009,
g3010,
g3010,K15174
g3011,
g3011,
g3011,
g3012,
g3013,K11806
g3014,K06674
g3015,
g3016,K02150
g3017,K20296
g3018,
g3018,K00858
g3019,K03870
g3019,K03870
g3019,K10427
g3019,K03870
g3020,
g3021,
g3022,K14802
g3023,
g3024,
g3025,K14844
g3026,
g3027,
g3028,
g3029,
g3030,
g3031,
g3032,
g3033,
g3034,
g3035,
g3036,
g3037,
g3038,
g3039,
g3040,
g3041,
g3042,
g3043,
g3044,
g3045,
g3046,
g3047,
g3048,
g3049,
g3050,K03943
g3051,
g3052,K03686
g3053,
g3054,
g3055,
g3056,
g3057,
g3058,
g3059,
g3060,
g3061,
g3062,
g3063,
g3064,
g3065,
g3066,
g3067,
g3068,
g3069,K27389
g3070,
g3071,K26415
g3072,
g3073,
g3074,
g3074,
g3075,
g3076,
g3077,
g3078,
g3079,
g3080,
g3081,
g3082,K16262
g3082,
g3083,
g3084,
g3085,
g3086,
g3087,
g3088,
g3089,
g3090,
g3090,
g3091,
g3092,
g3093,
g3094,
g3095,K10609
g3096,
g3097,
g3098,
g3099,K01634
g3100,K12607
g3101,
g3102,K16570
g3102,K16570
g3103,
g3104,
g3105,
g3105,
g3106,K08818
g3106,K08818
g3106,K17822
g3106,K08818
g3107,
g3108,K19932
g3109,
g3110,K07203
g3111,
g3112,K02738
g3113,
g3114,
g3115,
g3116,
g3117,
g3118,
g3119,
g3120,
g3121,
g3122,
g3123,
g3124,
g3125,
g3126,
g3127,
g3128,
g3128,
g3129,
g3130,
g3131,
g3132,
g3133,
g3134,
g3135,
g3136,
g3137,
g3138,
g3139,
g3140,
g3141,
g3142,
g3143,
g3144,
g3145,
g3146,
g3147,
g3148,
g3149,
g3150,
g3151,
g3152,K04427
g3153,
g3154,
g3155,
g3156,
g3157,
g3158,
g3159,
g3160,
g3161,
g3162,
g3163,
g3164,
g3165,
g3166,
g3167,
g3168,K12855
g3169,
g3170,
g3171,
g3172,
g3173,
g3174,K03860
g3175,K07868
g3176,K11322
g3177,
g3178,
g3179,
g3180,
g3181,
g3182,
g3183,
g3184,
g3185,
g3186,
g3187,
g3188,
g3188,K24983
g3189,K10356
g3190,K02950
g3191,
g3192,K03233
g3193,
g3193,
g3194,
g3195,
g3196,
g3197,
g3198,
g3199,
g3200,
g3201,
g3202,
g3203,
g3204,
g3205,
g3206,
g3207,
g3208,
g3209,
g3210,
g3211,
g3212,
g3213,
g3214,K14305
g3214,
g3215,
g3216,
g3217,
g3218,
g3219,K17703
g3220,K11789
g3221,
g3222,
g3223,
g3224,
g3225,
g3226,
g3227,
g3228,
g3229,
g3230,
g3231,
g3232,
g3233,
g3234,
g3235,
g3236,
g3237,
g3238,
g3239,
g3240,
g3241,
g3242,
g3243,
g3244,
g3245,
g3246,
g3247,
g3248,
g3249,
g3250,
g3251,
g3252,
g3253,
g3254,
g3255,
g3256,
g3257,
g3258,
g3258,
g3259,
g3260,
g3261,
g3262,
g3263,
g3264,
g3264,
g3265,
g3266,
g3267,
g3267,K23026
g3267,
g3268,
g3268,
g3269,K20131
g3270,K22943
g3271,
g3272,
g3273,
g3274,
g3275,
g3276,
g3277,
g3278,
g3279,
g3280,
g3281,
g3282,
g3283,
g3284,
g3285,
g3286,
g3287,
g3288,
g3289,
g3290,
g3291,K23287
g3292,K23398
g3293,
g3294,K05105
g3295,
g3296,
g3297,
g3298,
g3299,
g3300,
g3301,
g3302,
g3303,
g3304,
g3305,
g3306,
g3307,
g3308,
g3309,
g3310,
g3311,
g3312,
g3313,
g3313,
g3314,
g3314,
g3315,
g3316,
g3317,
g3318,
g3319,
g3320,
g3321,
g3322,
g3322,K16815
g3323,K24242
g3323,K24242
g3324,
g3325,
g3326,
g3327,
g3328,
g3329,
g3330,
g3331,
g3332,
g3333,
g3334,
g3335,
g3336,
g3336,
g3337,
g3338,
g3339,
g3340,
g3341,
g3342,
g3343,
g3344,
g3345,
g3346,
g3347,
g3348,
g3349,
g3350,
g3351,
g3352,
g3353,
g3354,
g3355,
g3356,
g3357,
g3358,
g3359,
g3360,
g3361,
g3362,
g3363,
g3364,
g3365,
g3366,
g3367,
g3368,
g3369,
g3370,
g3371,
g3372,
g3373,
g3374,
g3375,K17278
g3376,
g3376,
g3377,K01302
g3377,K01302
g3378,
g3379,
g3380,
g3381,
g3382,
g3383,
g3384,
g3385,
g3386,K08739
g3386,K08739
g3386,K08739
g3386,K08739
g3387,
g3388,
g3389,
g3390,
g3391,
g3392,
g3393,
g3394,
g3394,
g3395,
g3396,
g3396,
g3396,
g3397,
g3398,
g3399,
g3400,
g3401,
g3402,
g3403,
g3404,
g3405,
g3406,
g3407,
g3408,
g3409,
g3410,
g3411,
g3412,
g3413,K14455
g3414,
g3415,K09668
g3416,
g3417,
g3418,
g3419,
g3420,
g3421,
g3422,
g3423,
g3424,
g3425,
g3426,
g3427,
g3428,
g3428,
g3429,
g3430,K01392
g3430,
g3431,K28359
g3431,K28359
g3432,
g3433,
g3434,K03145
g3435,
g3436,
g3437,
g3438,
g3439,K06684
g3439,K06684
g3440,
g3440,
g3441,K12235
g3442,
g3443,K28359
g3443,K28359
g3444,K01392
g3444,
g3445,
g3446,K25204
g3446,K25204
g3446,K25204
g3447,
g3448,K06240
g3449,
g3450,
g3451,
g3452,
g3453,
g3454,
g3455,
g3456,
g3457,
g3458,
g3459,
g3459,
g3459,
g3460,
g3461,
g3462,
g3463,
g3464,
g3465,
g3466,
g3467,
g3468,
g3469,
g3470,
g3471,
g3472,
g3473,
g3474,
g3475,
g3476,
g3477,
g3478,
g3479,
g3480,K20704
g3481,
g3482,
g3483,K20636
g3484,
g3485,
g3486,
g3487,
g3488,K24104
g3488,K24104
g3489,K13295
g3490,K24738
g3491,
g3491,
g3492,
g3493,K14793
g3494,K06641
g3494,K06641
g3495,
g3495,
g3496,
g3497,
g3497,
g3498,K10849
g3499,K09478
g3499,K09478
g3500,K24051
g3500,K24051
g3501,K03546
g3502,
g3503,
g3504,
g3505,
g3506,
g3507,
g3508,
g3509,
g3510,
g3511,
g3512,
g3512,
g3512,
g3513,
g3513,
g3514,
g3515,
g3516,
g3517,
g3518,
g3519,
g3520,
g3521,
g3522,
g3523,
g3524,
g3525,K04447
g3526,
g3527,K00511
g3528,K08272
g3529,
g3530,K20636
g3531,K21486
g3531,K21486
g3532,K13348
g3533,
g3534,
g3535,
g3536,K20193
g3537,
g3538,
g3539,
g3540,K00273
g3540,K00273
g3541,
g3542,K08851
g3543,
g3544,
g3544,
g3545,K20718
g3546,
g3547,
g3548,
g3548,
g3549,
g3550,
g3551,K05110
g3552,
g3553,
g3554,
g3555,
g3556,
g3557,
g3558,
g3559,
g3560,
g3561,
g3562,
g3563,
g3564,
g3565,
g3566,
g3567,
g3568,
g3569,
g3570,
g3571,
g3571,
g3572,
g3573,
g3574,
g3575,
g3576,
g3577,
g3578,
g3579,
g3580,
g3580,
g3581,
g3581,
g3582,
g3583,K17893
g3583,K17893
g3584,K21421
g3584,
g3585,
g3586,
g3587,
g3588,
g3589,
g3590,
g3591,
g3592,K06580
g3593,
g3594,
g3594,
g3595,
g3596,
g3596,
g3597,K17576
g3598,
g3599,
g3600,
g3601,
g3602,
g3603,
g3604,
g3605,
g3606,
g3607,
g3608,
g3609,
g3610,
g3611,
g3611,
g3612,
g3613,
g3614,
g3615,
g3616,
g3617,
g3618,
g3619,
g3620,
g3621,
g3622,
g3623,
g3624,
g3625,
g3626,
g3626,
g3627,K04854
g3627,K04851
g3628,
g3629,
g3630,
g3631,K14822
g3632,K12398
g3633,
g3634,
g3635,K26752
g3636,
g3637,
g3638,K00804
g3639,
g3640,
g3641,
g3642,
g3643,
g3644,
g3644,K17613
g3644,
g3645,
g3646,
g3647,
g3648,
g3649,
g3649,
g3650,K24737
g3650,K24737
g3651,
g3651,
g3652,
g3653,
g3654,
g3655,
g3656,
g3657,
g3658,
g3659,
g3660,
g3661,
g3662,K03251
g3663,
g3664,
g3665,K24796
g3665,K24796
g3666,
g3667,
g3667,
g3668,K00968
g3669,
g3670,
g3671,
g3672,
g3673,
g3674,
g3675,
g3676,
g3677,
g3678,
g3679,
g3680,
g3681,
g3682,K14685
g3683,
g3683,
g3684,
g3685,
g3686,
g3687,
g3688,
g3689,
g3690,
g3691,
g3692,
g3693,
g3694,
g3695,
g3696,
g3697,
g3698,
g3699,K08956
g3700,K22766
g3700,
g3701,
g3702,
g3703,K06173
g3704,K17338
g3705,K08489
g3706,K17419
g3707,
g3708,K20404
g3709,
g3710,K14299
g3711,K15559
g3711,K15559
g3712,
g3712,
g3713,K20291
g3714,K24260
g3714,K24260
g3715,K14821
g3716,
g3717,
g3718,
g3719,K14784
g3720,
g3721,
g3722,
g3723,
g3724,
g3725,
g3726,
g3727,
g3728,
g3729,
g3730,
g3731,
g3732,
g3733,
g3734,
g3735,
g3736,
g3737,
g3738,
g3739,
g3740,
g3741,
g3742,
g3743,
g3744,
g3745,
g3746,
g3747,
g3748,
g3749,
g3750,
g3751,
g3752,
g3753,
g3754,
g3755,
g3756,
g3757,
g3758,
g3759,
g3760,
g3761,
g3762,
g3763,
g3764,
g3765,
g3766,
g3767,
g3768,
g3768,
g3769,
g3770,
g3771,
g3772,
g3773,
g3774,
g3775,
g3776,
g3777,
g3778,
g3779,
g3780,
g3781,
g3782,
g3783,
g3784,
g3785,
g3786,
g3787,
g3788,
g3789,
g3790,
g3791,
g3792,
g3793,
g3794,
g3795,
g3796,
g3797,
g3798,
g3799,
g3800,
g3801,
g3802,
g3803,
g3804,
g3805,
g3806,
g3807,
g3808,
g3809,
g3810,
g3811,
g3812,
g3813,
g3814,
g3815,K01792
g3816,K12624
g3817,K01513
g3818,K12316
g3819,K14998
g3819,K14998
g3820,K15156
g3821,K17800
g3822,
g3823,
g3824,
g3825,K24974
g3826,
g3826,
g3827,
g3828,
g3829,
g3830,
g3831,
g3832,
g3833,
g3834,
g3835,
g3836,
g3837,
g3838,
g3839,
g3840,
g3841,
g3842,
g3842,
g3843,K08286
g3843,K08286
g3844,
g3845,
g3846,
g3846,
g3847,
g3848,
g3849,
g3850,
g3851,
g3852,
g3853,K20242
g3854,
g3855,K02520
g3855,K02520
g3856,K00029
g3857,K15076
g3858,K20799
g3859,
g3860,K09500
g3861,K13100
g3862,
g3862,
g3863,
g3864,
g3865,K23298
g3866,K23298
g3867,
g3868,K10696
g3868,K10696
g3869,
g3870,
g3871,
g3871,K19784
g3872,
g3872,
g3872,
g3873,
g3874,
g3875,
g3876,
g3877,
g3878,K05108
g3879,
g3880,
g3881,
g3882,
g3883,
g3884,
g3885,
g3886,
g3887,K06988
g3888,
g3889,K00469
g3890,K16815
g3890,K16815
g3891,
g3892,
g3893,
g3894,
g3895,
g3896,
g3897,
g3898,
g3899,
g3900,
g3901,
g3902,
g3903,
g3904,
g3905,
g3906,
g3907,
g3908,
g3909,
g3910,
g3911,
g3912,
g3913,
g3914,
g3915,
g3916,
g3917,
g3918,
g3919,
g3920,
g3921,
g3922,
g3923,
g3924,
g3925,
g3926,
g3927,
g3927,
g3928,K14310
g3929,
g3930,
g3931,
g3932,
g3933,
g3934,
g3935,
g3936,
g3937,
g3938,
g3939,K24815
g3940,
g3940,K08850
g3941,K11099
g3942,K17968
g3943,
g3944,K14306
g3944,K14306
g3945,
g3945,
g3946,K08486
g3947,K22560
g3948,
g3949,K18467
g3950,K09667
g3951,K14326
g3952,K15175
g3953,
g3954,
g3955,
g3956,K20315
g3957,
g3957,K06683
g3958,K07195
g3958,K07195
g3959,K01147
g3960,K20318
g3961,K15901
g3961,
g3962,
g3963,
g3963,
g3964,K15423
g3964,K15423
g3965,K15441
g3965,K15441
g3966,
g3967,K22913
g3968,
g3969,
g3970,
g3971,
g3972,
g3973,
g3974,
g3975,
g3975,
g3976,
g3976,
g3977,K15731
g3978,K02977
g3979,
g3980,K10842
g3981,
g3981,
g3982,
g3983,K09553
g3983,
g3984,K14324
g3984,K14324
g3984,K03524
g3985,
g3986,K00103
g3987,
g3988,
g3989,
g3990,K02938
g3991,K08513
g3992,
g3993,
g3994,
g3995,
g3996,
g3997,
g3997,
g3997,
g3998,
g3999,K01494
g4000,
g4001,
g4001,
g4002,
g4002,
g4003,
g4003,
g4004,
g4005,
g4006,
g4007,
g4008,
g4009,
g4010,
g4011,
g4012,
g4013,
g4014,
g4014,
g4015,
g4016,
g4017,
g4018,
g4019,
g4020,
g4021,
g4022,
g4023,
g4024,
g4025,
g4026,
g4027,
g4028,
g4029,
g4030,
g4031,
g4032,
g4033,
g4034,
g4035,
g4036,
g4037,
g4038,
g4039,
g4040,
g4041,
g4042,
g4042,
g4043,
g4044,
g4045,
g4046,
g4047,
g4048,
g4049,K22804
g4050,
g4050,
g4051,
g4052,
g4053,
g4054,
g4055,
g4056,
g4057,
g4058,
g4058,
g4059,
g4060,
g4061,K06110
g4062,
g4063,
g4064,
g4065,
g4066,
g4067,
g4068,
g4069,
g4070,
g4071,
g4072,
g4073,
g4074,
g4075,
g4076,
g4077,
g4078,
g4079,
g4080,
g4081,
g4082,
g4083,
g4084,
g4085,
g4086,
g4087,
g4088,
g4089,
g4090,
g4091,
g4092,
g4093,
g4093,
g4094,
g4095,
g4096,
g4097,
g4098,
g4099,
g4100,
g4101,
g4102,
g4103,
g4104,
g4105,
g4106,
g4107,
g4108,
g4109,
g4110,
g4111,
g4112,
g4113,
g4114,
g4115,
g4116,
g4117,
g4118,
g4119,
g4120,
g4121,
g4122,
g4123,
g4124,
g4125,
g4126,
g4127,
g4128,
g4129,
g4130,
g4131,
g4132,
g4132,
g4133,
g4134,
g4135,
g4136,
g4137,
g4138,
g4139,
g4140,
g4141,
g4142,
g4143,
g4144,
g4145,
g4146,
g4147,
g4148,
g4149,
g4150,
g4151,
g4152,
g4153,
g4154,
g4155,
g4156,
g4157,
g4158,
g4159,
g4160,
g4161,
g4162,
g4163,
g4164,
g4165,
g4166,
g4167,
g4168,
g4169,
g4170,
g4171,
g4172,
g4173,
g4174,
g4175,K01595
g4175,K01595
g4176,
g4177,
g4178,K24242
g4178,K24242
g4179,
g4180,
g4181,
g4182,
g4183,
g4184,
g4185,
g4186,
g4187,
g4188,
g4189,
g4190,
g4191,
g4192,
g4193,
g4194,
g4195,
g4196,
g4197,
g4198,
g4199,
g4200,
g4201,
g4202,
g4203,
g4204,
g4205,
g4206,
g4207,
g4208,
g4209,
g4210,
g4211,
g4212,
g4213,
g4214,
g4215,
g4216,
g4217,
g4217,
g4218,
g4219,
g4220,
g4221,
g4222,
g4222,
g4223,K10994
g4224,K07827
g4225,
g4226,
g4227,
g4228,
g4228,
g4228,
g4229,
g4230,
g4230,
g4231,
g4232,
g4233,
g4234,
g4235,
g4236,
g4237,
g4238,
g4239,
g4240,
g4241,
g4242,
g4243,
g4244,
g4245,
g4246,
g4247,
g4248,
g4249,
g4250,
g4251,K01619
g4252,
g4252,
g4253,
g4254,K10755
g4254,K10755
g4255,
g4255,
g4256,K00616
g4257,
g4258,K25100
g4259,K08892
g4260,K11294
g4261,
g4262,
g4263,
g4263,
g4264,K26222
g4265,K09584
g4265,K09584
g4266,
g4267,
g4268,
g4269,
g4270,
g4271,
g4272,
g4273,
g4274,
g4275,
g4276,K05110
g4277,
g4278,
g4279,
g4280,
g4281,
g4282,
g4283,
g4284,
g4285,
g4286,
g4287,
g4288,
g4289,K14565
g4290,
g4290,
g4290,
g4290,K03259
g4290,
g4291,K13335
g4292,K02516
g4293,
g4294,
g4294,
g4295,
g4296,K28005
g4296,
g4296,
g4297,
g4297,
g4297,
g4298,
g4299,K00820
g4300,
g4301,
g4302,
g4303,
g4304,
g4305,
g4306,
g4307,
g4307,
g4308,
g4309,
g4310,
g4311,K00456
g4312,
g4313,
g4314,
g4315,
g4316,
g4317,
g4318,
g4319,
g4320,
g4321,
g4322,
g4323,
g4324,
g4325,
g4326,
g4327,
g4328,
g4329,
g4330,
g4331,
g4332,
g4333,
g4334,
g4335,
g4335,
g4336,K12848
g4337,K02872
g4338,
g4339,
g4340,
g4341,
g4342,
g4343,
g4344,K14864
g4344,K14864
g4345,
g4345,
g4346,
g4346,K16911
g4347,
g4347,K10879
g4348,
g4349,
g4350,
g4350,
g4351,
g4352,
g4353,
g4354,
g4355,
g4356,
g4357,
g4358,
g4359,
g4360,
g4361,
g4362,
g4363,
g4364,
g4365,
g4365,K00477
g4366,
g4366,
g4367,
g4368,
g4369,K14440
g4370,K18798
g4370,K18798
g4371,K00940
g4372,
g4372,
g4373,K04422
g4374,
g4375,
g4376,
g4377,
g4378,
g4378,K00731
g4379,
g4379,
g4380,
g4380,
g4381,
g4382,
g4383,K04630
g4383,
g4384,K09539
g4385,K03028
g4386,
g4387,
g4387,
g4388,
g4389,
g4390,
g4390,
g4391,
g4392,K17710
g4392,K17710
g4393,K24970
g4394,
g4395,
g4396,
g4397,
g4398,
g4399,
g4400,
g4401,
g4402,
g4403,
g4404,
g4405,
g4406,
g4407,
g4408,
g4409,
g4410,
g4411,
g4412,
g4413,
g4414,
g4415,
g4416,
g4417,
g4418,
g4419,
g4420,
g4421,K17933
g4422,
g4423,
g4424,
g4425,
g4426,
g4427,
g4428,
g4429,
g4430,
g4431,
g4432,K10356
g4433,K19583
g4434,
g4435,K03097
