Geneid,KO_ID
g2530,
g2531,
g2532,K24158
g2533,K01255
g2534,K01256
g2535,K07912
g2536,
g2537,
g2538,
g2539,
g2540,
g2540,
g2541,
g2542,
g2543,
g2543,
g2544,
g2545,
g2546,
g2547,
g2547,
g2548,
g2549,
g2550,
g2551,
g2552,
g2553,
g2554,
g2555,
g2556,
g2557,
g2558,
g2559,
g2560,
g2561,
g2562,
g2563,
g2564,
g2565,
g2566,
g2567,
g2568,
g2569,
g2570,
g2571,
g2572,
g2573,
g2574,
g2575,
g2576,
g2577,
g2578,
g2579,
g2580,
g2581,
g2582,
g2583,
g2584,
g2585,
g2586,
g2587,
g2588,
g2589,
g2590,
g2591,
g2592,
g2593,
g2594,
g2595,
g2596,
g2597,
g2598,
g2599,
g2600,
g2601,
g2602,
g2603,
g2604,
g2604,
g2605,
g2606,
g2607,
g2608,K20032
g2609,
g2610,K10768
g2611,
g2612,K11840
g2613,
g2613,
g2614,
g2614,
g2615,
g2616,K10290
g2617,
g2618,
g2619,
g2620,K04883
g2621,
g2622,
g2623,
g2624,
g2625,
g2626,
g2627,
g2628,
g2629,
g2630,K00820
g2630,K00820
g2630,K00820
g2631,
g2632,
g2633,
g2634,K28005
g2634,
g2634,
g2635,
g2636,
g2637,
g2638,K02516
g2639,K13335
g2640,
g2640,
g2640,
g2641,K03259
g2642,K14565
g2643,
g2644,
g2645,
g2646,
g2647,
g2648,
g2649,
g2650,
g2651,
g2652,
g2653,
g2654,K05110
g2655,
g2656,
g2657,
g2658,
g2659,
g2660,
g2661,
g2662,
g2663,
g2664,
g2664,
g2665,
g2666,K26222
g2666,K26222
g2667,
g2668,
g2669,K11294
g2670,K08892
g2671,K25100
g2672,
g2673,K00616
g2673,K00616
g2674,
g2675,K10755
g2676,
g2677,
g2678,K01619
g2679,
g2680,
g2681,
g2682,
g2683,
g2684,
g2685,
g2686,
g2687,
g2688,
g2689,
g2690,
g2691,
g2692,
g2693,
g2694,
g2695,
g2696,
g2697,
g2698,
g2699,
g2700,
g2701,
g2702,
g2703,
g2704,
g2705,
g2705,
g2706,
g2707,
g2708,
g2709,K07827
g2710,K10994
g2711,
g2712,
g2713,
g2714,
g2715,
g2716,
g2717,
g2718,
g2719,
g2720,
g2721,
g2722,
g2723,
g2724,
g2725,
g2726,
g2727,
g2728,
g2729,
g2730,
g2731,
g2732,
g2733,
g2734,
g2735,
g2736,
g2737,
g2738,
g2739,
g2739,
g2740,
g2741,
g2742,
g2743,
g2744,
g2744,
g2745,
g2746,
g2747,
g2748,
g2749,
g2750,
g2751,
g2752,
g2753,
g2754,
g2755,
g2756,
g2757,
g2757,
g2758,
g2759,
g2760,
g2761,
g2762,
g2763,
g2764,
g2765,
g2766,
g2767,
g2768,
g2769,
g2770,
g2771,
g2772,
g2773,
g2774,
g2775,
g2776,
g2777,
g2778,
g2778,
g2778,
g2779,K02136
g2780,K17087
g2781,
g2782,
g2783,
g2784,
g2785,
g2786,
g2787,
g2788,
g2789,
g2790,
g2791,
g2792,
g2793,
g2794,K00668
g2795,K14402
g2796,
g2797,
g2798,
g2799,
g2800,
g2801,
g2802,
g2803,
g2804,
g2805,
g2806,
g2807,
g2808,
g2809,
g2810,
g2811,
g2812,
g2813,
g2814,
g2815,
g2816,
g2817,
g2818,
g2819,
g2820,
g2821,
g2822,
g2823,
g2824,
g2825,
g2826,
g2827,
g2828,
g2829,K00981
g2830,K00500
g2831,
g2832,K01872
g2833,
g2834,
g2835,
g2836,
g2837,
g2838,
g2839,
g2840,
g2841,
g2842,
g2843,K16073
g2844,K14693
g2845,K15362
g2845,K15362
g2846,
g2847,
g2847,
g2848,K22991
g2848,K22991
g2849,K26678
g2849,K26678
g2850,
g2851,
g2852,
g2853,
g2854,
g2855,
g2856,
g2857,K26537
g2857,K26537
g2858,
g2859,
g2860,
g2861,
g2862,
g2863,
g2864,
g2865,
g2866,
g2867,
g2868,
g2869,
g2870,
g2871,K15443
g2872,K04527
g2873,K02729
g2873,K02729
g2874,
g2875,K16815
g2876,K13348
g2877,
g2878,
g2879,
g2880,K03135
g2881,
g2882,
g2883,
g2884,K01110
g2885,K01647
g2886,
g2887,K07555
g2887,K07555
g2888,K08497
g2889,K02433
g2890,
g2891,K27833
g2892,K20359
g2893,
g2894,K00922
g2895,
g2895,
g2896,K00326
g2897,
g2898,K24997
g2899,
g2900,
g2901,
g2902,
g2903,K11377
g2904,K00605
g2904,K00605
g2905,
g2905,
g2906,K12778
g2907,
g2907,
g2908,
g2909,
g2910,
g2911,
g2912,
g2913,
g2914,
g2915,
g2916,
g2917,
g2918,
g2919,
g2920,
g2921,
g2922,
g2923,
g2924,
g2925,
g2926,
g2927,K00774
g2928,K13108
g2929,
g2930,K27905
g2931,K15463
g2932,K10950
g2932,K10950
g2933,K25808
g2934,
g2935,K08675
g2936,
g2937,
g2938,
g2939,K01581
g2940,K14557
g2941,
g2942,
g2943,
g2944,K09140
g2945,
g2946,K25186
g2947,
g2948,K04681
g2949,K28023
g2950,
g2951,
g2952,
g2953,
g2954,
g2955,
g2956,
g2957,
g2958,
g2959,
g2960,
g2961,
g2962,
g2962,
g2963,K05110
g2964,K03778
g2965,K07407
g2966,K06963
g2967,K03099
g2968,K01379
g2969,
g2970,
g2971,
g2971,
g2972,
g2973,
g2974,K22420
g2975,
g2975,
g2976,K07836
g2977,
g2978,K00760
g2979,K09659
g2980,
g2981,K00235
g2982,
g2983,
g2983,
g2984,
g2985,K03039
g2986,K13703
g2987,K00232
g2988,
g2989,
g2990,
g2991,
g2992,
g2993,K01490
g2994,
g2995,
g2996,
g2997,
g2998,
g2999,
g3000,
g3001,
g3002,
g3003,
g3004,K14319
g3004,
g3005,
g3006,
g3007,
g3008,
g3009,
g3010,
g3011,
g3012,
g3013,
g3014,
g3015,
g3016,
g3017,
g3018,
g3019,
g3020,
g3021,
g3022,
g3023,
g3024,
g3025,
g3026,
g3027,
g3028,K07360
g3029,
g3030,
g3031,
g3032,
g3033,
g3034,
g3035,
g3036,
g3037,
g3038,
g3039,
g3040,
g3041,
g3042,
g3043,
g3044,
g3045,
g3046,
g3047,
g3048,
g3049,
g3050,
g3051,
g3052,
g3053,
g3054,
g3055,
g3056,
g3057,
g3058,
g3059,
g3060,
g3061,
g3062,
g3063,
g3064,
g3065,
g3066,
g3067,
g3068,
g3069,
g3070,
g3071,
g3072,
g3073,
g3074,K00232
g3075,
g3076,
g3077,
g3078,
g3079,
g3080,
g3081,
g3082,
g3083,
g3084,
g3085,
g3086,
g3087,
g3088,
g3089,
g3090,
g3091,
g3092,K17576
g3092,K17576
g3093,
g3094,
g3095,
g3096,
g3097,
g3098,
g3099,
g3100,
g3101,
g3102,
g3103,
g3104,
g3105,
g3106,
g3107,
g3108,
g3109,
g3110,
g3111,
g3112,
g3113,
g3114,
g3115,
g3116,
g3117,
g3118,
g3119,
g3120,
g3121,
g3122,
g3123,
g3124,
g3125,
g3126,
g3127,
g3128,
g3128,
g3129,
g3130,
g3131,
g3132,
g3133,
g3134,
g3135,
g3136,
g3137,
g3138,
g3139,
g3140,
g3141,
g3142,
g3143,
g3144,
g3145,
g3146,
g3147,
g3148,
g3149,
g3150,
g3151,
g3152,
g3153,
g3154,
g3155,
g3156,
g3157,
g3158,
g3159,
g3160,
g3161,
g3162,
g3163,
g3164,
g3165,
g3166,
g3167,
g3168,
g3169,
g3170,
g3171,
g3172,
g3173,
g3174,
g3175,
g3176,
g3177,
g3178,
g3179,
g3180,
g3181,
g3182,
g3183,
g3184,
g3185,
g3186,
g3187,
g3188,K24141
g3189,K03141
g3190,
g3191,
g3192,
g3193,
g3194,
g3195,
g3196,
g3197,
g3198,
g3199,
g3200,
g3201,
g3202,
g3203,
g3204,
g3205,
g3206,
g3207,
g3208,K17428
g3209,
g3210,
g3211,
g3212,K25092
g3212,K25092
g3213,
g3214,K20309
g3215,K20309
g3216,K11853
g3217,K12350
g3218,
g3219,
g3219,
g3220,K13217
g3221,K27312
g3222,K00600
g3222,K00600
g3223,
g3223,
g3224,K00599
g3225,K12169
g3226,
g3227,
g3228,K02149
g3229,
g3230,K14313
g3231,K15178
g3231,K15178
g3232,
g3233,
g3234,K18328
g3235,K02213
g3236,K02941
g3236,K02941
g3237,K11647
g3237,
g3237,K11647
g3238,
g3239,
g3240,
g3241,
g3242,
g3243,
g3244,
g3245,
g3246,
g3247,
g3247,
g3248,
g3249,
g3250,K04711
g3251,
g3252,
g3252,
g3253,
g3254,
g3254,
g3255,
g3256,
g3257,K01714
g3257,
g3258,K23334
g3259,
g3260,K23919
g3260,K23919
g3261,
g3261,
g3262,
g3263,
g3264,
g3265,
g3266,
g3267,
g3268,K27810
g3269,K04382
g3270,
g3271,
g3272,
g3273,
g3274,
g3275,
g3276,
g3277,
g3278,K25192
g3278,K25192
g3279,K18081
g3280,K25731
g3281,
g3282,
g3283,
g3284,
g3285,K05749
g3286,
g3287,
g3288,
g3288,
g3289,
g3290,
g3291,
g3292,
g3293,K24637
g3294,K16733
g3295,
g3296,
g3297,K19511
g3298,
g3299,
g3300,K00025
g3301,K01638
g3302,K01637
g3303,
g3304,K06184
g3305,K17263
g3305,
g3305,K17263
g3306,K12562
g3307,
g3308,
g3309,
g3310,
g3311,
g3312,
g3313,
g3314,
g3315,
g3316,
g3317,
g3318,
g3319,
g3320,
g3320,
g3321,K23332
g3322,K10646
g3323,
g3324,
g3325,K11663
g3326,K01373
g3327,
g3328,K19844
g3329,K20072
g3330,K14572
g3331,
g3332,
g3333,
g3334,
g3335,
g3336,
g3337,
g3338,
g3339,
g3340,
g3341,
g3342,
g3343,
g3344,
g3345,
g3346,
g3346,
g3347,
g3348,
g3349,
g3350,
g3351,
g3352,
g3353,
g3354,
g3355,
g3356,
g3357,
g3358,
g3359,
g3360,
g3361,
g3362,
g3363,
g3364,
g3365,
g3366,
g3367,
g3368,
g3369,
g3370,
g3371,
g3372,
g3373,
g3374,
g3375,
g3376,
g3377,
g3378,
g3379,
g3380,
g3381,
g3382,
g3383,
g3384,
g3385,
g3386,
g3387,K25442
g3388,
g3389,
g3390,
g3391,K01373
g3391,
g3392,
g3393,
g3394,
g3395,
g3396,
g3397,
g3398,
g3399,
g3400,K07937
g3401,K00615
g3402,
g3403,
g3404,
g3405,K04688
g3406,
g3407,
g3408,
g3408,
g3409,K28153
g3409,K28153
g3410,
g3411,
g3412,
g3413,
g3414,
g3415,
g3416,
g3416,
g3417,
g3418,
g3419,K02725
g3420,
g3421,
g3422,
g3423,
g3424,
g3425,
g3426,
g3427,
g3428,
g3429,
g3430,
g3431,
g3432,
g3433,K00757
g3434,K03872
g3435,
g3436,
g3437,
g3438,
g3439,
g3440,
g3441,
g3442,
g3443,
g3444,
g3445,
g3446,
g3447,
g3448,
g3449,
g3450,
g3451,
g3452,
g3453,
g3454,
g3455,
g3456,
g3457,
g3458,
g3459,
g3460,K02555
g3461,K03937
g3462,K03000
g3463,K01196
g3464,K14213
g3464,K14213
g3465,
g3466,
g3467,K03132
g3468,
g3469,
g3469,
g3469,K07074
g3470,K14415
g3471,K14827
g3471,
g3472,
g3473,
g3474,
g3475,
g3476,
g3477,
g3478,
g3479,
g3480,
g3481,
g3482,
g3483,
g3484,
g3485,
g3486,K14776
g3487,
g3488,
g3489,K23612
g3490,
g3490,
g3491,K07890
g3492,K02883
g3493,K08734
g3494,K03019
g3495,
g3495,
g3496,K19365
g3497,K17944
g3497,K17943
g3498,
g3499,
g3500,K14397
g3501,K02326
g3501,K02326
g3502,K14863
g3503,K11854
g3504,
g3505,
g3506,
g3507,
g3508,
g3509,
g3510,
g3511,
g3512,K02915
g3513,K18730
g3513,K18730
g3514,
g3515,K03789
g3515,
g3516,
g3517,
g3518,
g3519,
g3520,
g3520,
g3521,K07827
g3522,
g3523,
g3524,K01056
g3524,
g3525,
g3526,
g3527,
g3528,
g3529,
g3530,
g3531,
g3532,K25167
g3533,
g3534,K11000
g3535,
g3536,
g3537,
g3537,
g3538,
g3539,
g3540,
g3541,K23490
g3542,K24956
g3543,
g3544,
g3545,
g3546,
g3546,
g3547,K16449
g3548,
g3549,
g3550,
g3551,
g3552,
g3553,
g3554,
g3555,
g3556,
g3557,
g3558,
g3559,
g3560,
g3561,
g3562,
g3563,
g3564,
g3565,
g3566,
g3567,
g3568,
g3569,
g3570,
g3571,
g3572,
g3573,
g3574,
g3575,
g3576,
g3577,
g3578,
g3579,
g3580,
g3581,
g3582,
g3583,
g3584,
g3585,
g3586,
g3587,
g3588,
g3589,
g3590,
g3591,
g3592,
g3593,
g3594,
g3595,
g3596,
g3597,
g3598,
g3599,
g3600,
g3601,
g3602,
g3603,
g3604,
g3605,
g3606,
g3607,
g3608,
g3609,
g3610,
g3611,
g3612,
g3613,
g3614,
g3615,
g3616,
g3617,
g3618,
g3619,
g3620,
g3621,
g3622,
g3623,
g3624,
g3625,
g3626,
g3627,
g3628,
g3629,
g3630,
g3631,
g3632,
g3633,
g3634,K14157
g3635,
g3636,
g3637,
g3638,
g3639,
g3640,
g3641,K22562
g3642,K00734
g3643,K00688
g3644,
g3645,K04797
g3646,K23343
g3647,
g3648,K11835
g3649,
g3650,K12373
g3651,
g3652,
g3653,
g3654,K15538
g3655,K10356
g3656,
g3657,
g3658,
g3659,
g3659,
g3660,
g3661,
g3662,
g3663,
g3664,
g3665,
g3666,
g3667,
g3668,
g3669,
g3670,
g3671,
g3672,
g3673,
g3674,
g3675,
g3676,
g3677,
g3678,
g3679,
g3679,
g3680,
g3681,
g3682,
g3683,
g3684,
g3685,
g3686,
g3687,
g3688,
g3689,
g3690,
g3691,
g3692,
g3692,
g3693,
g3694,
g3695,
g3696,
g3697,
g3698,
g3699,
g3700,
g3701,
g3702,
g3703,
g3704,
g3705,K09522
g3706,
g3707,
g3708,K10949
g3709,K17560
g3710,K16449
g3711,K14549
g3712,
g3713,
g3714,
g3715,
g3716,
g3717,
g3718,
g3719,
g3720,
g3721,
g3722,
g3723,
g3724,
g3725,
g3726,
g3727,
g3728,
g3729,
g3730,
g3731,
g3732,
g3733,
g3734,K12197
g3735,
g3736,
g3737,
g3738,
g3739,
g3740,
g3741,
g3742,
g3743,
g3744,
g3745,
g3746,
g3747,
g3748,K15456
g3749,
g3750,
g3751,K10765
g3752,
g3753,K01322
g3754,K10141
g3754,K10141
g3755,K10956
g3755,K10956
g3756,
g3757,
g3758,
g3759,
g3760,
g3761,
g3762,
g3763,
g3764,
g3765,
g3766,
g3767,
g3768,
g3769,
g3770,
g3771,
g3772,
g3773,
g3774,
g3775,
g3776,
g3777,
g3778,
g3779,
g3779,
g3780,
g3781,
g3782,
g3782,
g3783,
g3784,K18081
g3785,K15363
g3786,
g3787,
g3788,
g3789,
g3790,
g3791,
g3792,
g3793,
g3794,
g3795,
g3796,K10456
g3797,K14154
g3798,K23093
g3799,K16576
g3800,K11367
g3800,K11367
g3801,
g3802,
g3803,
g3804,
g3805,
g3806,
g3807,
g3808,
g3809,
g3810,
g3811,
g3812,
g3813,
g3814,
g3815,
g3816,
g3817,
g3818,
g3819,
g3820,K15139
g3821,
g3821,K15216
g3822,
g3823,K09532
g3824,K12177
g3825,
g3826,
g3827,
g3828,K05105
g3829,
g3830,
g3831,
g3831,
g3832,K14848
g3833,
g3834,K20346
g3835,K15172
g3836,
g3837,
g3838,
g3839,
g3840,
g3841,
g3842,
g3843,
g3844,
g3845,
g3846,
g3847,
g3848,K03123
g3849,
g3850,
g3850,K11121
g3851,
g3852,
g3853,
g3854,
g3855,
g3856,
g3857,
g3858,
g3859,
g3860,
g3861,
g3861,
g3862,K15442
g3863,
g3864,K24926
g3864,K24926
g3865,K05838
g3866,
g3867,K23333
g3868,
g3869,
g3870,
g3871,
g3872,K05955
g3873,
g3874,K18156
g3875,K26770
g3876,K00294
g3876,K00294
g3876,K00294
g3877,
g3878,
g3878,
g3879,K12820
g3880,K00327
g3881,
g3882,K17550
g3883,K12451
g3884,
g3884,
g3885,
g3886,K15104
g3887,
g3888,K14709
g3889,
g3890,K27320
g3891,
g3892,K12860
g3893,K17800
g3894,
g3895,
g3896,
g3897,
g3898,
g3899,
g3900,
g3901,
g3902,
g3903,
g3904,
g3905,
g3906,
g3907,
g3908,
g3909,
g3910,
g3911,
g3912,
g3913,
g3913,
g3914,
g3915,
g3916,
g3917,
g3918,
g3919,
g3920,
g3921,K01431
g3922,K16063
g3923,
g3924,
g3925,
g3926,
g3927,K12245
g3928,K06678
g3929,
g3930,K13754
g3930,K13754
g3931,K06692
g3932,K03841
g3933,
g3934,
g3935,
g3936,K10869
g3937,K26392
g3938,
g3939,
g3940,
g3941,K04936
g3942,K12836
g3942,K12836
g3943,K21915
g3944,
g3945,
g3946,
g3947,
g3948,
g3949,K12795
g3950,
g3951,
g3952,K18066
g3953,K17803
g3954,
g3955,K09647
g3956,
g3957,K19613
g3957,K19613
g3958,
g3959,K21389
g3960,
g3961,K03341
g3961,
g3962,
g3963,
g3964,
g3965,
g3966,
g3967,
g3968,
g3969,
g3970,
g3971,
g3972,
g3973,
g3974,
g3975,
g3976,
g3977,
g3978,
g3979,
g3980,
g3981,
g3982,
g3983,
g3984,
g3985,
g3986,
g3987,
g3988,
g3989,
g3990,
g3991,
g3992,
g3993,
g3994,
g3995,
g3996,
g3997,
g3998,
g3999,
g3999,
g4000,
g4001,
g4001,
g4002,
g4003,
g4004,
g4005,
g4006,
g4007,
g4008,
g4009,
g4010,
g4011,
g4012,
g4013,
g4014,
g4015,
g4016,
g4017,
g4018,
g4019,
g4020,
g4021,
g4022,
g4023,
g4024,
g4025,
g4026,
g4027,
g4028,
g4029,
g4030,
g4031,
g4032,
g4033,
g4034,
g4035,K05109
g4036,
g4037,
g4038,
g4039,
g4040,
g4041,
g4042,
g4043,
g4044,
g4045,
g4046,
g4047,
g4048,
g4049,
g4050,
g4051,
g4052,
g4053,
g4054,
g4055,
g4056,
g4057,
g4058,
g4059,
g4060,
g4061,
g4062,
g4063,
g4064,
g4065,
g4066,
g4067,
g4068,
g4069,
g4070,
g4071,
g4072,
g4073,
g4074,
g4075,K13523
g4076,
g4077,
g4078,
g4079,
g4080,
g4081,
g4082,
g4083,
g4084,
g4085,
g4086,
g4087,
g4088,
g4089,
g4090,
g4091,
g4092,
g4093,
g4094,
g4095,
g4096,K22614
g4097,
g4098,
g4099,
g4100,
g4101,
g4102,
g4103,
g4104,
g4105,
g4106,
g4107,
g4108,
g4109,
g4110,
g4111,
g4112,
g4113,
g4114,
g4115,
g4116,
g4117,
g4118,
g4119,
g4120,
g4120,
g4121,
g4122,
g4123,
g4124,
g4125,
g4126,
g4127,
g4128,
g4129,
g4130,
g4131,
g4132,
g4133,
g4134,
g4135,
g4136,
g4137,
g4138,
g4139,
g4140,
g4141,
g4142,
g4143,
g4144,
g4145,
g4146,
g4147,K09931
g4148,
g4149,
g4150,
g4151,K09646
g4152,
g4152,
g4153,K10882
g4154,
g4155,K11548
g4156,K02155
g4157,
g4158,K17824
g4159,K11267
g4159,K11267
g4160,
g4161,K11345
g4162,K08288
g4162,K08288
g4163,K12736
g4163,K12736
g4163,K12736
g4164,K20826
g4165,K20180
g4165,K20180
g4166,K00927
g4167,K16465
g4168,K10400
g4168,K10400
g4169,
g4170,
g4171,
g4172,
g4173,
g4174,
g4175,
g4176,
g4177,
g4178,
g4179,
g4180,
g4181,K20182
g4182,
g4182,
g4183,K01972
g4183,K01972
g4184,
g4184,
g4185,K04512
g4186,K11098
g4187,
g4188,
g4189,K10484
g4190,K20820
g4191,
g4192,K02349
g4193,
g4194,
g4195,
g4196,
g4196,
g4197,K20473
g4198,K11187
g4199,K20194
g4200,
g4201,
g4202,
g4203,
g4204,
g4205,
g4206,
g4207,
g4208,
g4209,K01809
g4210,
g4211,
g4212,K08844
g4213,
g4214,
g4215,
g4216,
g4217,K01881
g4218,
g4219,K01867
g4220,
g4220,
g4221,K14800
g4222,
g4223,
g4224,K14780
g4225,K28167
g4226,
g4227,
g4228,K23234
g4229,K14381
g4230,
g4231,
g4232,
g4233,K03868
g4234,
g4234,
g4235,
g4236,K05540
g4237,
g4237,
g4238,
g4239,
g4240,
g4241,
g4242,
g4243,
g4244,
g4245,
g4246,
g4247,K14773
g4247,
g4248,
g4249,K02880
g4250,K05286
g4251,K07874
g4252,K03504
g4252,K03504
g4253,
g4254,
g4255,
g4256,
g4257,K22987
g4257,K22987
g4258,
g4259,
g4260,
g4261,
g4262,K09488
g4263,
g4264,K15117
g4264,
g4264,K15117
g4265,
g4266,
g4267,
g4268,
g4269,
g4270,
g4271,
g4271,
g4272,
g4273,
g4274,K05769
g4275,K14773
g4275,
g4276,
g4277,
g4277,
g4278,
g4278,
g4279,
g4280,K05011
g4281,K01280
g4282,K00476
g4283,K07407
g4284,
g4285,K00503
g4286,
g4287,K00995
g4288,
g4289,
g4290,
g4291,
g4292,
g4293,
g4294,
g4295,
g4296,
g4297,
g4298,
g4299,
g4300,
g4301,
g4302,
g4303,
g4304,
g4305,
g4306,
g4307,
g4308,
g4309,
g4310,
g4311,
g4312,
g4313,
g4314,
g4315,
g4316,
g4317,K07360
g4318,
g4319,
g4320,
g4321,
g4322,
g4323,
g4323,
g4324,
g4325,
g4326,
g4327,
g4328,
g4329,
g4330,
g4331,
g4332,
g4333,
g4334,
g4335,
g4336,
g4337,
g4338,
g4339,
g4340,
g4341,
g4342,K11765
g4343,K02991
g4344,
g4345,
g4346,
g4347,
g4348,
g4349,
g4350,
g4351,
g4352,
g4353,
g4354,
g4355,
g4356,
g4357,
g4358,
g4359,
g4360,
g4361,
g4362,K14559
g4363,
g4364,
g4365,
g4365,
g4365,
g4366,K10706
g4367,K20642
g4368,
g4369,K00088
g4370,
g4371,K26680
g4372,K15115
g4373,
g4374,
g4375,
g4376,
g4377,
g4378,
g4379,
g4380,
g4381,
g4382,
g4383,
g4384,
g4385,
g4386,
g4387,
g4388,
g4389,
g4390,
g4391,
g4392,
g4393,
g4394,
g4395,
g4396,
g4397,K19023
g4398,
g4399,
g4400,K10357
g4401,
g4402,K00161
g4403,
g4404,K06947
g4405,K11662
g4406,K20121
g4407,K03234
g4408,
g4409,K15902
g4410,K04392
g4411,K02984
g4412,K03522
g4412,K03522
g4413,K16219
g4414,K08496
g4415,K07203
g4416,K07561
g4416,K07561
g4417,
g4418,K01890
g4419,
g4420,K03950
g4421,K12174
g4422,
g4423,
g4424,
g4425,
g4426,
g4427,
g4428,
g4429,
g4430,
g4431,
g4432,
g4433,
g4434,
g4435,
g4436,
g4437,
g4438,
g4439,
g4440,
g4441,
g4442,
g4443,
g4444,
g4445,
g4446,
g4447,
g4448,
g4449,
g4450,
g4451,
g4452,
g4453,
g4454,
g4455,
g4456,
g4457,
g4458,
g4459,
g4460,
g4461,
g4462,
g4463,
g4464,
g4465,
g4466,
g4467,
g4468,
g4469,
g4470,
g4471,
g4472,
g4473,
g4474,
g4475,
g4476,
g4477,
g4478,
g4479,
g4480,
g4481,
g4482,
g4482,
g4483,K14415
g4484,K00913
g4485,K13356
g4486,
g4487,
g4488,
g4489,K15075
g4490,K14847
g4491,
g4492,K24891
g4492,K24891
g4493,
g4494,K18592
g4494,K18592
g4495,
g4496,
g4497,
g4497,
g4498,
g4499,
g4500,
g4501,
g4502,
g4502,
g4503,
g4504,
g4505,
g4505,
g4506,K04802
g4507,K12195
g4508,K10873
g4509,
g4510,
g4511,K01110
g4511,K01110
g4512,
g4513,
g4514,
g4515,
g4516,
g4517,
g4518,
g4519,
g4520,
g4521,
g4522,
g4523,
g4524,
g4525,
g4526,
g4527,
g4528,
g4529,K03331
g4530,K23700
g4531,
g4532,
g4533,
g4534,
g4535,
g4536,
g4537,
g4538,
g4539,
g4540,
g4541,
g4542,
g4542,
g4543,
g4544,
g4545,
g4546,
g4547,
g4548,
g4549,
g4550,
g4551,
g4552,
g4553,
g4554,
g4555,
g4556,
g4557,
g4558,
g4559,K22579
g4560,K22579
g4561,
g4562,K05105
g4563,
g4564,K25318
g4565,K01669
g4566,K08857
g4567,
g4567,
g4568,
g4569,
g4570,
g4570,
g4571,
g4572,
g4573,
g4573,
g4574,K03681
g4575,K12604
g4576,
g4576,
g4577,
g4578,
g4579,
g4580,
g4581,K04515
g4582,
g4583,K12844
g4584,K09008
g4585,
g4586,
g4587,
g4588,
g4589,
g4590,
g4591,
g4592,
g4593,
g4594,
g4595,
g4596,
g4597,
g4598,
g4599,
g4600,K08341
g4601,
g4602,K15033
g4603,K03531
g4604,K20363
g4605,
g4606,K08739
g4607,K01259
g4607,K01259
g4608,K14085
g4609,K10585
g4610,
g4611,K25203
g4612,K21922
g4613,
g4613,
g4614,
g4615,
g4616,
g4617,
g4618,
g4619,
g4620,
g4621,
g4622,K07877
g4623,
g4624,
g4625,
g4626,
g4627,
g4628,K13124
g4629,K13247
g4630,K01530
g4631,
g4632,
g4633,K10575
g4634,K17433
g4635,K03063
g4635,K03063
g4636,
g4637,K14850
g4638,
g4639,
g4640,K18041
g4641,K18723
g4642,K14947
g4643,
g4644,
g4645,K12616
g4646,
g4646,
g4646,
g4647,
g4648,K27605
g4649,
g4650,
g4650,
g4651,K02875
g4652,K23002
g4653,K01790
g4654,K00923
g4655,
g4656,
g4657,
g4658,K24983
g4659,K23919
g4660,
g4661,
g4662,
g4663,
g4664,
g4665,K05607
g4666,
g4667,
g4668,
g4669,
g4670,
g4671,
g4672,
g4673,
g4674,
g4675,
g4676,
g4677,
g4678,
g4679,
g4680,
g4681,
g4682,
g4683,
g4684,K14016
g4685,K00207
g4686,
g4687,K09489
g4688,K11594
g4689,
g4690,
g4691,
g4692,
g4693,
g4694,
g4694,
g4695,K06072
g4696,K01611
g4697,K11165
g4697,K11165
g4698,K00750
g4699,
g4700,
g4701,K00002
g4701,K00002
g4702,
g4703,K11795
g4703,K11795
g4704,K17543
g4705,
g4706,
g4707,
g4708,
g4709,
g4710,
g4711,
g4712,
g4713,
g4714,
g4715,
g4716,
g4717,
g4718,
g4719,
g4720,
g4721,
g4722,
g4723,
