Orthogroup	bc2001_braker	vvermcdc19_braker
OG0000254	bc2001_g607.t3, bc2001_g607.t2, bc2001_g607.t1	vverm_g12376.t1, vverm_g9950.t1, vverm_g9430.t1, vverm_g3884.t1, vverm_g1298.t1, vverm_g15756.t1, vverm_g6969.t1, vverm_g5400.t1, vverm_g6001.t1, vverm_g14094.t1
OG0000255	bc2001_g8629.t1, bc2001_g8629.t2	vverm_g7861.t1, vverm_g12179.t1, vverm_g8919.t1, vverm_g11222.t1
OG0000256	bc2001_g15559.t1, bc2001_g15559.t3	vverm_g16473.t1
OG0000257	bc2001_g8664.t1	vverm_g13673.t1, vverm_g2710.t1
OG0000257	bc2001_g17133.t1	vverm_g10925.t1, vverm_g3292.t1
OG0000257	bc2001_g16504.t1	vverm_g8751.t1
OG0000258	bc2001_g13439.t1	vverm_g1850.t1, vverm_g9339.t1, vverm_g15104.t1, vverm_g13901.t1, vverm_g6755.t1, vverm_g14880.t1, vverm_g13588.t1, vverm_g9234.t1, vverm_g6484.t1, vverm_g5509.t1, vverm_g13587.t1, vverm_g16450.t1, vverm_g16450.t2, vverm_g7708.t1
OG0000259	bc2001_g12040.t1, bc2001_g14329.t1, bc2001_g1555.t1, bc2001_g8796.t1, bc2001_g6383.t1, bc2001_g16978.t1	vverm_g892.t2, vverm_g892.t1
OG0000271	bc2001_g12821.t1	vverm_g11194.t1
OG0000271	bc2001_g8454.t1, bc2001_g3879.t1	vverm_g16664.t1
OG0000272	bc2001_g17365.t1, bc2001_g17365.t2	vverm_g16797.t1, vverm_g16796.t1, vverm_g4794.t1, vverm_g4794.t2, vverm_g5225.t1, vverm_g8915.t1, vverm_g8521.t1, vverm_g15801.t1, vverm_g9256.t2, vverm_g9256.t1, vverm_g7078.t1, vverm_g2863.t1, vverm_g14152.t1, vverm_g2116.t1
OG0000274	bc2001_g17140.t1	vverm_g3290.t1
OG0000274	bc2001_g11087.t1	vverm_g3324.t1
OG0000274	bc2001_g7784.t1	vverm_g16901.t1, vverm_g5326.t1, vverm_g6630.t1
OG0000275	bc2001_g18770.t3, bc2001_g18730.t4	vverm_g11203.t2, vverm_g11203.t1
OG0000275	bc2001_g5424.t1	vverm_g14840.t1
OG0000276	bc2001_g8776.t1	vverm_g7570.t1, vverm_g7570.t3, vverm_g7570.t2
OG0000276	bc2001_g331.t1	vverm_g1707.t1
OG0000277	bc2001_g4458.t1, bc2001_g465.t1, bc2001_g8394.t1	vverm_g802.t1, vverm_g15210.t1
OG0000278	bc2001_g8692.t3	vverm_g15824.t1, vverm_g3273.t1
OG0000284	bc2001_g17637.t1	vverm_g4905.t1
OG0000284	bc2001_g9666.t1, bc2001_g9666.t2	vverm_g13642.t1
OG0000284	bc2001_g7086.t1	vverm_g12916.t2, vverm_g12916.t1
OG0000284	bc2001_g7433.t1	vverm_g15410.t1
OG0000285	bc2001_g7502.t1	vverm_g2941.t1, vverm_g2941.t2, vverm_g2937.t1, vverm_g2938.t1, vverm_g2938.t2, vverm_g2934.t1, vverm_g2934.t2, vverm_g2933.t1, vverm_g2928.t1, vverm_g2929.t2, vverm_g2929.t1, vverm_g2939.t1, vverm_g2939.t2, vverm_g2940.t1, vverm_g2923.t1, vverm_g2942.t1, vverm_g2942.t2
OG0000290	bc2001_g2932.t1, bc2001_g2932.t2	vverm_g6292.t1
OG0000290	bc2001_g2044.t3	vverm_g12417.t1
OG0000290	bc2001_g17794.t1	vverm_g7080.t1
OG0000291	bc2001_g16811.t1, bc2001_g16811.t2	vverm_g633.t1
OG0000291	bc2001_g4383.t1, bc2001_g10802.t1, bc2001_g4383.t2, bc2001_g10802.t2	vverm_g8992.t1
OG0000292	bc2001_g3110.t1	vverm_g15886.t1
OG0000292	bc2001_g14827.t1	vverm_g3762.t1, vverm_g3208.t1
OG0000292	bc2001_g11362.t2, bc2001_g11362.t3, bc2001_g11362.t1	vverm_g16254.t2, vverm_g16254.t1
OG0000293	bc2001_g16174.t1, bc2001_g17833.t1, bc2001_g18551.t1, bc2001_g18834.t1, bc2001_g3645.t1, bc2001_g7067.t1, bc2001_g5056.t1	vverm_g3953.t1
OG0000294	bc2001_g4296.t1	vverm_g15049.t1
OG0000294	bc2001_g5275.t1	vverm_g11375.t2, vverm_g11375.t1
OG0000295	bc2001_g5620.t1	vverm_g15482.t1
OG0000295	bc2001_g16275.t1, bc2001_g16275.t2	vverm_g9113.t1
OG0000296	bc2001_g4788.t2, bc2001_g4788.t1	vverm_g9926.t2, vverm_g9926.t1
OG0000296	bc2001_g13809.t1	vverm_g324.t1
OG0000296	bc2001_g16889.t1	vverm_g598.t1
OG0000297	bc2001_g1129.t1	vverm_g8043.t1, vverm_g11544.t1, vverm_g5552.t1, vverm_g3484.t1
OG0000298	bc2001_g9093.t2, bc2001_g9093.t1	vverm_g14308.t1
OG0000298	bc2001_g10861.t1	vverm_g6606.t1
OG0000299	bc2001_g13897.t1	vverm_g364.t1
OG0000299	bc2001_g11517.t1	vverm_g6820.t1
OG0000325	bc2001_g1114.t1	vverm_g5269.t1
OG0000325	bc2001_g4550.t1	vverm_g12396.t1, vverm_g12396.t2
OG0000328	bc2001_g17607.t1	vverm_g8403.t1
OG0000328	bc2001_g914.t1, bc2001_g11913.t1	vverm_g7263.t1, vverm_g4153.t1, vverm_g4153.t2, vverm_g3430.t1, vverm_g2037.t1
OG0000329	bc2001_g16188.t1	vverm_g16785.t1
OG0000330	bc2001_g13127.t1	vverm_g166.t1
OG0000331	bc2001_g3106.t4, bc2001_g3106.t1, bc2001_g3106.t2	vverm_g15866.t1, vverm_g15866.t3
OG0000331	bc2001_g15187.t1	vverm_g9592.t1
OG0000333	bc2001_g14676.t1, bc2001_g4537.t1, bc2001_g14775.t1, bc2001_g4530.t1, bc2001_g14674.t1, bc2001_g14996.t2, bc2001_g14996.t1	vverm_g5641.t1
OG0000334	bc2001_g5923.t1	vverm_g14777.t1
OG0000334	bc2001_g17473.t1	vverm_g14240.t2, vverm_g3036.t1, vverm_g2980.t2, vverm_g2980.t1, vverm_g14188.t2, vverm_g14188.t1
OG0000335	bc2001_g11406.t3, bc2001_g1073.t2, bc2001_g1073.t1, bc2001_g11406.t1, bc2001_g11406.t2	vverm_g16773.t1, vverm_g13293.t1, vverm_g10879.t1, vverm_g7902.t1, vverm_g415.t1
OG0000336	bc2001_g3501.t1, bc2001_g1763.t2, bc2001_g1763.t1	vverm_g26.t1, vverm_g26.t2
OG0000336	bc2001_g7667.t1, bc2001_g18657.t1	vverm_g7417.t1, vverm_g13321.t1
OG0000344	bc2001_g11674.t1, bc2001_g6444.t1	vverm_g16136.t1, vverm_g12590.t1, vverm_g14127.t1, vverm_g4552.t1, vverm_g15613.t2, vverm_g16057.t2, vverm_g16057.t1, vverm_g15613.t1, vverm_g16056.t1, vverm_g15614.t1, vverm_g15615.t1, vverm_g15617.t1, vverm_g3336.t1
OG0000356	bc2001_g6777.t2, bc2001_g6777.t1	vverm_g8907.t1
OG0000356	bc2001_g6776.t1	vverm_g7885.t1
OG0000357	bc2001_g16715.t1, bc2001_g16715.t2	vverm_g5090.t2, vverm_g5090.t1
OG0000357	bc2001_g11631.t1	vverm_g15704.t1
OG0000358	bc2001_g9391.t1, bc2001_g7264.t1, bc2001_g7264.t2	vverm_g12979.t2, vverm_g12979.t1
OG0000358	bc2001_g17051.t1	vverm_g15965.t1, vverm_g15965.t2
OG0000359	bc2001_g13933.t1	vverm_g11690.t1
OG0000359	bc2001_g413.t3, bc2001_g413.t1, bc2001_g413.t2	vverm_g15444.t1
OG0000360	bc2001_g608.t1	vverm_g2755.t1
OG0000360	bc2001_g15306.t1	vverm_g8084.t1
OG0000360	bc2001_g5308.t2, bc2001_g5308.t1	vverm_g7993.t1
OG0000360	bc2001_g12106.t1	vverm_g10091.t1
OG0000361	bc2001_g10719.t1	vverm_g8404.t1
OG0000361	bc2001_g12970.t2, bc2001_g12970.t1	vverm_g16239.t1, vverm_g16239.t2
OG0000363	bc2001_g15004.t1	vverm_g5653.t2, vverm_g5653.t1
OG0000364	bc2001_g3109.t1	vverm_g7829.t1
OG0000364	bc2001_g17838.t1, bc2001_g17838.t3, bc2001_g17838.t2	vverm_g13782.t1
OG0000365	bc2001_g16735.t1, bc2001_g10523.t1, bc2001_g2384.t1, bc2001_g900.t1	vverm_g8711.t1, vverm_g7495.t1, vverm_g1628.t1, vverm_g12441.t1, vverm_g12441.t2
OG0000367	bc2001_g7168.t1, bc2001_g5529.t2, bc2001_g5529.t1	vverm_g1474.t1, vverm_g1474.t2, vverm_g9023.t1, vverm_g7211.t1, vverm_g2415.t2, vverm_g2415.t1
OG0000368	bc2001_g1052.t1, bc2001_g1091.t1, bc2001_g7822.t1	vverm_g2728.t1, vverm_g6074.t1
OG0000369	bc2001_g18495.t1	vverm_g13342.t1
OG0000370	bc2001_g2927.t1	vverm_g7851.t1, vverm_g237.t1
OG0000371	bc2001_g13740.t1	vverm_g2580.t1, vverm_g4528.t1, vverm_g45.t1
OG0000372	bc2001_g3505.t1, bc2001_g4177.t1, bc2001_g3324.t1	vverm_g15131.t1, vverm_g2194.t1, vverm_g16662.t1
OG0000379	bc2001_g19712.t1, bc2001_g10447.t1, bc2001_g12038.t1, bc2001_g4334.t1, bc2001_g19387.t1, bc2001_g8784.t2, bc2001_g3078.t1, bc2001_g8784.t1	vverm_g16913.t1
OG0000381	bc2001_g5669.t1, bc2001_g10352.t1, bc2001_g14564.t1, bc2001_g9695.t1	vverm_g3802.t1, vverm_g3802.t2, vverm_g14718.t1, vverm_g13930.t1, vverm_g6895.t1
OG0000383	bc2001_g13189.t1, bc2001_g19652.t1, bc2001_g19652.t2, bc2001_g8716.t1, bc2001_g11873.t1, bc2001_g19131.t1, bc2001_g16876.t1	vverm_g6128.t1, vverm_g10921.t1, vverm_g16013.t1
OG0000393	bc2001_g13549.t1	vverm_g8143.t1, vverm_g8143.t2
OG0000395	bc2001_g1257.t1, bc2001_g1257.t2, bc2001_g1257.t3	vverm_g1620.t1, vverm_g3177.t1, vverm_g8810.t1, vverm_g4332.t1, vverm_g11419.t1, vverm_g10388.t1, vverm_g15769.t1, vverm_g979.t1, vverm_g11323.t1
OG0000396	bc2001_g461.t1, bc2001_g456.t1, bc2001_g461.t2, bc2001_g456.t2	vverm_g12719.t1, vverm_g8923.t1
OG0000397	bc2001_g2299.t1	vverm_g11248.t1
OG0000397	bc2001_g13548.t2, bc2001_g13548.t1	vverm_g6646.t1
OG0000398	bc2001_g16707.t1	vverm_g15569.t3, vverm_g15569.t1, vverm_g15569.t2
OG0000398	bc2001_g17054.t1, bc2001_g17054.t2	vverm_g15956.t1
OG0000399	bc2001_g1250.t1	vverm_g3169.t1
OG0000399	bc2001_g2749.t2, bc2001_g2749.t1	vverm_g15360.t1
OG0000400	bc2001_g8428.t2, bc2001_g8428.t1	vverm_g16723.t1
OG0000402	bc2001_g12266.t1	vverm_g9149.t1
OG0000402	bc2001_g8272.t1	vverm_g11780.t1, vverm_g2093.t1, vverm_g14884.t1
OG0000403	bc2001_g479.t2, bc2001_g479.t1	vverm_g356.t1, vverm_g14276.t1
OG0000403	bc2001_g17892.t1, bc2001_g17892.t2	vverm_g13801.t1
OG0000404	bc2001_g14926.t1	vverm_g6355.t1, vverm_g7677.t1
OG0000404	bc2001_g18430.t1	vverm_g13382.t2, vverm_g13382.t1
OG0000405	bc2001_g11518.t2, bc2001_g11518.t1	vverm_g3836.t1, vverm_g3830.t1, vverm_g15283.t1, vverm_g6819.t1
OG0000406	bc2001_g546.t2, bc2001_g546.t1	vverm_g16777.t1, vverm_g13289.t1
OG0000406	bc2001_g18625.t1, bc2001_g18625.t2	vverm_g16588.t1, vverm_g16588.t2, vverm_g16588.t3
OG0000407	bc2001_g1009.t1, bc2001_g2482.t1, bc2001_g2482.t2	vverm_g7486.t2, vverm_g7486.t1
OG0000408	bc2001_g8789.t2, bc2001_g8789.t1	vverm_g7552.t1
OG0000408	bc2001_g10799.t1	vverm_g8997.t1, vverm_g8987.t1, vverm_g15619.t1
OG0000409	bc2001_g2742.t1, bc2001_g2742.t2	vverm_g15399.t1, vverm_g15399.t2
OG0000409	bc2001_g18233.t1	vverm_g14156.t1, vverm_g14113.t1
OG0000418	bc2001_g5105.t2, bc2001_g5105.t1	vverm_g13184.t1, vverm_g13815.t1, vverm_g9228.t1, vverm_g5650.t1, vverm_g2705.t1, vverm_g5814.t2, vverm_g5814.t1, vverm_g3740.t1, vverm_g3744.t1, vverm_g9633.t1, vverm_g4819.t1
OG0000419	bc2001_g10229.t1, bc2001_g6431.t1	vverm_g11782.t1, vverm_g2095.t1, vverm_g5631.t1, vverm_g14168.t1, vverm_g3571.t1, vverm_g13633.t2, vverm_g13633.t1
OG0000419	bc2001_g7897.t1	vverm_g4486.t1
OG0000423	bc2001_g15394.t1, bc2001_g15398.t1, bc2001_g11867.t1, bc2001_g18052.t1, bc2001_g9798.t1	vverm_g8341.t1
OG0000424	bc2001_g11719.t1	vverm_g6656.t1, vverm_g884.t1, vverm_g884.t2, vverm_g884.t3, vverm_g366.t1, vverm_g879.t1, vverm_g10900.t1, vverm_g12893.t1, vverm_g877.t1, vverm_g866.t1, vverm_g14990.t1, vverm_g6848.t1
OG0000435	bc2001_g2421.t1	vverm_g11310.t1
OG0000435	bc2001_g2420.t1	vverm_g8366.t1
OG0000436	bc2001_g5421.t1	vverm_g14829.t1
OG0000436	bc2001_g8291.t1	vverm_g954.t2, vverm_g954.t1, vverm_g14604.t1
OG0000438	bc2001_g11503.t1	vverm_g6804.t1
OG0000438	bc2001_g11504.t1, bc2001_g11504.t2	vverm_g6808.t1
OG0000438	bc2001_g7831.t1	vverm_g7747.t1
OG0000439	bc2001_g10787.t1	vverm_g16351.t1
OG0000439	bc2001_g1749.t1	vverm_g4504.t1
OG0000440	bc2001_g9717.t2, bc2001_g9717.t1	vverm_g7021.t1
OG0000440	bc2001_g17949.t1, bc2001_g17949.t2	vverm_g13803.t2
OG0000441	bc2001_g15597.t1	vverm_g5992.t1
OG0000441	bc2001_g17250.t1	vverm_g15300.t1, vverm_g15300.t2
OG0000442	bc2001_g3082.t1, bc2001_g3082.t2	vverm_g7484.t1
OG0000442	bc2001_g14226.t1	vverm_g16333.t1
OG0000442	bc2001_g5273.t2, bc2001_g5273.t1	vverm_g4543.t1
OG0000443	bc2001_g3095.t1	vverm_g15869.t1
OG0000443	bc2001_g14069.t1, bc2001_g10950.t2, bc2001_g10950.t1	vverm_g11824.t2, vverm_g11824.t1
OG0000444	bc2001_g5914.t1	vverm_g14786.t1
OG0000444	bc2001_g10272.t1	vverm_g10340.t1
OG0000445	bc2001_g1005.t1	vverm_g15057.t1, vverm_g15057.t2
OG0000445	bc2001_g10306.t1	vverm_g14965.t2, vverm_g14965.t1
OG0000445	bc2001_g3863.t1	vverm_g9898.t1
OG0000447	bc2001_g3590.t1, bc2001_g7495.t1	vverm_g14930.t1, vverm_g13427.t1, vverm_g5331.t1, vverm_g5331.t2, vverm_g15058.t1, vverm_g7291.t1, vverm_g5315.t1
OG0000448	bc2001_g4981.t1	vverm_g2523.t1, vverm_g2523.t2
OG0000448	bc2001_g13113.t1	vverm_g141.t2, vverm_g141.t1
OG0000450	bc2001_g19646.t1, bc2001_g19647.t1	vverm_g4114.t1
OG0000450	bc2001_g19645.t1	vverm_g4117.t2, vverm_g4117.t1, vverm_g4117.t3
OG0000452	bc2001_g11086.t1, bc2001_g17141.t1	vverm_g8814.t1, vverm_g10157.t1
OG0000453	bc2001_g3375.t1	vverm_g3634.t1, vverm_g3634.t2, vverm_g9993.t1
OG0000453	bc2001_g7861.t1	vverm_g7752.t1
OG0000455	bc2001_g8863.t1	vverm_g3422.t1
OG0000455	bc2001_g8749.t1	vverm_g7607.t1
OG0000456	bc2001_g16351.t1, bc2001_g16351.t2	vverm_g14137.t1, vverm_g12092.t1, vverm_g14975.t1, vverm_g6786.t1, vverm_g4019.t1, vverm_g9906.t1, vverm_g5724.t1, vverm_g11127.t1, vverm_g5035.t1
OG0000457	bc2001_g14664.t5, bc2001_g14664.t1, bc2001_g14664.t2, bc2001_g14664.t3, bc2001_g14664.t4	vverm_g16792.t2, vverm_g16792.t1
OG0000458	bc2001_g16235.t3, bc2001_g16235.t2, bc2001_g16235.t4, bc2001_g16235.t1	vverm_g16167.t1
OG0000459	bc2001_g14157.t1, bc2001_g15251.t1	vverm_g7390.t1, vverm_g7390.t2, vverm_g15795.t1, vverm_g5422.t1
OG0000460	bc2001_g1843.t1, bc2001_g1843.t2, bc2001_g1843.t3	vverm_g11063.t1, vverm_g11063.t2
OG0000460	bc2001_g3430.t1, bc2001_g3444.t1	vverm_g8996.t1
OG0000461	bc2001_g16687.t1, bc2001_g16687.t2	vverm_g3561.t3, vverm_g3561.t1, vverm_g3561.t2, vverm_g8549.t2, vverm_g8549.t1
OG0000462	bc2001_g27.t1, bc2001_g27.t3, bc2001_g28.t1, bc2001_g17269.t2, bc2001_g17269.t1	vverm_g11504.t1
OG0000463	bc2001_g3431.t2, bc2001_g3443.t2, bc2001_g3443.t1, bc2001_g3431.t1	vverm_g3451.t3, vverm_g3451.t2, vverm_g3451.t1
OG0000465	bc2001_g13307.t1	vverm_g15166.t1, vverm_g14706.t2, vverm_g14706.t1, vverm_g4751.t1, vverm_g6425.t1, vverm_g16003.t1, vverm_g13572.t1, vverm_g8382.t2, vverm_g15301.t1, vverm_g8382.t3, vverm_g8382.t1
OG0000471	bc2001_g12262.t1, bc2001_g12211.t2, bc2001_g12262.t2, bc2001_g12262.t3, bc2001_g2051.t1, bc2001_g12211.t1, bc2001_g1412.t1, bc2001_g1412.t2	vverm_g506.t1
OG0000474	bc2001_g2135.t1, bc2001_g2135.t2	vverm_g12391.t1, vverm_g16749.t2, vverm_g16749.t1
OG0000474	bc2001_g5214.t2	vverm_g7117.t1
OG0000478	bc2001_g3983.t1, bc2001_g3983.t2, bc2001_g19715.t2, bc2001_g19715.t1, bc2001_g19715.t3	vverm_g6173.t1
OG0000501	bc2001_g5110.t1	vverm_g16414.t1, vverm_g2452.t1
OG0000502	bc2001_g19156.t1	vverm_g1957.t2, vverm_g1957.t1, vverm_g1497.t1
OG0000502	bc2001_g19366.t1	vverm_g2997.t2, vverm_g2997.t1
OG0000503	bc2001_g19141.t1	vverm_g1944.t1
OG0000503	bc2001_g18569.t1	vverm_g3989.t1
OG0000505	bc2001_g18221.t1	vverm_g2631.t2, vverm_g2631.t1
OG0000505	bc2001_g421.t1	vverm_g10163.t1
OG0000506	bc2001_g5427.t2, bc2001_g5427.t1, bc2001_g5427.t3	vverm_g14838.t2, vverm_g14838.t1
OG0000506	bc2001_g19252.t1	vverm_g1974.t1
OG0000507	bc2001_g11458.t1	vverm_g9649.t1, vverm_g6778.t1
OG0000507	bc2001_g1342.t1	vverm_g11954.t1
OG0000509	bc2001_g13450.t1, bc2001_g13450.t2	vverm_g7471.t1, vverm_g15725.t2, vverm_g15725.t1
OG0000510	bc2001_g10915.t1	vverm_g11868.t1
OG0000510	bc2001_g11361.t1, bc2001_g11361.t2	vverm_g16307.t1
OG0000511	bc2001_g8628.t1	vverm_g14603.t1
OG0000511	bc2001_g9553.t2, bc2001_g9553.t1, bc2001_g9553.t3	vverm_g1427.t1
OG0000512	bc2001_g6271.t1	vverm_g5765.t1
OG0000512	bc2001_g1338.t2, bc2001_g1338.t1	vverm_g10801.t1
OG0000515	bc2001_g2707.t1, bc2001_g7497.t2, bc2001_g2713.t1, bc2001_g7497.t1	vverm_g7910.t1, vverm_g9297.t1, vverm_g9297.t2
OG0000517	bc2001_g18259.t1	vverm_g7187.t1
OG0000517	bc2001_g19220.t1	vverm_g1965.t1
OG0000518	bc2001_g9702.t1	vverm_g2401.t1, vverm_g8918.t1, vverm_g2851.t3, vverm_g14360.t1, vverm_g3714.t1
OG0000519	bc2001_g16914.t1	vverm_g9617.t1
OG0000519	bc2001_g12624.t1	vverm_g6878.t1
OG0000520	bc2001_g2504.t1	vverm_g1859.t1, vverm_g1859.t2, vverm_g11793.t1
OG0000522	bc2001_g8056.t1, bc2001_g14512.t1, bc2001_g14781.t1, bc2001_g12301.t1, bc2001_g18020.t1	vverm_g7652.t2
OG0000524	bc2001_g11105.t1	vverm_g12199.t1, vverm_g4526.t2, vverm_g4526.t1, vverm_g1300.t1
OG0000525	bc2001_g5787.t1, bc2001_g5783.t1	vverm_g8298.t1, vverm_g7888.t1, vverm_g13087.t1, vverm_g13066.t1, vverm_g8279.t1
OG0000526	bc2001_g6625.t1	vverm_g6668.t1
OG0000526	bc2001_g6274.t1, bc2001_g6274.t2	vverm_g5434.t1
OG0000527	bc2001_g10165.t1	vverm_g10857.t4, vverm_g15736.t1
OG0000528	bc2001_g15534.t1, bc2001_g15534.t2	vverm_g5834.t1, vverm_g3780.t1
OG0000529	bc2001_g7198.t1, bc2001_g279.t1, bc2001_g5996.t3, bc2001_g5996.t1, bc2001_g5996.t2	vverm_g15020.t1
OG0000530	bc2001_g12491.t3, bc2001_g12491.t2, bc2001_g12491.t1	vverm_g1293.t1, vverm_g1293.t2, vverm_g1295.t1, vverm_g1295.t2
OG0000531	bc2001_g10256.t1	vverm_g10353.t1
OG0000531	bc2001_g16603.t3	vverm_g8642.t2, vverm_g8642.t1
OG0000532	bc2001_g2196.t1	vverm_g12518.t2, vverm_g12518.t1, vverm_g13153.t1
OG0000533	bc2001_g18215.t3	vverm_g2620.t1
OG0000533	bc2001_g15384.t1	vverm_g7259.t2, vverm_g7259.t1
OG0000534	bc2001_g17959.t3, bc2001_g17959.t5, bc2001_g17959.t4	vverm_g7190.t1
OG0000534	bc2001_g17959.t1, bc2001_g17959.t2	vverm_g11507.t1
OG0000535	bc2001_g762.t1, bc2001_g2470.t1	vverm_g13833.t1, vverm_g16084.t1
OG0000535	bc2001_g7792.t1	vverm_g15109.t1, vverm_g13601.t1, vverm_g4919.t1
OG0000536	bc2001_g16561.t2	vverm_g8724.t4, vverm_g8724.t3, vverm_g8724.t2, vverm_g8724.t1
OG0000536	bc2001_g16561.t1, bc2001_g16561.t4	vverm_g13907.t2, vverm_g13907.t1
OG0000537	bc2001_g6925.t1, bc2001_g6925.t2	vverm_g775.t1
OG0000538	bc2001_g582.t1, bc2001_g7455.t1, bc2001_g14165.t1	vverm_g10437.t1
OG0000539	bc2001_g16828.t1	vverm_g619.t1
OG0000539	bc2001_g16558.t1	vverm_g8737.t1
OG0000540	bc2001_g10267.t1	vverm_g10352.t2, vverm_g10352.t1
OG0000540	bc2001_g5489.t1	vverm_g8314.t1
OG0000541	bc2001_g14420.t2	vverm_g14844.t1
OG0000541	bc2001_g7444.t1, bc2001_g7444.t2	vverm_g15353.t3, vverm_g15353.t1
OG0000542	bc2001_g13696.t1	vverm_g1049.t1, vverm_g1049.t2, vverm_g447.t1, vverm_g13534.t1, vverm_g13531.t1, vverm_g13533.t1, vverm_g13532.t1, vverm_g13532.t2, vverm_g3943.t1, vverm_g3943.t2
OG0000543	bc2001_g13712.t1	vverm_g301.t1
OG0000543	bc2001_g8189.t1, bc2001_g8189.t2	vverm_g1562.t2, vverm_g1562.t1
OG0000545	bc2001_g827.t1, bc2001_g827.t2, bc2001_g17472.t2, bc2001_g17472.t3, bc2001_g17472.t1	vverm_g8830.t1, vverm_g13712.t1
OG0000546	bc2001_g14923.t1	vverm_g7679.t1
OG0000546	bc2001_g12463.t1	vverm_g1326.t1
OG0000547	bc2001_g1592.t1	vverm_g7162.t1
OG0000547	bc2001_g19486.t1, bc2001_g19486.t2	vverm_g5218.t1
OG0000548	bc2001_g6916.t2, bc2001_g6916.t1	vverm_g742.t3, vverm_g13256.t3, vverm_g742.t2, vverm_g13256.t2, vverm_g742.t1, vverm_g13256.t1
OG0000549	bc2001_g11398.t1, bc2001_g11397.t1	vverm_g1539.t1, vverm_g6108.t1
OG0000551	bc2001_g9500.t1	vverm_g3919.t1, vverm_g3118.t1, vverm_g2390.t2, vverm_g1255.t2, vverm_g1255.t1, vverm_g2390.t1, vverm_g5907.t1, vverm_g14032.t1
OG0000552	bc2001_g4770.t1	vverm_g8035.t1
OG0000552	bc2001_g15556.t1	vverm_g5578.t1, vverm_g5578.t2, vverm_g14077.t1, vverm_g5862.t1
OG0000553	bc2001_g5339.t3, bc2001_g5339.t2, bc2001_g5339.t1	vverm_g14892.t1
OG0000554	bc2001_g9054.t1	vverm_g10190.t1, vverm_g15477.t2, vverm_g15558.t2, vverm_g15558.t1, vverm_g15477.t1, vverm_g15476.t1
OG0000558	bc2001_g4713.t1, bc2001_g519.t1, bc2001_g6447.t1, bc2001_g4057.t1, bc2001_g18643.t1	vverm_g8095.t1, vverm_g9094.t1
OG0000560	bc2001_g761.t1	vverm_g16071.t1
OG0000560	bc2001_g2471.t1	vverm_g16082.t1
OG0000566	bc2001_g4377.t1, bc2001_g4367.t1	vverm_g13978.t2, vverm_g13978.t1
OG0000566	bc2001_g14225.t1	vverm_g4151.t2, vverm_g4151.t1
OG0000592	bc2001_g7157.t1	vverm_g5064.t1, vverm_g2861.t2
OG0000593	bc2001_g10796.t1, bc2001_g10795.t1	vverm_g13046.t1, vverm_g13422.t1
OG0000594	bc2001_g3413.t1	vverm_g14908.t1
OG0000594	bc2001_g2250.t1	vverm_g12300.t1
OG0000595	bc2001_g18283.t1	vverm_g3843.t1
OG0000595	bc2001_g13421.t1	vverm_g11304.t1, vverm_g14651.t1
OG0000596	bc2001_g17447.t3, bc2001_g17447.t2, bc2001_g17447.t1	vverm_g3804.t1
OG0000597	bc2001_g3637.t1	vverm_g4104.t2, vverm_g4104.t1
OG0000599	bc2001_g1443.t1	vverm_g13268.t2, vverm_g755.t3, vverm_g755.t2, vverm_g755.t1, vverm_g13268.t1
OG0000600	bc2001_g15248.t2, bc2001_g15248.t3, bc2001_g18813.t1, bc2001_g15248.t1	vverm_g3942.t1
OG0000601	bc2001_g12461.t1	vverm_g10450.t1
OG0000602	bc2001_g12171.t1	vverm_g10055.t1
OG0000602	bc2001_g13360.t1	vverm_g724.t1
OG0000604	bc2001_g16555.t1	vverm_g7005.t1
OG0000606	bc2001_g304.t1	vverm_g8187.t1, vverm_g8187.t2
OG0000606	bc2001_g305.t1	vverm_g8201.t1
OG0000607	bc2001_g13275.t1	vverm_g5817.t1
OG0000607	bc2001_g3494.t1, bc2001_g3494.t2	vverm_g2212.t1
OG0000611	bc2001_g5673.t1	vverm_g8025.t1
OG0000612	bc2001_g16527.t1	vverm_g8746.t1
OG0000612	bc2001_g13887.t1	vverm_g375.t1
OG0000612	bc2001_g16526.t1	vverm_g8747.t1
OG0000613	bc2001_g13862.t1, bc2001_g13853.t1	vverm_g359.t1, vverm_g358.t1
OG0000614	bc2001_g7828.t1	vverm_g12034.t1, vverm_g7751.t1
OG0000615	bc2001_g10044.t1	vverm_g10245.t1, vverm_g10245.t3
OG0000616	bc2001_g4548.t2, bc2001_g3290.t1, bc2001_g4590.t1, bc2001_g4548.t1, bc2001_g4548.t3	vverm_g12390.t1, vverm_g12390.t2
OG0000617	bc2001_g16834.t1	vverm_g613.t1
OG0000617	bc2001_g16605.t1	vverm_g8640.t1
OG0000618	bc2001_g5114.t3	vverm_g2463.t1
OG0000618	bc2001_g5114.t1, bc2001_g5114.t2	vverm_g2466.t1
OG0000619	bc2001_g9267.t2, bc2001_g9267.t1	vverm_g1150.t1
OG0000619	bc2001_g3818.t1	vverm_g12128.t1
OG0000620	bc2001_g16505.t1, bc2001_g16505.t2	vverm_g8753.t1, vverm_g8753.t2, vverm_g8752.t1
OG0000622	bc2001_g11511.t2, bc2001_g11511.t3	vverm_g6813.t1
OG0000622	bc2001_g11511.t1, bc2001_g11511.t4	vverm_g6817.t1
