Orthogroup	bc2001_braker	bc2002_braker
OG0000020	bc2001_g18812.t1	bc2002_g4567.t2
OG0000020	bc2001_g15557.t1	bc2002_g17819.t1
OG0000021	bc2001_g16959.t1	bc2002_g3357.t1
OG0000021	bc2001_g482.t1	bc2002_g1598.t1
OG0000021	bc2001_g4912.t1	bc2002_g10871.t1
OG0000021	bc2001_g2362.t1	bc2002_g2213.t1
OG0000021	bc2001_g6074.t1	bc2002_g12819.t1
OG0000021	bc2001_g7637.t1	bc2002_g14084.t1
OG0000021	bc2001_g6560.t1	bc2002_g8728.t1
OG0000021	bc2001_g12236.t1	bc2002_g12128.t1
OG0000021	bc2001_g14571.t1	bc2002_g15201.t1
OG0000021	bc2001_g1628.t1	bc2002_g3093.t1
OG0000021	bc2001_g13567.t1	bc2002_g9239.t1
OG0000021	bc2001_g5188.t1	bc2002_g3446.t1
OG0000021	bc2001_g15232.t1	bc2002_g8350.t1
OG0000021	bc2001_g6435.t1	bc2002_g10090.t1, bc2002_g10584.t1
OG0000021	bc2001_g12611.t1	bc2002_g312.t1
OG0000021	bc2001_g6705.t1	bc2002_g5625.t1
OG0000021	bc2001_g15057.t1	bc2002_g19042.t1
OG0000021	bc2001_g6220.t1	bc2002_g12974.t1
OG0000021	bc2001_g18078.t1	bc2002_g15758.t1, bc2002_g7722.t1
OG0000021	bc2001_g733.t1	bc2002_g4088.t1
OG0000021	bc2001_g13161.t1	bc2002_g19589.t1
OG0000021	bc2001_g1641.t1	bc2002_g3109.t1
OG0000021	bc2001_g12649.t1, bc2001_g4203.t1	bc2002_g2726.t1
OG0000021	bc2001_g18119.t1	bc2002_g4344.t1
OG0000021	bc2001_g10837.t1	bc2002_g5437.t1
OG0000021	bc2001_g14642.t1	bc2002_g13680.t1
OG0000021	bc2001_g10245.t1	bc2002_g16787.t1
OG0000021	bc2001_g5526.t1	bc2002_g20119.t1
OG0000021	bc2001_g15300.t1	bc2002_g5890.t1
OG0000021	bc2001_g12537.t1	bc2002_g16522.t1
OG0000021	bc2001_g11925.t1	bc2002_g10089.t1, bc2002_g13141.t1
OG0000025	bc2001_g15546.t1, bc2001_g3330.t1, bc2001_g4016.t1, bc2001_g8609.t1, bc2001_g4829.t1, bc2001_g1906.t1, bc2001_g11154.t1, bc2001_g4929.t1, bc2001_g10834.t1, bc2001_g4102.t1, bc2001_g12231.t1, bc2001_g4535.t1, bc2001_g6636.t1, bc2001_g15692.t1, bc2001_g1788.t1, bc2001_g6505.t1, bc2001_g2695.t1, bc2001_g9649.t1, bc2001_g19183.t1, bc2001_g17095.t1, bc2001_g11972.t1, bc2001_g12313.t1, bc2001_g8826.t1, bc2001_g17915.t1, bc2001_g8890.t1, bc2001_g5902.t1, bc2001_g7298.t1, bc2001_g4872.t2, bc2001_g12064.t1, bc2001_g17388.t1, bc2001_g3253.t1, bc2001_g12298.t1, bc2001_g1284.t1, bc2001_g716.t1, bc2001_g1887.t1, bc2001_g16363.t1, bc2001_g12225.t1, bc2001_g2433.t1, bc2001_g10678.t1, bc2001_g18109.t1, bc2001_g8905.t1, bc2001_g5562.t1, bc2001_g16159.t1, bc2001_g14250.t1, bc2001_g2307.t1, bc2001_g18128.t1, bc2001_g3659.t1, bc2001_g15712.t1, bc2001_g19478.t1, bc2001_g8898.t1, bc2001_g11427.t1, bc2001_g14023.t1, bc2001_g6483.t1, bc2001_g6076.t1, bc2001_g14594.t1, bc2001_g18079.t1, bc2001_g6355.t1, bc2001_g19010.t1, bc2001_g7725.t1	bc2002_g15904.t1
OG0000026	bc2001_g14773.t1	bc2002_g9608.t1
OG0000026	bc2001_g4538.t1, bc2001_g4539.t1	bc2002_g1417.t1
OG0000028	bc2001_g5830.t1	bc2002_g9219.t1, bc2002_g17029.t1
OG0000028	bc2001_g19397.t1	bc2002_g2826.t1
OG0000028	bc2001_g3349.t1	bc2002_g1491.t1, bc2002_g1506.t1, bc2002_g9199.t1, bc2002_g18105.t1, bc2002_g8269.t1, bc2002_g8110.t1, bc2002_g4331.t1, bc2002_g15090.t1, bc2002_g1538.t1, bc2002_g2227.t1, bc2002_g15157.t1, bc2002_g13512.t1, bc2002_g4522.t1, bc2002_g17911.t1, bc2002_g8701.t1, bc2002_g4593.t1, bc2002_g9625.t1, bc2002_g5775.t1, bc2002_g2492.t1, bc2002_g3034.t1, bc2002_g688.t1, bc2002_g1432.t1, bc2002_g3630.t1, bc2002_g17372.t1, bc2002_g6756.t1, bc2002_g18501.t1, bc2002_g17335.t1, bc2002_g5657.t1, bc2002_g7552.t1, bc2002_g637.t1, bc2002_g1899.t1, bc2002_g10056.t1, bc2002_g13551.t1, bc2002_g15868.t1, bc2002_g10354.t1, bc2002_g1217.t1, bc2002_g9732.t1, bc2002_g6938.t1, bc2002_g12371.t1, bc2002_g13691.t1, bc2002_g14288.t1, bc2002_g16252.t1, bc2002_g351.t1, bc2002_g19606.t1, bc2002_g5071.t1
OG0000028	bc2001_g17707.t1	bc2002_g1280.t1, bc2002_g3585.t1
OG0000029	bc2001_g7607.t1	bc2002_g14051.t1
OG0000029	bc2001_g8674.t1	bc2002_g13924.t1, bc2002_g17237.t1
OG0000029	bc2001_g11282.t1	bc2002_g3314.t1
OG0000029	bc2001_g8590.t1	bc2002_g17146.t1
OG0000029	bc2001_g12518.t1	bc2002_g10110.t1
OG0000029	bc2001_g12553.t1	bc2002_g10071.t1
OG0000029	bc2001_g8561.t1	bc2002_g8189.t1
OG0000029	bc2001_g18678.t1	bc2002_g13629.t1
OG0000029	bc2001_g3971.t1	bc2002_g17112.t1
OG0000029	bc2001_g13058.t1	bc2002_g14571.t1, bc2002_g14782.t1, bc2002_g18370.t1, bc2002_g16315.t1
OG0000029	bc2001_g7986.t1	bc2002_g15572.t1
OG0000029	bc2001_g18374.t1	bc2002_g15433.t1
OG0000029	bc2001_g3057.t1	bc2002_g10901.t1
OG0000029	bc2001_g757.t1	bc2002_g13416.t1, bc2002_g14341.t1, bc2002_g19020.t1, bc2002_g3182.t1, bc2002_g4110.t1, bc2002_g12303.t1
OG0000029	bc2001_g8009.t1	bc2002_g2015.t1, bc2002_g15596.t1
OG0000029	bc2001_g12975.t1	bc2002_g7675.t1
OG0000030	bc2001_g8076.t1	bc2002_g10014.t1
OG0000030	bc2001_g10003.t1	bc2002_g17044.t1
OG0000030	bc2001_g11851.t1	bc2002_g18447.t1, bc2002_g3996.t1, bc2002_g1786.t1, bc2002_g15878.t1, bc2002_g10111.t1, bc2002_g4499.t1, bc2002_g13214.t1
OG0000030	bc2001_g8124.t1	bc2002_g14557.t1, bc2002_g4016.t1, bc2002_g9962.t1
OG0000031	bc2001_g13043.t1, bc2001_g4450.t1, bc2001_g8352.t1, bc2001_g8608.t2, bc2001_g7006.t1, bc2001_g4097.t1, bc2001_g1847.t1, bc2001_g5894.t1, bc2001_g8297.t1, bc2001_g11073.t1, bc2001_g14840.t1, bc2001_g14966.t1, bc2001_g16518.t1, bc2001_g4928.t1, bc2001_g6482.t1, bc2001_g9755.t1, bc2001_g1213.t1, bc2001_g1021.t1, bc2001_g8083.t1, bc2001_g10022.t1, bc2001_g6506.t1, bc2001_g2896.t1, bc2001_g8137.t1, bc2001_g9159.t1, bc2001_g15691.t1, bc2001_g3793.t1, bc2001_g14134.t1, bc2001_g5192.t1, bc2001_g16314.t1, bc2001_g17037.t1, bc2001_g3239.t1, bc2001_g12232.t1, bc2001_g10833.t1, bc2001_g13348.t1, bc2001_g6635.t1, bc2001_g11941.t1, bc2001_g12874.t1, bc2001_g2671.t1, bc2001_g16206.t1, bc2001_g10468.t1, bc2001_g3252.t1, bc2001_g8608.t1, bc2001_g7613.t1, bc2001_g2896.t2, bc2001_g15272.t1, bc2001_g10818.t1, bc2001_g15447.t1, bc2001_g18204.t1, bc2001_g440.t1, bc2001_g3678.t1, bc2001_g2696.t1, bc2001_g17771.t1, bc2001_g8940.t1, bc2001_g12774.t1, bc2001_g6264.t1, bc2001_g15940.t1	bc2002_g828.t1
OG0000034	bc2001_g6082.t1	bc2002_g12827.t1
OG0000034	bc2001_g7403.t1	bc2002_g4596.t1
OG0000034	bc2001_g4795.t1	bc2002_g3778.t1
OG0000034	bc2001_g10073.t1	bc2002_g16969.t1
OG0000034	bc2001_g12274.t1	bc2002_g12088.t1
OG0000034	bc2001_g2008.t1	bc2002_g7448.t1
OG0000034	bc2001_g6403.t1	bc2002_g10554.t1
OG0000034	bc2001_g13298.t1	bc2002_g15366.t1
OG0000034	bc2001_g12633.t1, bc2001_g6297.t1	bc2002_g13067.t1
OG0000034	bc2001_g7646.t1	bc2002_g14095.t1
OG0000034	bc2001_g14214.t1, bc2001_g14214.t2	bc2002_g18352.t1
OG0000034	bc2001_g17460.t1	bc2002_g15487.t1
OG0000034	bc2001_g2795.t1	bc2002_g4474.t1
OG0000034	bc2001_g16424.t1	bc2002_g9484.t1
OG0000034	bc2001_g17451.t1	bc2002_g15495.t1
OG0000034	bc2001_g13299.t1	bc2002_g15367.t1
OG0000034	bc2001_g6296.t1	bc2002_g13066.t1
OG0000034	bc2001_g2007.t1	bc2002_g7447.t1
OG0000034	bc2001_g6404.t1	bc2002_g10555.t1
OG0000034	bc2001_g2095.t1	bc2002_g11340.t1
OG0000034	bc2001_g12635.t1, bc2001_g7645.t1	bc2002_g14094.t1
OG0000035	bc2001_g13355.t1	bc2002_g15419.t1
OG0000035	bc2001_g1063.t1, bc2001_g1064.t1	bc2002_g4266.t1
OG0000035	bc2001_g18732.t1	bc2002_g44.t1
OG0000035	bc2001_g12113.t1	bc2002_g12251.t1
OG0000035	bc2001_g17699.t1	bc2002_g548.t1
OG0000035	bc2001_g10681.t1	bc2002_g1575.t1, bc2002_g15057.t1
OG0000035	bc2001_g12525.t1	bc2002_g10101.t1
OG0000035	bc2001_g19491.t1	bc2002_g1941.t1
OG0000035	bc2001_g1698.t1	bc2002_g3174.t1
OG0000035	bc2001_g19215.t1	bc2002_g1142.t1
OG0000035	bc2001_g574.t1	bc2002_g16602.t1
OG0000035	bc2001_g11293.t1	bc2002_g6374.t1
OG0000035	bc2001_g4302.t1	bc2002_g2626.t1
OG0000035	bc2001_g1900.t1	bc2002_g7339.t1
OG0000035	bc2001_g14692.t1	bc2002_g9696.t1
OG0000035	bc2001_g6158.t1	bc2002_g12901.t1
OG0000035	bc2001_g13666.t1	bc2002_g5805.t1
OG0000035	bc2001_g12664.t1, bc2001_g15628.t1	bc2002_g17885.t1
OG0000036	bc2001_g9414.t1	bc2002_g2332.t1
OG0000036	bc2001_g9395.t1	bc2002_g13297.t1, bc2002_g5906.t1, bc2002_g10217.t1, bc2002_g798.t1, bc2002_g7653.t1, bc2002_g7522.t1, bc2002_g1521.t1, bc2002_g2009.t1, bc2002_g11833.t1, bc2002_g2839.t1, bc2002_g3986.t1, bc2002_g16774.t1, bc2002_g11571.t1, bc2002_g7531.t1, bc2002_g1202.t1, bc2002_g7738.t1, bc2002_g17986.t1, bc2002_g373.t1, bc2002_g6164.t1, bc2002_g11218.t1, bc2002_g19877.t1, bc2002_g9230.t1, bc2002_g3714.t1, bc2002_g18857.t1, bc2002_g2438.t1, bc2002_g9584.t1, bc2002_g12930.t1, bc2002_g5261.t1, bc2002_g16570.t1, bc2002_g495.t1, bc2002_g1370.t1, bc2002_g13485.t1, bc2002_g9759.t1, bc2002_g18805.t1, bc2002_g4204.t1, bc2002_g1187.t1, bc2002_g19050.t1, bc2002_g5267.t1, bc2002_g17450.t1, bc2002_g11619.t1, bc2002_g15236.t1, bc2002_g7862.t1, bc2002_g1835.t1, bc2002_g10375.t1, bc2002_g4390.t1, bc2002_g7206.t1, bc2002_g13394.t1, bc2002_g215.t1, bc2002_g12034.t1, bc2002_g10334.t1, bc2002_g2351.t1
OG0000037	bc2001_g18822.t1	bc2002_g4015.t1, bc2002_g18009.t1, bc2002_g18426.t1, bc2002_g4776.t1, bc2002_g16090.t1, bc2002_g19866.t1, bc2002_g13444.t1, bc2002_g16851.t1, bc2002_g19596.t1, bc2002_g7506.t1, bc2002_g18029.t1, bc2002_g1787.t1, bc2002_g5373.t1, bc2002_g15306.t1, bc2002_g6856.t1, bc2002_g3763.t1, bc2002_g3147.t1, bc2002_g16360.t1, bc2002_g2814.t1, bc2002_g5348.t1, bc2002_g8360.t1, bc2002_g4498.t1, bc2002_g1997.t1, bc2002_g1888.t1, bc2002_g15986.t1, bc2002_g11485.t1, bc2002_g10671.t1, bc2002_g15879.t1, bc2002_g9439.t1, bc2002_g1105.t1, bc2002_g9616.t1, bc2002_g16954.t1, bc2002_g19778.t1, bc2002_g6342.t1, bc2002_g13063.t1, bc2002_g3383.t1, bc2002_g10512.t1, bc2002_g17144.t1, bc2002_g13414.t1, bc2002_g16923.t1, bc2002_g2017.t1, bc2002_g15511.t1, bc2002_g5049.t1, bc2002_g13213.t1, bc2002_g9579.t1, bc2002_g2807.t1, bc2002_g10013.t1, bc2002_g7609.t1, bc2002_g4556.t1, bc2002_g16334.t1, bc2002_g17043.t1, bc2002_g19727.t1, bc2002_g9533.t1
OG0000038	bc2001_g6034.t2	bc2002_g2460.t1, bc2002_g15517.t1, bc2002_g13625.t1, bc2002_g10029.t1, bc2002_g10067.t1, bc2002_g4114.t1, bc2002_g14345.t1, bc2002_g189.t1, bc2002_g19890.t1, bc2002_g5242.t1, bc2002_g7582.t1, bc2002_g3816.t1, bc2002_g15358.t1, bc2002_g11535.t1, bc2002_g440.t1, bc2002_g11769.t1, bc2002_g2801.t1, bc2002_g14718.t1, bc2002_g5648.t1, bc2002_g9592.t1, bc2002_g8159.t1, bc2002_g8987.t1, bc2002_g8384.t1, bc2002_g16547.t1, bc2002_g16494.t1, bc2002_g1607.t1, bc2002_g6345.t1, bc2002_g19627.t1, bc2002_g1250.t1, bc2002_g16301.t1, bc2002_g10724.t1, bc2002_g284.t1, bc2002_g13449.t1, bc2002_g11197.t1, bc2002_g1882.t1, bc2002_g18420.t1, bc2002_g14814.t1, bc2002_g2004.t1, bc2002_g4550.t1, bc2002_g8365.t1, bc2002_g3737.t1, bc2002_g10518.t1, bc2002_g10103.t1, bc2002_g9674.t2, bc2002_g9331.t1, bc2002_g11928.t1, bc2002_g4817.t1, bc2002_g19278.t1, bc2002_g15719.t1, bc2002_g15895.t1, bc2002_g14430.t1, bc2002_g3669.t1
OG0000039	bc2001_g18184.t1	bc2002_g19023.t1, bc2002_g15874.t1
OG0000039	bc2001_g18826.t1	bc2002_g4551.t1, bc2002_g19277.t1, bc2002_g10068.t1
OG0000039	bc2001_g18868.t1	bc2002_g9332.t1
OG0000040	bc2001_g7869.t1	bc2002_g19249.t1
OG0000040	bc2001_g3387.t1	bc2002_g12727.t1
OG0000040	bc2001_g5784.t1	bc2002_g959.t1
OG0000040	bc2001_g4972.t1	bc2002_g19668.t1
OG0000040	bc2001_g13759.t1	bc2002_g14494.t1
OG0000040	bc2001_g13774.t1	bc2002_g14508.t1
OG0000040	bc2001_g13880.t1	bc2002_g14627.t1
OG0000040	bc2001_g5121.t1	bc2002_g19817.t1
OG0000040	bc2001_g11795.t1	bc2002_g13759.t1
OG0000040	bc2001_g6740.t1	bc2002_g14724.t1
OG0000040	bc2001_g18835.t1	bc2002_g4543.t1
OG0000040	bc2001_g10752.t1	bc2002_g6076.t1
OG0000040	bc2001_g7534.t1	bc2002_g13975.t1
OG0000040	bc2001_g7955.t1, bc2001_g7955.t2	bc2002_g15540.t2, bc2002_g15540.t1
OG0000040	bc2001_g14691.t1	bc2002_g9697.t1
OG0000040	bc2001_g14956.t1	bc2002_g19397.t1
OG0000040	bc2001_g7815.t1	bc2002_g19306.t1
OG0000040	bc2001_g15501.t1	bc2002_g17763.t1
OG0000040	bc2001_g19213.t1	bc2002_g1139.t1
OG0000040	bc2001_g5253.t1	bc2002_g3376.t1
OG0000040	bc2001_g10692.t1	bc2002_g15046.t1
OG0000040	bc2001_g16305.t1	bc2002_g8572.t1
OG0000042	bc2001_g14284.t1	bc2002_g5716.t1
OG0000042	bc2001_g932.t1	bc2002_g11188.t1
OG0000042	bc2001_g17459.t1	bc2002_g15488.t1
OG0000042	bc2001_g2697.t1	bc2002_g18845.t1
OG0000042	bc2001_g13374.t1	bc2002_g15442.t1
OG0000042	bc2001_g3851.t1	bc2002_g13467.t1
OG0000042	bc2001_g12440.t1	bc2002_g10192.t1
OG0000042	bc2001_g4325.t1	bc2002_g16634.t1
OG0000042	bc2001_g16477.t1	bc2002_g17726.t1
OG0000042	bc2001_g6050.t1	bc2002_g12793.t1
OG0000042	bc2001_g13497.t1	bc2002_g9168.t1
OG0000042	bc2001_g16628.t1	bc2002_g17581.t1
OG0000042	bc2001_g8685.t1	bc2002_g17249.t1
OG0000042	bc2001_g7630.t1	bc2002_g18290.t1, bc2002_g14078.t1
OG0000042	bc2001_g18456.t1	bc2002_g16154.t1
OG0000042	bc2001_g3892.t1	bc2002_g18071.t1
OG0000042	bc2001_g15824.t1, bc2001_g4521.t1	bc2002_g9308.t1
OG0000042	bc2001_g6137.t1	bc2002_g12879.t1
OG0000042	bc2001_g2758.t1	bc2002_g4439.t1
OG0000042	bc2001_g4566.t1	bc2002_g6463.t1
OG0000042	bc2001_g15855.t1	bc2002_g914.t1
OG0000043	bc2001_g19187.t1, bc2001_g4903.t1	bc2002_g10861.t1, bc2002_g6607.t1
OG0000043	bc2001_g14447.t1, bc2001_g14447.t2	bc2002_g16259.t1
OG0000043	bc2001_g17151.t1, bc2001_g5610.t1	bc2002_g20034.t1, bc2002_g7775.t1
OG0000043	bc2001_g6279.t1	bc2002_g17732.t1
OG0000043	bc2001_g12686.t1	bc2002_g5077.t1
OG0000043	bc2001_g13442.t1	bc2002_g9114.t1
OG0000043	bc2001_g838.t1	bc2002_g11284.t1
OG0000043	bc2001_g2649.t1	bc2002_g2760.t1
OG0000043	bc2001_g494.t1	bc2002_g13042.t1, bc2002_g14824.t1, bc2002_g19322.t1, bc2002_g1611.t1
OG0000043	bc2001_g8963.t1	bc2002_g8979.t1
OG0000043	bc2001_g5011.t1	bc2002_g19705.t1
OG0000043	bc2001_g14883.t1, bc2001_g5124.t1, bc2001_g16406.t1	bc2002_g19820.t1, bc2002_g3048.t1
OG0000043	bc2001_g13358.t1	bc2002_g10598.t1, bc2002_g15422.t1
OG0000043	bc2001_g19368.t1	bc2002_g2852.t1
OG0000045	bc2001_g6954.t1	bc2002_g18781.t1
OG0000045	bc2001_g4536.t1, bc2001_g14595.t1	bc2002_g15224.t1
OG0000045	bc2001_g4727.t1, bc2001_g3328.t1, bc2001_g1283.t1, bc2001_g4828.t1, bc2001_g9157.t1, bc2001_g14842.t1, bc2001_g12776.t1, bc2001_g15693.t1, bc2001_g10024.t1, bc2001_g2242.t1, bc2001_g1358.t1, bc2001_g16785.t1, bc2001_g7724.t1, bc2001_g11804.t1, bc2001_g4697.t1, bc2001_g8938.t1, bc2001_g12230.t1, bc2001_g4871.t1, bc2001_g10072.t1, bc2001_g1844.t1, bc2001_g8610.t1, bc2001_g12346.t1, bc2001_g11076.t1, bc2001_g2693.t1, bc2001_g3681.t1, bc2001_g6673.t1, bc2001_g12094.t1, bc2001_g438.t1, bc2001_g8139.t1, bc2001_g5989.t1, bc2001_g6498.t1, bc2001_g17769.t1, bc2001_g12637.t1, bc2001_g2893.t1, bc2001_g5896.t1, bc2001_g15874.t1, bc2001_g18794.t1, bc2001_g5746.t1, bc2001_g16103.t1, bc2001_g5605.t1, bc2001_g5195.t1, bc2001_g14964.t1, bc2001_g5903.t1	bc2002_g1072.t1
OG0000046	bc2001_g5940.t1	bc2002_g1112.t1
OG0000046	bc2001_g12729.t1, bc2001_g18359.t1, bc2001_g12867.t1, bc2001_g5356.t1, bc2001_g11462.t1, bc2001_g6212.t1, bc2001_g8218.t1, bc2001_g19346.t1, bc2001_g12599.t1, bc2001_g10759.t1, bc2001_g8651.t1, bc2001_g3265.t1, bc2001_g6656.t1, bc2001_g3034.t1, bc2001_g3059.t1, bc2001_g8007.t1, bc2001_g10458.t1, bc2001_g16919.t1, bc2001_g15206.t1, bc2001_g13828.t1, bc2001_g18377.t1, bc2001_g13365.t1, bc2001_g1702.t1, bc2001_g12977.t1, bc2001_g7609.t1, bc2001_g12067.t1, bc2001_g13988.t1, bc2001_g4229.t1, bc2001_g8559.t1, bc2001_g14236.t2, bc2001_g14236.t1	bc2002_g18374.t1
OG0000049	bc2001_g5025.t1	bc2002_g19720.t1
OG0000049	bc2001_g11544.t1	bc2002_g12537.t1
OG0000049	bc2001_g5180.t1	bc2002_g11650.t2, bc2002_g3454.t1
OG0000049	bc2001_g425.t1	bc2002_g19792.t1
OG0000049	bc2001_g2902.t1	bc2002_g11554.t1
OG0000049	bc2001_g13871.t1	bc2002_g14616.t1
OG0000049	bc2001_g10749.t1	bc2002_g3437.t1, bc2002_g18304.t1, bc2002_g6073.t1
OG0000049	bc2001_g17712.t1	bc2002_g535.t2, bc2002_g535.t1
OG0000049	bc2001_g18807.t1, bc2001_g16619.t1	bc2002_g17590.t1
OG0000049	bc2001_g19164.t1	bc2002_g6631.t1
OG0000049	bc2001_g2265.t1	bc2002_g9497.t1
OG0000049	bc2001_g13909.t1	bc2002_g14653.t1
OG0000049	bc2001_g14033.t1	bc2002_g10945.t1
OG0000049	bc2001_g6254.t1	bc2002_g13015.t1
OG0000049	bc2001_g11681.t1	bc2002_g12396.t1
OG0000049	bc2001_g11874.t1	bc2002_g16672.t1, bc2002_g13188.t1
OG0000049	bc2001_g4237.t1	bc2002_g2692.t1
OG0000050	bc2001_g18330.t1	bc2002_g16027.t1
OG0000050	bc2001_g16993.t1	bc2002_g7906.t1
OG0000050	bc2001_g15193.t1	bc2002_g18904.t1
OG0000050	bc2001_g16452.t1	bc2002_g3003.t1
OG0000050	bc2001_g6640.t1	bc2002_g8649.t1
OG0000050	bc2001_g10772.t1	bc2002_g9340.t1
OG0000050	bc2001_g16192.t1	bc2002_g8462.t1
OG0000050	bc2001_g12271.t1	bc2002_g12091.t1
OG0000050	bc2001_g567.t1	bc2002_g16594.t1
OG0000050	bc2001_g19494.t1	bc2002_g1943.t1
OG0000050	bc2001_g7593.t1	bc2002_g14036.t1
OG0000050	bc2001_g13691.t1	bc2002_g5831.t1
OG0000050	bc2001_g9239.t1, bc2001_g9239.t2	bc2002_g18432.t1
OG0000050	bc2001_g14527.t1	bc2002_g19918.t1
OG0000050	bc2001_g9467.t1, bc2001_g17424.t1	bc2002_g8173.t1, bc2002_g61.t1
OG0000050	bc2001_g13177.t1	bc2002_g9128.t1, bc2002_g19573.t1
OG0000050	bc2001_g4827.t1	bc2002_g10776.t1
OG0000053	bc2001_g6488.t1, bc2001_g14647.t1, bc2001_g5410.t1, bc2001_g13413.t1, bc2001_g16411.t1, bc2001_g4502.t1, bc2001_g14848.t1, bc2001_g471.t1, bc2001_g2460.t1, bc2001_g16397.t1, bc2001_g9400.t1, bc2001_g7315.t1, bc2001_g18879.t2, bc2001_g5823.t1, bc2001_g15949.t1, bc2001_g5762.t1, bc2001_g8169.t1, bc2001_g9165.t1, bc2001_g2368.t1, bc2001_g6808.t1, bc2001_g19035.t1, bc2001_g3798.t1, bc2001_g9292.t1, bc2001_g192.t1, bc2001_g14751.t1, bc2001_g18169.t1, bc2001_g11698.t1, bc2001_g3721.t1, bc2001_g1037.t1, bc2001_g8762.t1, bc2001_g5084.t1, bc2001_g19445.t1, bc2001_g17653.t1, bc2001_g8037.t1, bc2001_g564.t1, bc2001_g1995.t1, bc2001_g4038.t1, bc2001_g11391.t1, bc2001_g13535.t1, bc2001_g12256.t2, bc2001_g14281.t1, bc2001_g12256.t1, bc2001_g19426.t1, bc2001_g13650.t1, bc2001_g3162.t1, bc2001_g7192.t1	bc2002_g10639.t1
OG0000054	bc2001_g8676.t1	bc2002_g17240.t1, bc2002_g11198.t1, bc2002_g14561.t1, bc2002_g13659.t1, bc2002_g15847.t1, bc2002_g1782.t1, bc2002_g1883.t1, bc2002_g1249.t1, bc2002_g15430.t1, bc2002_g14681.t1, bc2002_g8324.t1, bc2002_g18421.t1, bc2002_g14568.t1, bc2002_g8899.t1, bc2002_g3311.t1, bc2002_g10898.t1, bc2002_g14785.t1, bc2002_g840.t1, bc2002_g6890.t1, bc2002_g16055.t1, bc2002_g1708.t1, bc2002_g11146.t1, bc2002_g12620.t1, bc2002_g11798.t1, bc2002_g2919.t1, bc2002_g1737.t1, bc2002_g1042.t1, bc2002_g3842.t1, bc2002_g6247.t1, bc2002_g4051.t1, bc2002_g1756.t1, bc2002_g3758.t1, bc2002_g12733.t1, bc2002_g6861.t1, bc2002_g5203.t1, bc2002_g13448.t1, bc2002_g8234.t1, bc2002_g2703.t1, bc2002_g12964.t1, bc2002_g15593.t1, bc2002_g18373.t1, bc2002_g8192.t1, bc2002_g17109.t1, bc2002_g16312.t1, bc2002_g15344.t1, bc2002_g11772.t1
OG0000055	bc2001_g17826.t1	bc2002_g415.t1
OG0000055	bc2001_g8686.t1	bc2002_g11147.t1, bc2002_g19251.t1, bc2002_g16054.t1, bc2002_g2918.t1, bc2002_g12965.t1, bc2002_g254.t1, bc2002_g12621.t1, bc2002_g6022.t1, bc2002_g15345.t1, bc2002_g8193.t1, bc2002_g17250.t1, bc2002_g1736.t1, bc2002_g18604.t1, bc2002_g16929.t1, bc2002_g8233.t1, bc2002_g7143.t1, bc2002_g17211.t1, bc2002_g11771.t1, bc2002_g11797.t1, bc2002_g1707.t1, bc2002_g8900.t1, bc2002_g15592.t1, bc2002_g13660.t1, bc2002_g14682.t1, bc2002_g14562.t1, bc2002_g16311.t1, bc2002_g3728.t1, bc2002_g17108.t1, bc2002_g2704.t1, bc2002_g10897.t1, bc2002_g839.t1, bc2002_g14786.t1, bc2002_g3309.t1, bc2002_g15429.t1, bc2002_g6364.t1, bc2002_g3178.t1, bc2002_g12307.t1, bc2002_g8325.t1, bc2002_g14567.t1, bc2002_g13420.t1, bc2002_g8633.t1, bc2002_g518.t1, bc2002_g12778.t1, bc2002_g6195.t1
OG0000058	bc2001_g13602.t2, bc2001_g13602.t1	bc2002_g9271.t1
OG0000058	bc2001_g11438.t1	bc2002_g12647.t1
OG0000058	bc2001_g3672.t1	bc2002_g9652.t1, bc2002_g11975.t1, bc2002_g6097.t1
OG0000058	bc2001_g14731.t1	bc2002_g698.t1
OG0000058	bc2001_g10094.t2	bc2002_g10616.t1
OG0000058	bc2001_g17256.t1	bc2002_g16943.t1
OG0000058	bc2001_g10714.t1	bc2002_g15025.t2
OG0000058	bc2001_g16977.t1	bc2002_g5252.t1, bc2002_g7890.t1
OG0000058	bc2001_g825.t1	bc2002_g11297.t1
OG0000058	bc2001_g7483.t1	bc2002_g13918.t1
OG0000058	bc2001_g6621.t1	bc2002_g8214.t1, bc2002_g2048.t1, bc2002_g8666.t1
OG0000058	bc2001_g2443.t1	bc2002_g2294.t1
OG0000058	bc2001_g19594.t2, bc2001_g13320.t1	bc2002_g15383.t1
OG0000058	bc2001_g15996.t1	bc2002_g607.t1
OG0000059	bc2001_g8568.t1	bc2002_g17121.t1
