Orthogroup	acastellanii_braker	bc2002_braker
OG0000503	acastellanii_g526.t1, acastellanii_g526.t2, acastellanii_g526.t3	bc2002_g6656.t1
OG0000503	acastellanii_g13775.t1	bc2002_g5542.t1
OG0000505	acastellanii_g14021.t1, acastellanii_g14021.t2	bc2002_g15918.t1
OG0000505	acastellanii_g2717.t1	bc2002_g11654.t1
OG0000506	acastellanii_g14063.t1	bc2002_g6963.t1, bc2002_g6963.t2, bc2002_g1178.t1
OG0000507	acastellanii_g13479.t1	bc2002_g12626.t1
OG0000509	acastellanii_g13236.t2, acastellanii_g13236.t1	bc2002_g9124.t1
OG0000510	acastellanii_g13276.t1	bc2002_g5359.t1, bc2002_g5359.t2, bc2002_g2526.t2, bc2002_g2526.t1
OG0000511	acastellanii_g13303.t2, acastellanii_g13303.t1	bc2002_g17190.t1
OG0000511	acastellanii_g6073.t1	bc2002_g9818.t2, bc2002_g9818.t1
OG0000512	acastellanii_g12189.t1	bc2002_g13032.t1, bc2002_g13032.t2
OG0000512	acastellanii_g3130.t1, acastellanii_g13444.t1	bc2002_g18760.t2, bc2002_g18760.t1
OG0000515	acastellanii_g12780.t1	bc2002_g13936.t2, bc2002_g18861.t1, bc2002_g13936.t1
OG0000517	acastellanii_g12598.t1	bc2002_g15954.t1
OG0000517	acastellanii_g9544.t1	bc2002_g1146.t1
OG0000518	acastellanii_g11807.t1, acastellanii_g1037.t1, acastellanii_g28.t1	bc2002_g18136.t1
OG0000519	acastellanii_g7728.t1	bc2002_g3304.t1
OG0000519	acastellanii_g12070.t1	bc2002_g6049.t1
OG0000520	acastellanii_g948.t1, acastellanii_g11719.t1, acastellanii_g3251.t1, acastellanii_g2385.t1, acastellanii_g12102.t1	bc2002_g14969.t1
OG0000522	acastellanii_g11760.t1, acastellanii_g4115.t1	bc2002_g10038.t1, bc2002_g19901.t1, bc2002_g12061.t1, bc2002_g9602.t1, bc2002_g3684.t1
OG0000524	acastellanii_g2015.t1, acastellanii_g2015.t2	bc2002_g10270.t1
OG0000525	acastellanii_g10790.t3, acastellanii_g10790.t2, acastellanii_g10790.t1	bc2002_g961.t1, bc2002_g958.t1
OG0000526	acastellanii_g10811.t1, acastellanii_g6186.t1	bc2002_g8662.t1
OG0000526	acastellanii_g8445.t1	bc2002_g13035.t1, bc2002_g13035.t2
OG0000527	acastellanii_g8922.t1, acastellanii_g4094.t1, acastellanii_g10609.t1	bc2002_g16867.t1
OG0000527	acastellanii_g7823.t1	bc2002_g10059.t1
OG0000528	acastellanii_g10362.t1, acastellanii_g10362.t2, acastellanii_g10362.t3	bc2002_g17794.t1
OG0000529	acastellanii_g9684.t1	bc2002_g14234.t1, bc2002_g4919.t1, bc2002_g14317.t1, bc2002_g14234.t2
OG0000530	acastellanii_g3514.t1, acastellanii_g9559.t2, acastellanii_g9559.t1	bc2002_g10138.t1, bc2002_g10138.t2
OG0000531	acastellanii_g6135.t1	bc2002_g16777.t1
OG0000531	acastellanii_g9245.t1, acastellanii_g9242.t1, acastellanii_g8821.t1	bc2002_g17606.t1
OG0000532	acastellanii_g9164.t1	bc2002_g9569.t1
OG0000533	acastellanii_g8725.t1	bc2002_g15914.t3, bc2002_g7047.t1
OG0000534	acastellanii_g8314.t1	bc2002_g6184.t3, bc2002_g6184.t1
OG0000535	acastellanii_g7563.t1, acastellanii_g1756.t1	bc2002_g4119.t1, bc2002_g15002.t1, bc2002_g6408.t1
OG0000536	acastellanii_g7323.t1	bc2002_g17646.t3, bc2002_g17646.t1
OG0000537	acastellanii_g7071.t1	bc2002_g18810.t4, bc2002_g18810.t1, bc2002_g18810.t3, bc2002_g18810.t2, bc2002_g18810.t5
OG0000538	acastellanii_g6264.t2, acastellanii_g6264.t1, acastellanii_g6890.t1	bc2002_g16609.t1, bc2002_g13892.t1, bc2002_g11072.t3, bc2002_g11072.t2, bc2002_g11072.t1
OG0000539	acastellanii_g3038.t1, acastellanii_g3038.t2	bc2002_g3216.t1
OG0000539	acastellanii_g6023.t2, acastellanii_g6023.t1, acastellanii_g4608.t1, acastellanii_g4608.t2	bc2002_g17648.t1
OG0000540	acastellanii_g6273.t1	bc2002_g16766.t2, bc2002_g16766.t1
OG0000540	acastellanii_g3412.t1	bc2002_g7023.t1
OG0000541	acastellanii_g4383.t1	bc2002_g16286.t1, bc2002_g13882.t1
OG0000542	acastellanii_g6483.t1	bc2002_g5835.t1
OG0000543	acastellanii_g2114.t1	bc2002_g14451.t1
OG0000545	acastellanii_g5828.t1, acastellanii_g5824.t1	bc2002_g11295.t1, bc2002_g15474.t1
OG0000546	acastellanii_g4808.t1	bc2002_g19363.t1
OG0000546	acastellanii_g5853.t1, acastellanii_g5853.t3, acastellanii_g5853.t2, acastellanii_g5413.t1	bc2002_g10167.t1
OG0000547	acastellanii_g5571.t1	bc2002_g15299.t1
OG0000547	acastellanii_g1912.t1	bc2002_g1935.t1
OG0000548	acastellanii_g5167.t1	bc2002_g18817.t3, bc2002_g18817.t1, bc2002_g18817.t2
OG0000549	acastellanii_g4583.t1	bc2002_g12688.t1
OG0000551	acastellanii_g1871.t1, acastellanii_g2945.t1	bc2002_g9767.t1
OG0000552	acastellanii_g1783.t1	bc2002_g3800.t1, bc2002_g3800.t2, bc2002_g17818.t1, bc2002_g17818.t2
OG0000554	acastellanii_g878.t1	bc2002_g3913.t1, bc2002_g3913.t2
OG0000592	acastellanii_g1716.t1, acastellanii_g7212.t1, acastellanii_g11326.t1, acastellanii_g14249.t1	bc2002_g4870.t1
OG0000593	acastellanii_g14233.t1, acastellanii_g2330.t1, acastellanii_g6011.t1, acastellanii_g9783.t1, acastellanii_g9787.t1	bc2002_g10535.t1
OG0000594	acastellanii_g4431.t1	bc2002_g15703.t1
OG0000594	acastellanii_g7462.t1, acastellanii_g6777.t1	bc2002_g9511.t1
OG0000595	acastellanii_g9308.t1, acastellanii_g13605.t1, acastellanii_g13605.t2	bc2002_g15978.t1
OG0000596	acastellanii_g13687.t1, acastellanii_g6072.t1, acastellanii_g6072.t2	bc2002_g84.t2, bc2002_g84.t1, bc2002_g84.t3
OG0000597	acastellanii_g11075.t1	bc2002_g6129.t1
OG0000599	acastellanii_g13167.t1, acastellanii_g7510.t2, acastellanii_g7510.t3, acastellanii_g7510.t1	bc2002_g18651.t1
OG0000600	acastellanii_g13249.t2, acastellanii_g13249.t1, acastellanii_g13249.t3	bc2002_g4566.t1, bc2002_g8367.t2, bc2002_g8367.t1
OG0000602	acastellanii_g13425.t2, acastellanii_g13425.t1	bc2002_g12194.t1
OG0000602	acastellanii_g12471.t1	bc2002_g15423.t2, bc2002_g15423.t1
OG0000604	acastellanii_g3007.t2, acastellanii_g3007.t1, acastellanii_g12958.t2, acastellanii_g12958.t1, acastellanii_g8175.t1, acastellanii_g8153.t1	bc2002_g17651.t2, bc2002_g17651.t1
OG0000606	acastellanii_g12600.t1	bc2002_g14297.t3, bc2002_g14297.t1, bc2002_g14297.t2
OG0000607	acastellanii_g1143.t1, acastellanii_g1143.t2	bc2002_g13324.t1
OG0000608	acastellanii_g11061.t2, acastellanii_g11061.t1, acastellanii_g12326.t1	bc2002_g11397.t1, bc2002_g11214.t1, bc2002_g16064.t1
OG0000611	acastellanii_g12092.t1	bc2002_g15706.t1
OG0000612	acastellanii_g12180.t1	bc2002_g14632.t1, bc2002_g17676.t1
OG0000613	acastellanii_g11041.t1	bc2002_g14607.t1, bc2002_g14596.t1
OG0000614	acastellanii_g9774.t1	bc2002_g19293.t1
OG0000616	acastellanii_g5784.t2, acastellanii_g5784.t1, acastellanii_g11731.t1	bc2002_g6446.t1
OG0000617	acastellanii_g11226.t1	bc2002_g3222.t2, bc2002_g3222.t1
OG0000617	acastellanii_g11604.t1	bc2002_g17604.t1
OG0000618	acastellanii_g10134.t1, acastellanii_g11534.t1	bc2002_g19810.t2
OG0000619	acastellanii_g5710.t1, acastellanii_g11421.t1, acastellanii_g11421.t2, acastellanii_g11424.t1	bc2002_g18464.t1, bc2002_g13501.t1
OG0000620	acastellanii_g6881.t1, acastellanii_g11221.t1	bc2002_g17699.t1
OG0000622	acastellanii_g10677.t1	bc2002_g12572.t1, bc2002_g12571.t1, bc2002_g12571.t2
OG0000623	acastellanii_g10602.t1, acastellanii_g3998.t1, acastellanii_g2060.t2, acastellanii_g2060.t1	bc2002_g19261.t1, bc2002_g19261.t2
OG0000625	acastellanii_g10432.t1, acastellanii_g10434.t1, acastellanii_g10436.t1, acastellanii_g10435.t1	bc2002_g7735.t1
OG0000626	acastellanii_g2903.t1, acastellanii_g10460.t1, acastellanii_g10460.t2	bc2002_g11223.t1, bc2002_g4007.t1
OG0000627	acastellanii_g3649.t1, acastellanii_g9769.t1	bc2002_g7257.t1
OG0000628	acastellanii_g9974.t1	bc2002_g1276.t1, bc2002_g15248.t1, bc2002_g9743.t1, bc2002_g1277.t1, bc2002_g1334.t1
OG0000629	acastellanii_g9251.t1, acastellanii_g9251.t2	bc2002_g1902.t5, bc2002_g1902.t4, bc2002_g1902.t2, bc2002_g1902.t3, bc2002_g1902.t1
OG0000631	acastellanii_g8859.t1	bc2002_g11921.t1
OG0000631	acastellanii_g5338.t1, acastellanii_g5338.t2	bc2002_g5750.t1
OG0000632	acastellanii_g3580.t1, acastellanii_g8656.t2, acastellanii_g8656.t1	bc2002_g10533.t1, bc2002_g10533.t2
OG0000633	acastellanii_g8998.t1	bc2002_g18597.t2, bc2002_g18597.t1
OG0000635	acastellanii_g8116.t1	bc2002_g17597.t1, bc2002_g17614.t1
OG0000635	acastellanii_g3526.t1	bc2002_g4879.t1
OG0000637	acastellanii_g8183.t1	bc2002_g13171.t1, bc2002_g13914.t1, bc2002_g13914.t2
OG0000638	acastellanii_g7769.t1, acastellanii_g7768.t1	bc2002_g13411.t1, bc2002_g8614.t1, bc2002_g709.t1
OG0000639	acastellanii_g2441.t2, acastellanii_g2441.t1	bc2002_g3387.t1
OG0000641	acastellanii_g3471.t1, acastellanii_g333.t1, acastellanii_g5319.t1, acastellanii_g6921.t1, acastellanii_g4784.t1, acastellanii_g7315.t1	bc2002_g5866.t1
OG0000642	acastellanii_g3127.t2, acastellanii_g3127.t1	bc2002_g1633.t2, bc2002_g1633.t1
OG0000643	acastellanii_g6751.t1, acastellanii_g6752.t1	bc2002_g11852.t1
OG0000645	acastellanii_g6531.t1	bc2002_g14142.t1, bc2002_g10894.t1, bc2002_g10894.t2
OG0000646	acastellanii_g1738.t1, acastellanii_g6594.t1	bc2002_g3850.t2, bc2002_g3850.t1
OG0000647	acastellanii_g6647.t1, acastellanii_g5253.t1	bc2002_g17821.t1, bc2002_g7900.t1
OG0000649	acastellanii_g5796.t1, acastellanii_g5798.t1, acastellanii_g5797.t1	bc2002_g12442.t2, bc2002_g12442.t1
OG0000650	acastellanii_g1289.t1, acastellanii_g5547.t1, acastellanii_g5547.t2	bc2002_g14034.t1, bc2002_g14034.t2
OG0000651	acastellanii_g5475.t1, acastellanii_g5474.t1, acastellanii_g5475.t2	bc2002_g14736.t1
OG0000651	acastellanii_g4959.t1	bc2002_g530.t1
OG0000652	acastellanii_g5407.t1, acastellanii_g1468.t1	bc2002_g13326.t1
OG0000653	acastellanii_g5089.t1	bc2002_g14734.t1, bc2002_g11381.t1, bc2002_g8607.t1
OG0000654	acastellanii_g5044.t1	bc2002_g16905.t1, bc2002_g3876.t3, bc2002_g3876.t2, bc2002_g3876.t1
OG0000655	acastellanii_g4357.t2, acastellanii_g4357.t1, acastellanii_g5050.t1, acastellanii_g5050.t2	bc2002_g1525.t1, bc2002_g12023.t1, bc2002_g5263.t1, bc2002_g7865.t1
OG0000656	acastellanii_g1473.t1, acastellanii_g1473.t2	bc2002_g7496.t1, bc2002_g7496.t2
OG0000657	acastellanii_g4166.t1	bc2002_g16345.t1, bc2002_g11848.t1
OG0000657	acastellanii_g202.t1	bc2002_g13894.t1
OG0000658	acastellanii_g3532.t1, acastellanii_g1852.t1	bc2002_g11944.t2, bc2002_g11944.t1
OG0000658	acastellanii_g3127.t3	bc2002_g204.t1
OG0000659	acastellanii_g2498.t1, acastellanii_g1236.t1, acastellanii_g1237.t1	bc2002_g8139.t2, bc2002_g8139.t1
OG0000660	acastellanii_g1978.t2, acastellanii_g1978.t1	bc2002_g14519.t1
OG0000660	acastellanii_g1835.t1	bc2002_g5330.t1
OG0000661	acastellanii_g1752.t1, acastellanii_g860.t1	bc2002_g2640.t3, bc2002_g2640.t2, bc2002_g2640.t1
OG0000714	acastellanii_g5771.t1	bc2002_g2310.t1
OG0000715	acastellanii_g5722.t1, acastellanii_g13646.t1	bc2002_g6306.t2, bc2002_g6306.t1, bc2002_g438.t1
OG0000716	acastellanii_g13673.t2, acastellanii_g13673.t1	bc2002_g10794.t1
OG0000717	acastellanii_g2209.t1	bc2002_g11065.t1
OG0000717	acastellanii_g13787.t1	bc2002_g14312.t1, bc2002_g7139.t1
OG0000718	acastellanii_g7466.t1, acastellanii_g7466.t2	bc2002_g9551.t1
OG0000720	acastellanii_g13868.t1, acastellanii_g9471.t1	bc2002_g7878.t1
OG0000721	acastellanii_g13889.t1, acastellanii_g13887.t1	bc2002_g3710.t1
OG0000722	acastellanii_g14001.t1, acastellanii_g14001.t2	bc2002_g16407.t2, bc2002_g16407.t1, bc2002_g13462.t1
OG0000723	acastellanii_g14004.t1, acastellanii_g14004.t2	bc2002_g14256.t1
OG0000724	acastellanii_g14050.t1	bc2002_g13731.t1
OG0000725	acastellanii_g7789.t1, acastellanii_g10323.t1, acastellanii_g10324.t1	bc2002_g18685.t1
OG0000726	acastellanii_g13238.t1, acastellanii_g13238.t2	bc2002_g17531.t1, bc2002_g11442.t1
OG0000727	acastellanii_g8491.t1	bc2002_g14764.t1
OG0000728	acastellanii_g13267.t1, acastellanii_g11155.t1	bc2002_g9243.t2, bc2002_g9243.t1, bc2002_g7024.t3, bc2002_g7024.t2
OG0000729	acastellanii_g2682.t2, acastellanii_g2682.t1	bc2002_g8871.t1
OG0000730	acastellanii_g12228.t1, acastellanii_g13399.t1	bc2002_g12245.t1
OG0000731	acastellanii_g7697.t1	bc2002_g11474.t2, bc2002_g11474.t1
OG0000732	acastellanii_g10210.t1	bc2002_g13343.t1, bc2002_g13343.t2
OG0000734	acastellanii_g12908.t1	bc2002_g7835.t1, bc2002_g3300.t1
OG0000735	acastellanii_g5541.t1, acastellanii_g12821.t1, acastellanii_g6095.t1	bc2002_g17652.t1, bc2002_g17652.t2
OG0000736	acastellanii_g12783.t1, acastellanii_g391.t1	bc2002_g11938.t1, bc2002_g4036.t1
OG0000738	acastellanii_g12650.t1	bc2002_g7815.t1
OG0000739	acastellanii_g12403.t1	bc2002_g7030.t1
OG0000739	acastellanii_g10652.t1	bc2002_g6654.t1
OG0000740	acastellanii_g12350.t1	bc2002_g5810.t1, bc2002_g6805.t1
OG0000741	acastellanii_g12344.t1	bc2002_g2036.t1
OG0000742	acastellanii_g12018.t1	bc2002_g6544.t1
OG0000743	acastellanii_g12039.t1, acastellanii_g2519.t1	bc2002_g4251.t1
OG0000744	acastellanii_g12059.t2, acastellanii_g12059.t1	bc2002_g15257.t1, bc2002_g15257.t2
OG0000744	acastellanii_g8877.t1, acastellanii_g8874.t1	bc2002_g8216.t1
OG0000745	acastellanii_g8135.t2, acastellanii_g8135.t1	bc2002_g16466.t2, bc2002_g16466.t1
OG0000746	acastellanii_g12232.t1, acastellanii_g12232.t2	bc2002_g16506.t1, bc2002_g51.t1
OG0000747	acastellanii_g7297.t2, acastellanii_g7297.t1, acastellanii_g3623.t1, acastellanii_g12245.t1	bc2002_g9401.t1
OG0000748	acastellanii_g4284.t1	bc2002_g16465.t1
OG0000749	acastellanii_g11589.t1	bc2002_g332.t1
OG0000751	acastellanii_g11325.t1, acastellanii_g8048.t1	bc2002_g20075.t1
OG0000753	acastellanii_g11311.t1	bc2002_g3073.t1
OG0000754	acastellanii_g11258.t1	bc2002_g6694.t1
OG0000754	acastellanii_g2708.t1	bc2002_g1176.t1
OG0000755	acastellanii_g7050.t1, acastellanii_g7050.t2	bc2002_g1115.t1
OG0000756	acastellanii_g10936.t1	bc2002_g20029.t1
OG0000756	acastellanii_g6238.t1	bc2002_g12083.t1
OG0000757	acastellanii_g5711.t1, acastellanii_g5916.t1, acastellanii_g5711.t4, acastellanii_g5711.t2, acastellanii_g10951.t1, acastellanii_g5711.t3	bc2002_g2188.t1
OG0000758	acastellanii_g4302.t1, acastellanii_g2546.t1, acastellanii_g10910.t2, acastellanii_g10910.t1	bc2002_g7383.t1
OG0000761	acastellanii_g10855.t2, acastellanii_g10855.t1	bc2002_g2889.t1
OG0000762	acastellanii_g10298.t1, acastellanii_g10298.t2	bc2002_g9267.t1
OG0000762	acastellanii_g10740.t1	bc2002_g9132.t1
OG0000765	acastellanii_g1048.t2, acastellanii_g1048.t1, acastellanii_g9795.t1, acastellanii_g10509.t1	bc2002_g6734.t1
OG0000766	acastellanii_g10524.t1	bc2002_g11896.t1
OG0000767	acastellanii_g10546.t1	bc2002_g11922.t1, bc2002_g11922.t2
OG0000768	acastellanii_g10293.t1, acastellanii_g10234.t1, acastellanii_g1904.t1	bc2002_g15829.t1
OG0000769	acastellanii_g9653.t1, acastellanii_g10345.t1, acastellanii_g6549.t1	bc2002_g8819.t2, bc2002_g8819.t1
OG0000770	acastellanii_g10229.t1, acastellanii_g10229.t2	bc2002_g2190.t2, bc2002_g2190.t1
OG0000771	acastellanii_g9980.t1, acastellanii_g4842.t1	bc2002_g9400.t2, bc2002_g9400.t1
OG0000772	acastellanii_g9624.t1	bc2002_g18935.t1
OG0000772	acastellanii_g8115.t2, acastellanii_g8115.t1	bc2002_g13186.t1
OG0000773	acastellanii_g8537.t1, acastellanii_g8762.t1, acastellanii_g9792.t2, acastellanii_g9792.t1	bc2002_g10320.t1, bc2002_g12627.t1
OG0000774	acastellanii_g2774.t1, acastellanii_g9496.t1	bc2002_g7352.t1
OG0000775	acastellanii_g8695.t1, acastellanii_g9532.t1	bc2002_g4701.t2, bc2002_g4701.t1
OG0000776	acastellanii_g9144.t1, acastellanii_g9145.t1, acastellanii_g4662.t1	bc2002_g1903.t3, bc2002_g1903.t2, bc2002_g1903.t1
OG0000777	acastellanii_g871.t1, acastellanii_g5750.t2, acastellanii_g5750.t1, acastellanii_g8965.t1, acastellanii_g8965.t2	bc2002_g18969.t1
OG0000778	acastellanii_g373.t2, acastellanii_g373.t1, acastellanii_g6973.t1, acastellanii_g8982.t1	bc2002_g11258.t3, bc2002_g11258.t1, bc2002_g11258.t2
OG0000779	acastellanii_g8643.t1	bc2002_g3867.t1
OG0000779	acastellanii_g1188.t2	bc2002_g6545.t1
OG0000780	acastellanii_g8473.t1, acastellanii_g3912.t1, acastellanii_g767.t1	bc2002_g14263.t1, bc2002_g14262.t1
OG0000781	acastellanii_g1509.t1	bc2002_g5397.t1
OG0000782	acastellanii_g1163.t1, acastellanii_g1163.t2, acastellanii_g7623.t1	bc2002_g6807.t1
OG0000782	acastellanii_g8030.t1	bc2002_g5282.t1
OG0000783	acastellanii_g8072.t2, acastellanii_g8072.t1	bc2002_g7035.t1, bc2002_g7090.t1
OG0000784	acastellanii_g8192.t1, acastellanii_g6320.t1	bc2002_g18216.t1
OG0000785	acastellanii_g8241.t1	bc2002_g5303.t1, bc2002_g18824.t1, bc2002_g18824.t2
OG0000786	acastellanii_g8272.t2, acastellanii_g8272.t1	bc2002_g8822.t1, bc2002_g8822.t2
OG0000786	acastellanii_g2074.t1	bc2002_g15969.t1
OG0000788	acastellanii_g7605.t1	bc2002_g10618.t1, bc2002_g10618.t2
OG0000789	acastellanii_g7620.t1	bc2002_g4573.t2, bc2002_g4573.t1
OG0000789	acastellanii_g3377.t1	bc2002_g10379.t1
OG0000790	acastellanii_g7631.t1	bc2002_g4633.t1
OG0000791	acastellanii_g7507.t1	bc2002_g7266.t1, bc2002_g7732.t1, bc2002_g12751.t1
OG0000792	acastellanii_g7242.t1, acastellanii_g3668.t1	bc2002_g19859.t1
OG0000793	acastellanii_g7035.t1, acastellanii_g5977.t1, acastellanii_g5140.t1	bc2002_g14460.t1
OG0000794	acastellanii_g7136.t1	bc2002_g19805.t1
OG0000794	acastellanii_g1331.t1	bc2002_g11594.t1, bc2002_g11594.t2
OG0000795	acastellanii_g7157.t1	bc2002_g13816.t1, bc2002_g9891.t1
OG0000796	acastellanii_g7158.t1	bc2002_g13325.t3
OG0000798	acastellanii_g3915.t1	bc2002_g17407.t1
OG0000798	acastellanii_g5123.t1	bc2002_g20023.t2, bc2002_g20023.t1
OG0000799	acastellanii_g4064.t1, acastellanii_g5131.t1	bc2002_g16043.t1, bc2002_g16043.t2
OG0000800	acastellanii_g4866.t2, acastellanii_g4866.t1	bc2002_g12242.t1, bc2002_g429.t1
OG0000801	acastellanii_g4876.t1	bc2002_g13785.t1, bc2002_g13808.t1
OG0000802	acastellanii_g4666.t1	bc2002_g6879.t1, bc2002_g742.t1, bc2002_g742.t2
OG0000803	acastellanii_g4158.t1	bc2002_g18988.t1, bc2002_g18967.t1, bc2002_g19060.t1, bc2002_g323.t1
OG0000805	acastellanii_g3601.t1, acastellanii_g3599.t1, acastellanii_g3206.t1	bc2002_g19192.t2, bc2002_g19192.t1
OG0000806	acastellanii_g3395.t1, acastellanii_g2875.t4, acastellanii_g2875.t3, acastellanii_g2875.t2, acastellanii_g2875.t1	bc2002_g8432.t2, bc2002_g8432.t1
OG0000807	acastellanii_g3208.t1	bc2002_g14617.t2, bc2002_g14617.t1, bc2002_g2965.t1
OG0000808	acastellanii_g2974.t1	bc2002_g10578.t3, bc2002_g10578.t2, bc2002_g10578.t1
OG0000809	acastellanii_g3086.t1	bc2002_g15197.t1, bc2002_g15165.t1
OG0000810	acastellanii_g2801.t1, acastellanii_g2445.t1, acastellanii_g2445.t2	bc2002_g18402.t1
OG0000811	acastellanii_g2613.t3, acastellanii_g2613.t2, acastellanii_g2613.t1	bc2002_g6298.t1, bc2002_g6298.t2, bc2002_g11849.t1
OG0000812	acastellanii_g1934.t1	bc2002_g1259.t1
OG0000812	acastellanii_g63.t2, acastellanii_g63.t1	bc2002_g3232.t1
OG0000813	acastellanii_g2058.t1	bc2002_g4275.t1, bc2002_g4247.t2, bc2002_g4275.t2, bc2002_g4247.t1
OG0000814	acastellanii_g2273.t1	bc2002_g9559.t1, bc2002_g9444.t1, bc2002_g9542.t1
OG0000815	acastellanii_g1644.t1, acastellanii_g1567.t1	bc2002_g11030.t1, bc2002_g18626.t1
OG0000816	acastellanii_g1451.t1, acastellanii_g1541.t1, acastellanii_g1541.t2	bc2002_g10288.t1
OG0000817	acastellanii_g228.t1, acastellanii_g1340.t1, acastellanii_g230.t1	bc2002_g11885.t1, bc2002_g11885.t2
OG0000818	acastellanii_g1257.t2, acastellanii_g1257.t1	bc2002_g9815.t1, bc2002_g19341.t1
OG0000819	acastellanii_g1126.t1	bc2002_g17520.t2
OG0000820	acastellanii_g832.t1	bc2002_g12525.t1, bc2002_g12160.t1
OG0000821	acastellanii_g612.t1	bc2002_g15547.t2, bc2002_g15547.t1
OG0000822	acastellanii_g504.t1	bc2002_g15467.t1, bc2002_g17389.t2, bc2002_g17389.t1
OG0000823	acastellanii_g439.t1, acastellanii_g439.t2	bc2002_g19266.t1, bc2002_g19266.t2
OG0000824	acastellanii_g13.t2, acastellanii_g13.t1	bc2002_g18173.t2, bc2002_g18173.t4, bc2002_g2073.t1
OG0000880	acastellanii_g14250.t1	bc2002_g57.t1, bc2002_g6718.t1
OG0000881	acastellanii_g930.t1	bc2002_g17839.t1
OG0000882	acastellanii_g14148.t1	bc2002_g12423.t2
OG0000885	acastellanii_g13751.t1, acastellanii_g13751.t2	bc2002_g126.t1
OG0000886	acastellanii_g14035.t1	bc2002_g10882.t1, bc2002_g10915.t1, bc2002_g10923.t1
OG0000887	acastellanii_g14051.t3	bc2002_g2989.t1, bc2002_g3539.t1
OG0000888	acastellanii_g4905.t1	bc2002_g9450.t1
OG0000889	acastellanii_g14072.t1	bc2002_g18926.t1
OG0000890	acastellanii_g13516.t1	bc2002_g13801.t1, bc2002_g13801.t2
OG0000891	acastellanii_g13531.t1, acastellanii_g3009.t1	bc2002_g4697.t2, bc2002_g4697.t1
OG0000892	acastellanii_g12639.t1, acastellanii_g13065.t1	bc2002_g7253.t1, bc2002_g7236.t1
OG0000893	acastellanii_g13075.t1, acastellanii_g13075.t2	bc2002_g8566.t1
OG0000894	acastellanii_g8523.t2, acastellanii_g8523.t1, acastellanii_g13137.t1	bc2002_g14505.t1
OG0000895	acastellanii_g13197.t2, acastellanii_g13197.t1, acastellanii_g4057.t1	bc2002_g17285.t1
OG0000896	acastellanii_g13217.t1	bc2002_g8450.t1
OG0000897	acastellanii_g13242.t1	bc2002_g8516.t1
OG0000897	acastellanii_g2487.t1	bc2002_g8149.t1
OG0000898	acastellanii_g13280.t1	bc2002_g15043.t1
OG0000898	acastellanii_g3723.t1	bc2002_g7956.t1
OG0000899	acastellanii_g13304.t2, acastellanii_g13304.t1	bc2002_g14754.t1
OG0000901	acastellanii_g966.t1, acastellanii_g13348.t1, acastellanii_g533.t3, acastellanii_g533.t2, acastellanii_g533.t1	bc2002_g2431.t1, bc2002_g2431.t2
OG0000903	acastellanii_g13401.t1, acastellanii_g2373.t1, acastellanii_g2373.t2, acastellanii_g5636.t1, acastellanii_g9985.t1	bc2002_g12840.t1
OG0000904	acastellanii_g13057.t1	bc2002_g17253.t2, bc2002_g17253.t1
OG0000906	acastellanii_g12986.t1	bc2002_g251.t2, bc2002_g251.t1, bc2002_g251.t3
OG0000907	acastellanii_g12335.t1, acastellanii_g5399.t1, acastellanii_g865.t1, acastellanii_g12870.t1, acastellanii_g12870.t2	bc2002_g7568.t1
OG0000908	acastellanii_g3410.t1, acastellanii_g10821.t1, acastellanii_g12830.t1	bc2002_g7291.t1
OG0000909	acastellanii_g12700.t1, acastellanii_g12695.t1	bc2002_g9469.t1, bc2002_g18221.t1
OG0000910	acastellanii_g12746.t2, acastellanii_g12746.t1, acastellanii_g11354.t1	bc2002_g2291.t1, bc2002_g7269.t1
OG0000911	acastellanii_g12661.t1	bc2002_g6350.t1, bc2002_g3541.t1
OG0000913	acastellanii_g12533.t1	bc2002_g4634.t1
OG0000914	acastellanii_g12537.t1	bc2002_g13400.t1, bc2002_g13400.t2
OG0000915	acastellanii_g5206.t1, acastellanii_g10341.t1, acastellanii_g12559.t2, acastellanii_g12559.t1	bc2002_g10787.t1, bc2002_g14990.t1
OG0000916	acastellanii_g12436.t1, acastellanii_g7714.t1	bc2002_g11150.t1, bc2002_g11150.t2, bc2002_g11161.t1
OG0000917	acastellanii_g12482.t2, acastellanii_g12482.t1, acastellanii_g12482.t3	bc2002_g19495.t1, bc2002_g19477.t1
OG0000918	acastellanii_g12512.t1, acastellanii_g3018.t1	bc2002_g7137.t1, bc2002_g6464.t1, bc2002_g6464.t2
OG0000920	acastellanii_g12022.t1	bc2002_g1087.t2, bc2002_g1087.t1
OG0000921	acastellanii_g12097.t1, acastellanii_g12158.t1	bc2002_g11965.t1, bc2002_g9129.t1
OG0000922	acastellanii_g12098.t1, acastellanii_g9479.t1	bc2002_g7762.t1
OG0000923	acastellanii_g413.t1, acastellanii_g12155.t1	bc2002_g13856.t1
OG0000924	acastellanii_g8248.t1, acastellanii_g9484.t2, acastellanii_g9484.t1	bc2002_g15762.t2, bc2002_g15762.t1
OG0000925	acastellanii_g2999.t1, acastellanii_g11650.t1	bc2002_g3301.t1
OG0000926	acastellanii_g2879.t1, acastellanii_g11540.t1, acastellanii_g11609.t1, acastellanii_g6682.t1	bc2002_g15659.t1
