Orthogroup	acastellanii_braker	bc2001_braker
OG0000441	acastellanii_g8300.t1, acastellanii_g5290.t1, acastellanii_g12388.t1, acastellanii_g5289.t1	bc2001_g17250.t1
OG0000442	acastellanii_g7037.t1, acastellanii_g11836.t1	bc2001_g3082.t1, bc2001_g3082.t2, bc2001_g14226.t1, bc2001_g5273.t2, bc2001_g5273.t1
OG0000443	acastellanii_g11951.t1	bc2001_g3095.t1
OG0000444	acastellanii_g12088.t1	bc2001_g5914.t1
OG0000444	acastellanii_g6202.t3, acastellanii_g6202.t1, acastellanii_g6202.t2, acastellanii_g6202.t4, acastellanii_g6202.t5	bc2001_g10272.t1
OG0000445	acastellanii_g12096.t1	bc2001_g1005.t1, bc2001_g10306.t1, bc2001_g3863.t1
OG0000447	acastellanii_g10587.t1, acastellanii_g1259.t1, acastellanii_g10586.t1	bc2001_g3590.t1, bc2001_g7495.t1
OG0000448	acastellanii_g10388.t1, acastellanii_g10383.t1	bc2001_g13113.t1
OG0000450	acastellanii_g9540.t1	bc2001_g19646.t1, bc2001_g19647.t1
OG0000450	acastellanii_g1357.t1	bc2001_g19645.t1
OG0000451	acastellanii_g9239.t1	bc2001_g784.t1, bc2001_g784.t2, bc2001_g7393.t1, bc2001_g7393.t2, bc2001_g3386.t2, bc2001_g3386.t1, bc2001_g3386.t4, bc2001_g3386.t3
OG0000453	acastellanii_g6501.t1	bc2001_g3375.t1
OG0000453	acastellanii_g2838.t1, acastellanii_g8112.t1, acastellanii_g8112.t2	bc2001_g7861.t1
OG0000455	acastellanii_g7916.t1, acastellanii_g4349.t1, acastellanii_g7848.t1	bc2001_g8863.t1
OG0000455	acastellanii_g4460.t1	bc2001_g15559.t2
OG0000455	acastellanii_g4121.t1	bc2001_g8749.t1
OG0000456	acastellanii_g7859.t1	bc2001_g16351.t1, bc2001_g16351.t2
OG0000458	acastellanii_g5984.t1, acastellanii_g4306.t1, acastellanii_g6339.t1	bc2001_g16235.t3, bc2001_g16235.t2, bc2001_g16235.t4, bc2001_g16235.t1
OG0000460	acastellanii_g6434.t1	bc2001_g1843.t1, bc2001_g1843.t2, bc2001_g1843.t3, bc2001_g3430.t1, bc2001_g3444.t1
OG0000461	acastellanii_g5767.t1	bc2001_g16687.t1, bc2001_g16687.t2
OG0000462	acastellanii_g3757.t1, acastellanii_g2823.t1	bc2001_g27.t1, bc2001_g27.t3, bc2001_g28.t1, bc2001_g17269.t2, bc2001_g17269.t1
OG0000463	acastellanii_g833.t1	bc2001_g3431.t2, bc2001_g3443.t2, bc2001_g3443.t1, bc2001_g3431.t1
OG0000465	acastellanii_g174.t1	bc2001_g13307.t1
OG0000466	acastellanii_g9.t1	bc2001_g427.t1, bc2001_g15918.t1, bc2001_g4331.t1, bc2001_g19703.t1, bc2001_g6073.t1, bc2001_g15833.t1, bc2001_g586.t1, bc2001_g18467.t1, bc2001_g7935.t1
OG0000501	acastellanii_g10361.t1	bc2001_g5110.t1
OG0000502	acastellanii_g13758.t1	bc2001_g19366.t1
OG0000503	acastellanii_g526.t1, acastellanii_g526.t2, acastellanii_g526.t3	bc2001_g19141.t1
OG0000503	acastellanii_g13775.t1	bc2001_g18569.t1
OG0000505	acastellanii_g14021.t1, acastellanii_g14021.t2	bc2001_g18221.t1
OG0000505	acastellanii_g2717.t1	bc2001_g421.t1
OG0000506	acastellanii_g14063.t1	bc2001_g5427.t2, bc2001_g5427.t1, bc2001_g5427.t3, bc2001_g19252.t1
OG0000507	acastellanii_g13479.t1	bc2001_g11458.t1
OG0000509	acastellanii_g13236.t2, acastellanii_g13236.t1	bc2001_g13450.t1, bc2001_g13450.t2
OG0000510	acastellanii_g13276.t1	bc2001_g10915.t1, bc2001_g11361.t1, bc2001_g11361.t2
OG0000511	acastellanii_g13303.t2, acastellanii_g13303.t1	bc2001_g8628.t1
OG0000511	acastellanii_g6073.t1	bc2001_g9553.t2, bc2001_g9553.t1, bc2001_g9553.t3
OG0000512	acastellanii_g12189.t1	bc2001_g6271.t1
OG0000512	acastellanii_g3130.t1, acastellanii_g13444.t1	bc2001_g1338.t2, bc2001_g1338.t1
OG0000515	acastellanii_g12780.t1	bc2001_g2707.t1, bc2001_g7497.t2, bc2001_g2713.t1, bc2001_g7497.t1
OG0000517	acastellanii_g12598.t1	bc2001_g18259.t1
OG0000517	acastellanii_g9544.t1	bc2001_g19220.t1
OG0000518	acastellanii_g11807.t1, acastellanii_g1037.t1, acastellanii_g28.t1	bc2001_g9702.t1
OG0000519	acastellanii_g7728.t1	bc2001_g16914.t1
OG0000519	acastellanii_g12070.t1	bc2001_g12624.t1
OG0000520	acastellanii_g948.t1, acastellanii_g11719.t1, acastellanii_g3251.t1, acastellanii_g2385.t1, acastellanii_g12102.t1	bc2001_g2504.t1
OG0000522	acastellanii_g11760.t1, acastellanii_g4115.t1	bc2001_g8056.t1, bc2001_g14512.t1, bc2001_g14781.t1, bc2001_g12301.t1, bc2001_g18020.t1
OG0000524	acastellanii_g2015.t1, acastellanii_g2015.t2	bc2001_g11105.t1
OG0000525	acastellanii_g10790.t3, acastellanii_g10790.t2, acastellanii_g10790.t1	bc2001_g5787.t1, bc2001_g5783.t1
OG0000526	acastellanii_g10811.t1, acastellanii_g6186.t1	bc2001_g6625.t1
OG0000526	acastellanii_g8445.t1	bc2001_g6274.t1, bc2001_g6274.t2
OG0000527	acastellanii_g8922.t1, acastellanii_g4094.t1, acastellanii_g10609.t1	bc2001_g10165.t1
OG0000527	acastellanii_g7823.t1	bc2001_g12562.t1
OG0000528	acastellanii_g10362.t1, acastellanii_g10362.t2, acastellanii_g10362.t3	bc2001_g15534.t1, bc2001_g15534.t2
OG0000529	acastellanii_g9684.t1	bc2001_g7198.t1, bc2001_g279.t1, bc2001_g5996.t3, bc2001_g5996.t1, bc2001_g5996.t2
OG0000530	acastellanii_g3514.t1, acastellanii_g9559.t2, acastellanii_g9559.t1	bc2001_g12491.t3, bc2001_g12491.t2, bc2001_g12491.t1
OG0000531	acastellanii_g6135.t1	bc2001_g10256.t1
OG0000531	acastellanii_g9245.t1, acastellanii_g9242.t1, acastellanii_g8821.t1	bc2001_g16603.t3
OG0000532	acastellanii_g9164.t1	bc2001_g2196.t1
OG0000533	acastellanii_g8725.t1	bc2001_g18215.t3, bc2001_g15384.t1
OG0000534	acastellanii_g8314.t1	bc2001_g17959.t1, bc2001_g17959.t2
OG0000535	acastellanii_g7563.t1, acastellanii_g1756.t1	bc2001_g762.t1, bc2001_g2470.t1, bc2001_g7792.t1
OG0000536	acastellanii_g7323.t1	bc2001_g16561.t2, bc2001_g16561.t1, bc2001_g16561.t4
OG0000537	acastellanii_g7071.t1	bc2001_g6925.t1, bc2001_g6925.t2
OG0000538	acastellanii_g6264.t2, acastellanii_g6264.t1, acastellanii_g6890.t1	bc2001_g582.t1, bc2001_g7455.t1, bc2001_g14165.t1
OG0000539	acastellanii_g3038.t1, acastellanii_g3038.t2	bc2001_g16828.t1
OG0000539	acastellanii_g6023.t2, acastellanii_g6023.t1, acastellanii_g4608.t1, acastellanii_g4608.t2	bc2001_g16558.t1
OG0000540	acastellanii_g6273.t1	bc2001_g10267.t1
OG0000540	acastellanii_g3412.t1	bc2001_g5489.t1
OG0000541	acastellanii_g4383.t1	bc2001_g14420.t2, bc2001_g7444.t1, bc2001_g7444.t2
OG0000542	acastellanii_g6483.t1	bc2001_g13696.t1
OG0000543	acastellanii_g2114.t1	bc2001_g13712.t1
OG0000543	acastellanii_g5166.t1, acastellanii_g6508.t3, acastellanii_g6508.t2, acastellanii_g6508.t1	bc2001_g8189.t1, bc2001_g8189.t2
OG0000545	acastellanii_g5828.t1, acastellanii_g5824.t1	bc2001_g827.t1, bc2001_g827.t2, bc2001_g17472.t2, bc2001_g17472.t3, bc2001_g17472.t1
OG0000546	acastellanii_g4808.t1	bc2001_g14923.t1
OG0000546	acastellanii_g5853.t1, acastellanii_g5853.t3, acastellanii_g5853.t2, acastellanii_g5413.t1	bc2001_g12463.t1
OG0000547	acastellanii_g5571.t1	bc2001_g1592.t1
OG0000547	acastellanii_g1912.t1	bc2001_g19486.t1, bc2001_g19486.t2
OG0000548	acastellanii_g5167.t1	bc2001_g6916.t2, bc2001_g6916.t1
OG0000549	acastellanii_g4583.t1	bc2001_g11398.t1, bc2001_g11397.t1
OG0000551	acastellanii_g1871.t1, acastellanii_g2945.t1	bc2001_g9500.t1
OG0000552	acastellanii_g1783.t1	bc2001_g4770.t1, bc2001_g15556.t1
OG0000554	acastellanii_g878.t1	bc2001_g9054.t1
OG0000592	acastellanii_g1716.t1, acastellanii_g7212.t1, acastellanii_g11326.t1, acastellanii_g14249.t1	bc2001_g7157.t1
OG0000593	acastellanii_g14233.t1, acastellanii_g2330.t1, acastellanii_g6011.t1, acastellanii_g9783.t1, acastellanii_g9787.t1	bc2001_g10796.t1, bc2001_g10795.t1
OG0000594	acastellanii_g4431.t1	bc2001_g3413.t1
OG0000594	acastellanii_g7462.t1, acastellanii_g6777.t1	bc2001_g2250.t1
OG0000595	acastellanii_g9308.t1, acastellanii_g13605.t1, acastellanii_g13605.t2	bc2001_g18283.t1
OG0000596	acastellanii_g13687.t1, acastellanii_g6072.t1, acastellanii_g6072.t2	bc2001_g17447.t3, bc2001_g17447.t2, bc2001_g17447.t1
OG0000597	acastellanii_g11075.t1	bc2001_g3637.t1
OG0000599	acastellanii_g13167.t1, acastellanii_g7510.t2, acastellanii_g7510.t3, acastellanii_g7510.t1	bc2001_g1443.t1
OG0000600	acastellanii_g13249.t2, acastellanii_g13249.t1, acastellanii_g13249.t3	bc2001_g15248.t2, bc2001_g15248.t3, bc2001_g18813.t1, bc2001_g15248.t1
OG0000601	acastellanii_g7304.t1, acastellanii_g3572.t1, acastellanii_g7305.t1, acastellanii_g3571.t1, acastellanii_g7306.t1, acastellanii_g3570.t1, acastellanii_g6390.t1, acastellanii_g13374.t1, acastellanii_g5553.t1	bc2001_g12461.t1
OG0000602	acastellanii_g13425.t2, acastellanii_g13425.t1	bc2001_g12171.t1
OG0000602	acastellanii_g12471.t1	bc2001_g13360.t1
OG0000604	acastellanii_g3007.t2, acastellanii_g3007.t1, acastellanii_g12958.t2, acastellanii_g12958.t1, acastellanii_g8175.t1, acastellanii_g8153.t1	bc2001_g16555.t1
OG0000606	acastellanii_g12600.t1	bc2001_g301.t1, bc2001_g304.t1, bc2001_g305.t1
OG0000607	acastellanii_g1143.t1, acastellanii_g1143.t2	bc2001_g13275.t1
OG0000608	acastellanii_g11061.t2, acastellanii_g11061.t1, acastellanii_g12326.t1	bc2001_g908.t1, bc2001_g18366.t1
OG0000611	acastellanii_g12092.t1	bc2001_g3411.t1
OG0000611	acastellanii_g7948.t1	bc2001_g5673.t1
OG0000612	acastellanii_g7615.t1	bc2001_g16527.t1
OG0000612	acastellanii_g12180.t1	bc2001_g13887.t1, bc2001_g16526.t1
OG0000613	acastellanii_g11041.t1	bc2001_g13862.t1, bc2001_g13853.t1
OG0000614	acastellanii_g9774.t1	bc2001_g7828.t1
OG0000616	acastellanii_g5784.t2, acastellanii_g5784.t1, acastellanii_g11731.t1	bc2001_g4548.t2, bc2001_g3290.t1, bc2001_g4590.t1, bc2001_g4548.t1, bc2001_g4548.t3
OG0000617	acastellanii_g11226.t1	bc2001_g16834.t1
OG0000617	acastellanii_g11604.t1	bc2001_g16605.t1
OG0000618	acastellanii_g10134.t1, acastellanii_g11534.t1	bc2001_g5114.t3
OG0000619	acastellanii_g5710.t1, acastellanii_g11421.t1, acastellanii_g11421.t2, acastellanii_g11424.t1	bc2001_g9267.t2, bc2001_g9267.t1, bc2001_g3818.t1
OG0000620	acastellanii_g6881.t1, acastellanii_g11221.t1	bc2001_g16505.t1, bc2001_g16505.t2
OG0000622	acastellanii_g10677.t1	bc2001_g11511.t2, bc2001_g11511.t3, bc2001_g11511.t1, bc2001_g11511.t4
OG0000623	acastellanii_g10602.t1, acastellanii_g3998.t1, acastellanii_g2060.t2, acastellanii_g2060.t1	bc2001_g7859.t1, bc2001_g7859.t2
OG0000625	acastellanii_g10432.t1, acastellanii_g10434.t1, acastellanii_g10436.t1, acastellanii_g10435.t1	bc2001_g17110.t1
OG0000626	acastellanii_g2903.t1, acastellanii_g10460.t1, acastellanii_g10460.t2	bc2001_g899.t1, bc2001_g663.t1, bc2001_g663.t2
OG0000627	acastellanii_g3649.t1, acastellanii_g9769.t1	bc2001_g4627.t1
OG0000628	acastellanii_g9974.t1	bc2001_g3512.t3, bc2001_g19337.t1, bc2001_g1537.t1, bc2001_g9476.t1, bc2001_g19338.t1, bc2001_g4045.t1
OG0000629	acastellanii_g9251.t1, acastellanii_g9251.t2	bc2001_g19456.t1, bc2001_g19456.t2
OG0000631	acastellanii_g8859.t1	bc2001_g9854.t1
OG0000631	acastellanii_g5338.t1, acastellanii_g5338.t2	bc2001_g14318.t1
OG0000632	acastellanii_g3580.t1, acastellanii_g8656.t2, acastellanii_g8656.t1	bc2001_g10798.t2, bc2001_g10798.t1
OG0000633	acastellanii_g8998.t1	bc2001_g1474.t3, bc2001_g1474.t2, bc2001_g1474.t1
OG0000635	acastellanii_g8116.t1	bc2001_g16596.t1, bc2001_g16612.t1
OG0000635	acastellanii_g3526.t1	bc2001_g7166.t1
OG0000637	acastellanii_g8183.t1	bc2001_g11892.t1, bc2001_g7479.t1, bc2001_g7479.t2
OG0000638	acastellanii_g7769.t1, acastellanii_g7768.t1	bc2001_g10591.t1, bc2001_g13186.t1, bc2001_g12915.t1
OG0000639	acastellanii_g2441.t2, acastellanii_g2441.t1	bc2001_g5243.t1
OG0000641	acastellanii_g3471.t1, acastellanii_g333.t1, acastellanii_g5319.t1, acastellanii_g6921.t1, acastellanii_g4784.t1, acastellanii_g7315.t1	bc2001_g15279.t1
OG0000642	acastellanii_g3127.t2, acastellanii_g3127.t1	bc2001_g518.t2, bc2001_g518.t1
OG0000643	acastellanii_g6751.t1, acastellanii_g6752.t1	bc2001_g2979.t1, bc2001_g2979.t2
OG0000644	acastellanii_g6425.t1	bc2001_g5970.t1
OG0000645	acastellanii_g6531.t1	bc2001_g7688.t1, bc2001_g13985.t1, bc2001_g13985.t4, bc2001_g13985.t2, bc2001_g13985.t3
OG0000646	acastellanii_g1738.t1, acastellanii_g6594.t1	bc2001_g18930.t1
OG0000647	acastellanii_g6647.t1, acastellanii_g5253.t1	bc2001_g15560.t1, bc2001_g16987.t1
OG0000649	acastellanii_g5796.t1, acastellanii_g5798.t1, acastellanii_g5797.t1	bc2001_g11634.t2, bc2001_g11634.t1
OG0000650	acastellanii_g1289.t1, acastellanii_g5547.t1, acastellanii_g5547.t2	bc2001_g7591.t1, bc2001_g7591.t2
OG0000651	acastellanii_g5475.t1, acastellanii_g5474.t1, acastellanii_g5475.t2	bc2001_g6755.t1
OG0000651	acastellanii_g4959.t1	bc2001_g17716.t1
OG0000652	acastellanii_g5407.t1, acastellanii_g1468.t1	bc2001_g13273.t1
OG0000653	acastellanii_g5089.t1	bc2001_g6750.t1, bc2001_g3047.t1, bc2001_g2132.t1, bc2001_g16341.t1
OG0000654	acastellanii_g5044.t1	bc2001_g10127.t1, bc2001_g9012.t2, bc2001_g9012.t1
OG0000655	acastellanii_g4357.t2, acastellanii_g4357.t1, acastellanii_g5050.t1, acastellanii_g5050.t2	bc2001_g468.t1, bc2001_g17237.t1
OG0000656	acastellanii_g1473.t1, acastellanii_g1473.t2	bc2001_g10381.t2, bc2001_g10381.t1
OG0000657	acastellanii_g4166.t1	bc2001_g13077.t1, bc2001_g2983.t1
OG0000657	acastellanii_g202.t1	bc2001_g7457.t1
OG0000658	acastellanii_g3532.t1, acastellanii_g1852.t1	bc2001_g9876.t2, bc2001_g9876.t1
OG0000658	acastellanii_g3127.t3	bc2001_g8269.t1
OG0000659	acastellanii_g2498.t1, acastellanii_g1236.t1, acastellanii_g1237.t1	bc2001_g11125.t2, bc2001_g11125.t1, bc2001_g11125.t3
OG0000660	acastellanii_g1978.t2, acastellanii_g1978.t1	bc2001_g13785.t2, bc2001_g13785.t1
OG0000660	acastellanii_g1835.t1	bc2001_g10942.t1
OG0000661	acastellanii_g1752.t1, acastellanii_g860.t1	bc2001_g4290.t5, bc2001_g4290.t1, bc2001_g4290.t3, bc2001_g4290.t2
OG0000714	acastellanii_g5771.t1	bc2001_g7743.t1
OG0000715	acastellanii_g5722.t1, acastellanii_g13646.t1	bc2001_g12770.t2, bc2001_g12770.t1, bc2001_g17803.t1
OG0000716	acastellanii_g13673.t2, acastellanii_g13673.t1	bc2001_g4843.t1
OG0000717	acastellanii_g2209.t1	bc2001_g14158.t1
OG0000717	acastellanii_g13787.t1	bc2001_g286.t1, bc2001_g3268.t1
OG0000718	acastellanii_g7466.t1, acastellanii_g7466.t2	bc2001_g2213.t1
OG0000719	acastellanii_g13862.t1	bc2001_g10147.t2, bc2001_g10147.t1
OG0000720	acastellanii_g13868.t1, acastellanii_g9471.t1	bc2001_g779.t1
OG0000721	acastellanii_g13889.t1, acastellanii_g13887.t1	bc2001_g16032.t1
OG0000721	acastellanii_g3584.t1, acastellanii_g3952.t1	bc2001_g11819.t3
OG0000722	acastellanii_g14001.t1, acastellanii_g14001.t2	bc2001_g17578.t2, bc2001_g17578.t1, bc2001_g3856.t1
OG0000723	acastellanii_g14004.t1, acastellanii_g14004.t2	bc2001_g5973.t1
OG0000724	acastellanii_g14050.t1	bc2001_g11767.t1
OG0000725	acastellanii_g7789.t1, acastellanii_g10323.t1, acastellanii_g10324.t1	bc2001_g1406.t1, bc2001_g1406.t2
OG0000725	acastellanii_g13210.t1	bc2001_g11082.t1
OG0000726	acastellanii_g13238.t1, acastellanii_g13238.t2	bc2001_g16674.t1
OG0000727	acastellanii_g8491.t1	bc2001_g3956.t1
OG0000728	acastellanii_g13267.t1, acastellanii_g11155.t1	bc2001_g13571.t1, bc2001_g5490.t1
OG0000729	acastellanii_g2682.t2, acastellanii_g2682.t1	bc2001_g20.t1, bc2001_g21.t1
OG0000730	acastellanii_g12228.t1, acastellanii_g13399.t1	bc2001_g12119.t1, bc2001_g12120.t1
OG0000731	acastellanii_g7697.t1	bc2001_g2830.t2, bc2001_g2830.t1
OG0000732	acastellanii_g10210.t1	bc2001_g13253.t1
OG0000734	acastellanii_g12908.t1	bc2001_g17209.t1, bc2001_g16910.t2, bc2001_g16910.t1
OG0000735	acastellanii_g5541.t1, acastellanii_g12821.t1, acastellanii_g6095.t1	bc2001_g16554.t2, bc2001_g16554.t3, bc2001_g16554.t1
OG0000736	acastellanii_g12783.t1, acastellanii_g391.t1	bc2001_g9869.t3, bc2001_g9869.t2, bc2001_g9869.t1, bc2001_g688.t1
OG0000738	acastellanii_g12650.t1	bc2001_g17189.t1
OG0000739	acastellanii_g12403.t1	bc2001_g5496.t2, bc2001_g5496.t1
OG0000739	acastellanii_g10652.t1	bc2001_g19143.t1
OG0000740	acastellanii_g12350.t1	bc2001_g13671.t1, bc2001_g13671.t2, bc2001_g5277.t1
OG0000741	acastellanii_g12344.t1	bc2001_g19582.t1
OG0000741	acastellanii_g3218.t1, acastellanii_g12333.t2, acastellanii_g12333.t1	bc2001_g17252.t1
OG0000742	acastellanii_g12018.t1	bc2001_g14378.t1, bc2001_g14377.t1
OG0000743	acastellanii_g12039.t1, acastellanii_g2519.t1	bc2001_g1080.t1
OG0000744	acastellanii_g12059.t2, acastellanii_g12059.t1	bc2001_g1548.t1
OG0000745	acastellanii_g8135.t2, acastellanii_g8135.t1	bc2001_g17634.t1, bc2001_g17633.t1
OG0000746	acastellanii_g12232.t1, acastellanii_g12232.t2	bc2001_g538.t1, bc2001_g536.t1, bc2001_g18726.t1, bc2001_g18726.t2
OG0000747	acastellanii_g7297.t2, acastellanii_g7297.t1, acastellanii_g3623.t1, acastellanii_g12245.t1	bc2001_g8432.t1
OG0000748	acastellanii_g4284.t1	bc2001_g17632.t1, bc2001_g17632.t2
OG0000749	acastellanii_g11589.t1	bc2001_g8191.t1, bc2001_g19672.t1
OG0000751	acastellanii_g11325.t1, acastellanii_g8048.t1	bc2001_g5571.t1, bc2001_g5571.t2
OG0000753	acastellanii_g11311.t1	bc2001_g16381.t1, bc2001_g16381.t2
OG0000754	acastellanii_g11258.t1	bc2001_g19103.t1
OG0000754	acastellanii_g2708.t1	bc2001_g19250.t1
OG0000755	acastellanii_g7050.t1, acastellanii_g7050.t2	bc2001_g5943.t1
OG0000756	acastellanii_g10936.t1	bc2001_g5616.t1
OG0000756	acastellanii_g6238.t1	bc2001_g12280.t1
OG0000757	acastellanii_g5711.t1, acastellanii_g5916.t1, acastellanii_g5711.t4, acastellanii_g5711.t2, acastellanii_g10951.t1, acastellanii_g5711.t3	bc2001_g2338.t2, bc2001_g2338.t1
OG0000758	acastellanii_g4302.t1, acastellanii_g2546.t1, acastellanii_g10910.t2, acastellanii_g10910.t1	bc2001_g1942.t1
OG0000760	acastellanii_g3651.t1	bc2001_g15737.t1
OG0000761	acastellanii_g10855.t2, acastellanii_g10855.t1	bc2001_g12897.t2, bc2001_g12897.t1
OG0000762	acastellanii_g10298.t1, acastellanii_g10298.t2	bc2001_g13597.t2, bc2001_g13597.t1
OG0000762	acastellanii_g10740.t1	bc2001_g13458.t1
OG0000765	acastellanii_g1048.t2, acastellanii_g1048.t1, acastellanii_g9795.t1, acastellanii_g10509.t1	bc2001_g19066.t1
OG0000766	acastellanii_g6750.t1	bc2001_g9831.t1
OG0000766	acastellanii_g10524.t1	bc2001_g9828.t1
OG0000767	acastellanii_g10546.t1	bc2001_g9855.t1, bc2001_g9855.t2
OG0000768	acastellanii_g10293.t1, acastellanii_g10234.t1, acastellanii_g1904.t1	bc2001_g10348.t1, bc2001_g11083.t1, bc2001_g11083.t2
OG0000769	acastellanii_g9653.t1, acastellanii_g10345.t1, acastellanii_g6549.t1	bc2001_g70.t1
OG0000770	acastellanii_g10229.t1, acastellanii_g10229.t2	bc2001_g2340.t1
OG0000771	acastellanii_g9980.t1, acastellanii_g4842.t1	bc2001_g8431.t2, bc2001_g8431.t1
OG0000772	acastellanii_g9624.t1	bc2001_g15161.t1
OG0000772	acastellanii_g8115.t2, acastellanii_g8115.t1	bc2001_g11876.t1
OG0000773	acastellanii_g8537.t1, acastellanii_g8762.t1, acastellanii_g9792.t2, acastellanii_g9792.t1	bc2001_g6784.t1, bc2001_g11457.t1
OG0000774	acastellanii_g2774.t1, acastellanii_g9496.t1	bc2001_g1911.t1, bc2001_g1911.t2
OG0000775	acastellanii_g8695.t1, acastellanii_g9532.t1	bc2001_g6990.t2, bc2001_g6990.t1
OG0000776	acastellanii_g9144.t1, acastellanii_g9145.t1, acastellanii_g4662.t1	bc2001_g19458.t1, bc2001_g19458.t2, bc2001_g19457.t1, bc2001_g19457.t2
OG0000777	acastellanii_g871.t1, acastellanii_g5750.t2, acastellanii_g5750.t1, acastellanii_g8965.t1, acastellanii_g8965.t2	bc2001_g15123.t1
OG0000778	acastellanii_g373.t2, acastellanii_g373.t1, acastellanii_g6973.t1, acastellanii_g8982.t1	bc2001_g863.t2, bc2001_g863.t1
OG0000779	acastellanii_g8643.t1	bc2001_g9002.t1
OG0000779	acastellanii_g1188.t2	bc2001_g14379.t1
OG0000780	acastellanii_g8473.t1, acastellanii_g3912.t1, acastellanii_g767.t1	bc2001_g5965.t1, bc2001_g5966.t1
OG0000781	acastellanii_g1509.t1	bc2001_g10880.t1
OG0000782	acastellanii_g1163.t1, acastellanii_g1163.t2, acastellanii_g7623.t1	bc2001_g5279.t1
OG0000782	acastellanii_g8030.t1	bc2001_g10995.t1
OG0000783	acastellanii_g8072.t2, acastellanii_g8072.t1	bc2001_g15399.t1, bc2001_g15349.t1
OG0000784	acastellanii_g8192.t1, acastellanii_g6320.t1	bc2001_g9626.t1, bc2001_g9626.t2
OG0000785	acastellanii_g486.t1	bc2001_g1729.t1
OG0000785	acastellanii_g8241.t1	bc2001_g10972.t1, bc2001_g6909.t1
OG0000786	acastellanii_g8272.t2, acastellanii_g8272.t1	bc2001_g67.t1
OG0000786	acastellanii_g2074.t1	bc2001_g18275.t2
OG0000788	acastellanii_g7605.t1	bc2001_g6467.t1, bc2001_g6467.t3, bc2001_g6467.t2
OG0000789	acastellanii_g7620.t1	bc2001_g7426.t1
OG0000789	acastellanii_g3377.t1	bc2001_g3699.t1
OG0000790	acastellanii_g7631.t1	bc2001_g7366.t1
OG0000791	acastellanii_g7507.t1	bc2001_g1828.t1, bc2001_g17107.t1, bc2001_g17107.t2
OG0000792	acastellanii_g7242.t1, acastellanii_g3668.t1	bc2001_g18531.t1
OG0000793	acastellanii_g7035.t1, acastellanii_g5977.t1, acastellanii_g5140.t1	bc2001_g13707.t1, bc2001_g13723.t1
OG0000794	acastellanii_g7136.t1	bc2001_g5108.t1
OG0000794	acastellanii_g1331.t1	bc2001_g2941.t1
OG0000795	acastellanii_g7157.t1	bc2001_g1235.t1, bc2001_g3584.t1
OG0000796	acastellanii_g7158.t1	bc2001_g13274.t2
OG0000797	acastellanii_g5524.t1, acastellanii_g5489.t1, acastellanii_g5490.t1, acastellanii_g5485.t1, acastellanii_g5485.t2	bc2001_g17998.t1
OG0000798	acastellanii_g3915.t1	bc2001_g16798.t1
OG0000798	acastellanii_g5123.t1	bc2001_g5622.t1
OG0000799	acastellanii_g4064.t1, acastellanii_g5131.t1	bc2001_g18347.t1, bc2001_g18347.t2
OG0000800	acastellanii_g4866.t2, acastellanii_g4866.t1	bc2001_g12123.t1, bc2001_g17812.t1
OG0000801	acastellanii_g4876.t1	bc2001_g1269.t1, bc2001_g1244.t1
OG0000802	acastellanii_g4666.t1	bc2001_g5344.t1, bc2001_g10555.t1
OG0000803	acastellanii_g4158.t1	bc2001_g15104.t1, bc2001_g15125.t1, bc2001_g15035.t1, bc2001_g12646.t2, bc2001_g12646.t1, bc2001_g3152.t1
OG0000804	acastellanii_g4220.t1	bc2001_g9781.t1
OG0000805	acastellanii_g3601.t1, acastellanii_g3599.t1, acastellanii_g3206.t1	bc2001_g13431.t1, bc2001_g13431.t2
OG0000806	acastellanii_g3395.t1, acastellanii_g2875.t4, acastellanii_g2875.t3, acastellanii_g2875.t2, acastellanii_g2875.t1	bc2001_g16165.t1
OG0000807	acastellanii_g3208.t1	bc2001_g13872.t1, bc2001_g12824.t1
OG0000808	acastellanii_g2974.t1	bc2001_g6429.t3, bc2001_g6429.t2, bc2001_g6429.t1
OG0000809	acastellanii_g3086.t1	bc2001_g14791.t2, bc2001_g14791.t1, bc2001_g18102.t1, bc2001_g14567.t1, bc2001_g14536.t1
OG0000810	acastellanii_g2801.t1, acastellanii_g2445.t1, acastellanii_g2445.t2	bc2001_g9210.t3, bc2001_g9210.t1
OG0000811	acastellanii_g2613.t3, acastellanii_g2613.t2, acastellanii_g2613.t1	bc2001_g12762.t1
OG0000812	acastellanii_g1934.t1	bc2001_g19320.t1
OG0000812	acastellanii_g63.t2, acastellanii_g63.t1	bc2001_g16844.t1
OG0000813	acastellanii_g2058.t1	bc2001_g1084.t1, bc2001_g1054.t2, bc2001_g1084.t2, bc2001_g1054.t1
OG0000814	acastellanii_g2273.t1	bc2001_g2205.t1, bc2001_g8473.t1, bc2001_g2222.t1
OG0000815	acastellanii_g1644.t1, acastellanii_g1567.t1	bc2001_g14123.t1, bc2001_g14123.t2, bc2001_g1466.t1, bc2001_g1466.t2
OG0000816	acastellanii_g1451.t1, acastellanii_g1541.t1, acastellanii_g1541.t2	bc2001_g11085.t1, bc2001_g11085.t2
OG0000817	acastellanii_g228.t1, acastellanii_g1340.t1, acastellanii_g230.t1	bc2001_g9817.t1
OG0000818	acastellanii_g1257.t2, acastellanii_g1257.t1	bc2001_g9550.t1, bc2001_g14901.t2, bc2001_g14901.t1
