Orthogroup	vvermcdc19_braker	bc2002_braker
OG0000292	vverm_g16254.t2, vverm_g16254.t1	bc2002_g2524.t1
OG0000293	vverm_g3953.t1	bc2002_g8131.t1, bc2002_g8441.t1, bc2002_g6122.t1, bc2002_g19837.t1, bc2002_g8442.t1, bc2002_g4544.t1, bc2002_g4781.t1, bc2002_g19753.t1
OG0000294	vverm_g15049.t1	bc2002_g2634.t1
OG0000294	vverm_g11375.t2, vverm_g11375.t1	bc2002_g6803.t1
OG0000295	vverm_g15482.t1	bc2002_g20025.t1
OG0000295	vverm_g9113.t1	bc2002_g8544.t2, bc2002_g8544.t1
OG0000296	vverm_g9926.t2, vverm_g9926.t1	bc2002_g3784.t1
OG0000296	vverm_g324.t1	bc2002_g14544.t1
OG0000296	vverm_g598.t1	bc2002_g3279.t1
OG0000297	vverm_g8043.t1, vverm_g11544.t1, vverm_g5552.t1, vverm_g3484.t1	bc2002_g4195.t1
OG0000298	vverm_g14308.t1	bc2002_g2409.t1, bc2002_g2409.t2
OG0000299	vverm_g364.t1	bc2002_g14642.t1
OG0000299	vverm_g6820.t1	bc2002_g12565.t1
OG0000325	vverm_g5269.t1	bc2002_g4212.t1
OG0000325	vverm_g12396.t1, vverm_g12396.t2	bc2002_g6448.t1
OG0000328	vverm_g8403.t1	bc2002_g16438.t1
OG0000328	vverm_g7263.t1, vverm_g4153.t1, vverm_g4153.t2, vverm_g3430.t1, vverm_g2037.t1	bc2002_g11209.t1, bc2002_g13151.t1
OG0000329	vverm_g16785.t1	bc2002_g8459.t1
OG0000330	vverm_g166.t1	bc2002_g16391.t2, bc2002_g16391.t1
OG0000331	vverm_g15866.t1, vverm_g15866.t3	bc2002_g5924.t2, bc2002_g5924.t1
OG0000331	vverm_g9592.t1	bc2002_g18909.t1
OG0000333	vverm_g5641.t1	bc2002_g9712.t2, bc2002_g9606.t1, bc2002_g9712.t1, bc2002_g1416.t1, bc2002_g19102.t1
OG0000334	vverm_g14240.t2, vverm_g3036.t1, vverm_g2980.t2, vverm_g2980.t1, vverm_g14188.t2, vverm_g14188.t1	bc2002_g15473.t1
OG0000335	vverm_g16773.t1, vverm_g13293.t1, vverm_g10879.t1, vverm_g7902.t1, vverm_g415.t1	bc2002_g12681.t2, bc2002_g4257.t2, bc2002_g4257.t1, bc2002_g12681.t1
OG0000336	vverm_g26.t1, vverm_g26.t2	bc2002_g3951.t1
OG0000336	vverm_g7417.t1, vverm_g13321.t1	bc2002_g14121.t1, bc2002_g13608.t1
OG0000344	vverm_g16136.t1, vverm_g12590.t1, vverm_g14127.t1, vverm_g4552.t1, vverm_g15613.t2, vverm_g16057.t2, vverm_g16057.t1, vverm_g15613.t1, vverm_g16056.t1, vverm_g15614.t1, vverm_g15615.t1, vverm_g15617.t1, vverm_g3336.t1	bc2002_g12403.t1, bc2002_g10593.t1
OG0000356	vverm_g8907.t1	bc2002_g10313.t1
OG0000356	vverm_g7885.t1	bc2002_g10312.t1
OG0000357	vverm_g5090.t2, vverm_g5090.t1	bc2002_g17490.t1, bc2002_g17490.t2
OG0000357	vverm_g15704.t1	bc2002_g12445.t1
OG0000358	vverm_g12979.t2, vverm_g12979.t1	bc2002_g2355.t1, bc2002_g4994.t1
OG0000358	vverm_g15965.t1, vverm_g15965.t2	bc2002_g7966.t1
OG0000359	vverm_g11690.t1	bc2002_g3653.t1
OG0000359	vverm_g15444.t1	bc2002_g11662.t1, bc2002_g11662.t2
OG0000360	vverm_g2755.t1	bc2002_g1656.t1
OG0000360	vverm_g8084.t1	bc2002_g5896.t1
OG0000360	vverm_g7993.t1	bc2002_g6837.t1
OG0000360	vverm_g10091.t1	bc2002_g12258.t1
OG0000361	vverm_g8404.t1	bc2002_g15020.t1
OG0000361	vverm_g16239.t1, vverm_g16239.t2	bc2002_g7680.t1
OG0000363	vverm_g5653.t2, vverm_g5653.t1	bc2002_g19094.t1
OG0000364	vverm_g7829.t1	bc2002_g5920.t1
OG0000364	vverm_g13782.t1	bc2002_g403.t1
OG0000365	vverm_g8711.t1, vverm_g7495.t1, vverm_g1628.t1, vverm_g12441.t1, vverm_g12441.t2	bc2002_g17469.t1, bc2002_g772.t1, bc2002_g2236.t1, bc2002_g11222.t1
OG0000367	vverm_g1474.t1, vverm_g1474.t2, vverm_g9023.t1, vverm_g7211.t1, vverm_g2415.t2, vverm_g2415.t1	bc2002_g4881.t1, bc2002_g20116.t1
OG0000368	vverm_g2728.t1, vverm_g6074.t1	bc2002_g4277.t2, bc2002_g4277.t1, bc2002_g4238.t1, bc2002_g19300.t1
OG0000369	vverm_g13342.t1	bc2002_g16197.t1
OG0000370	vverm_g7851.t1, vverm_g237.t1	bc2002_g11577.t1
OG0000371	vverm_g2580.t1, vverm_g4528.t1, vverm_g45.t1	bc2002_g14475.t1
OG0000372	vverm_g15131.t1, vverm_g2194.t1, vverm_g16662.t1	bc2002_g18025.t1
OG0000379	vverm_g16913.t1	bc2002_g16698.t1, bc2002_g7565.t1, bc2002_g1846.t1, bc2002_g16642.t1, bc2002_g2835.t1, bc2002_g5949.t1, bc2002_g17348.t1
OG0000381	vverm_g3802.t1, vverm_g3802.t2, vverm_g14718.t1, vverm_g13930.t1, vverm_g6895.t1	bc2002_g19978.t1, bc2002_g18058.t1, bc2002_g15834.t1, bc2002_g305.t1, bc2002_g292.t1, bc2002_g15194.t1, bc2002_g18144.t1
OG0000383	vverm_g6128.t1, vverm_g10921.t1, vverm_g16013.t1	bc2002_g13407.t1, bc2002_g2108.t2, bc2002_g17280.t1, bc2002_g13189.t1, bc2002_g6666.t1, bc2002_g3266.t1
OG0000393	vverm_g8143.t1, vverm_g8143.t2	bc2002_g9223.t1
OG0000395	vverm_g1620.t1, vverm_g3177.t1, vverm_g8810.t1, vverm_g4332.t1, vverm_g11419.t1, vverm_g10388.t1, vverm_g15769.t1, vverm_g979.t1, vverm_g11323.t1	bc2002_g13797.t1
OG0000396	vverm_g12719.t1, vverm_g8923.t1	bc2002_g10292.t2, bc2002_g10292.t1
OG0000397	vverm_g11248.t1	bc2002_g2145.t1
OG0000397	vverm_g6646.t1	bc2002_g9222.t2, bc2002_g9222.t1
OG0000398	vverm_g15569.t3, vverm_g15569.t1, vverm_g15569.t2	bc2002_g17499.t1
OG0000398	vverm_g15956.t1	bc2002_g7969.t1
OG0000399	vverm_g3169.t1	bc2002_g13803.t1
OG0000399	vverm_g15360.t1	bc2002_g18892.t1
OG0000400	vverm_g16723.t1	bc2002_g9397.t1
OG0000402	vverm_g9149.t1	bc2002_g12096.t1
OG0000402	vverm_g11780.t1, vverm_g2093.t1, vverm_g14884.t1	bc2002_g200.t1
OG0000403	vverm_g356.t1, vverm_g14276.t1	bc2002_g19142.t2, bc2002_g19142.t1
OG0000404	vverm_g6355.t1, vverm_g7677.t1	bc2002_g19365.t2, bc2002_g19365.t1
OG0000404	vverm_g13382.t2, vverm_g13382.t1	bc2002_g16126.t1
OG0000405	vverm_g3836.t1, vverm_g3830.t1, vverm_g15283.t1, vverm_g6819.t1	bc2002_g12564.t2, bc2002_g12564.t1
OG0000406	vverm_g16777.t1, vverm_g13289.t1	bc2002_g16530.t1
OG0000406	vverm_g16588.t1, vverm_g16588.t2, vverm_g16588.t3	bc2002_g13576.t1
OG0000407	vverm_g7486.t2, vverm_g7486.t1	bc2002_g11105.t2, bc2002_g11105.t1, bc2002_g14991.t1
OG0000408	vverm_g7552.t1	bc2002_g17353.t2, bc2002_g17353.t1
OG0000408	vverm_g8997.t1, vverm_g8987.t1, vverm_g15619.t1	bc2002_g10532.t1, bc2002_g10531.t1
OG0000409	vverm_g15399.t1, vverm_g15399.t2	bc2002_g18885.t1
OG0000409	vverm_g14156.t1, vverm_g14113.t1	bc2002_g15930.t1
OG0000418	vverm_g13184.t1, vverm_g13815.t1, vverm_g9228.t1, vverm_g5650.t1, vverm_g2705.t1, vverm_g5814.t2, vverm_g5814.t1, vverm_g3740.t1, vverm_g3744.t1, vverm_g9633.t1, vverm_g4819.t1	bc2002_g19802.t1
OG0000419	vverm_g11782.t1, vverm_g2095.t1, vverm_g5631.t1, vverm_g14168.t1, vverm_g3571.t1, vverm_g13633.t2, vverm_g13633.t1	bc2002_g19222.t1, bc2002_g16803.t1, bc2002_g10580.t1
OG0000423	vverm_g8341.t1	bc2002_g7039.t1, bc2002_g7036.t1, bc2002_g11868.t1, bc2002_g9289.t1, bc2002_g1464.t1, bc2002_g15786.t1, bc2002_g13197.t1, bc2002_g7881.t1
OG0000424	vverm_g6656.t1, vverm_g884.t1, vverm_g884.t2, vverm_g884.t3, vverm_g366.t1, vverm_g879.t1, vverm_g10900.t1, vverm_g12893.t1, vverm_g877.t1, vverm_g866.t1, vverm_g14990.t1, vverm_g6848.t1	bc2002_g9220.t1, bc2002_g12360.t1
OG0000435	vverm_g11310.t1	bc2002_g2272.t4
OG0000435	vverm_g8366.t1	bc2002_g2272.t3, bc2002_g2272.t2, bc2002_g2272.t1
OG0000436	vverm_g14829.t1	bc2002_g6957.t1
OG0000436	vverm_g954.t2, vverm_g954.t1, vverm_g14604.t1	bc2002_g180.t1
OG0000438	vverm_g6804.t1	bc2002_g12578.t1
OG0000438	vverm_g6808.t1	bc2002_g12578.t2
OG0000438	vverm_g7747.t1	bc2002_g19290.t1
OG0000439	vverm_g16351.t1	bc2002_g9323.t1
OG0000439	vverm_g4504.t1	bc2002_g3943.t1
OG0000440	vverm_g7021.t1	bc2002_g18121.t2, bc2002_g18121.t1
OG0000440	vverm_g13803.t2	bc2002_g6193.t1, bc2002_g6193.t2
OG0000441	vverm_g5992.t1	bc2002_g17853.t1
OG0000442	vverm_g7484.t1	bc2002_g5946.t1
OG0000442	vverm_g16333.t1	bc2002_g18363.t1
OG0000442	vverm_g4543.t1	bc2002_g6801.t1
OG0000443	vverm_g15869.t1	bc2002_g5934.t1
OG0000443	vverm_g11824.t2, vverm_g11824.t1	bc2002_g10977.t1, bc2002_g5323.t2, bc2002_g5323.t1
OG0000444	vverm_g14786.t1	bc2002_g1084.t1
OG0000444	vverm_g10340.t1	bc2002_g16762.t1
OG0000445	vverm_g15057.t1, vverm_g15057.t2	bc2002_g11109.t1
OG0000445	vverm_g14965.t2, vverm_g14965.t1	bc2002_g16727.t1
OG0000445	vverm_g9898.t1	bc2002_g13455.t1
OG0000447	vverm_g14930.t1, vverm_g13427.t1, vverm_g5331.t1, vverm_g5331.t2, vverm_g15058.t1, vverm_g7291.t1, vverm_g5315.t1	bc2002_g9885.t1, bc2002_g13934.t1
OG0000448	vverm_g2523.t1, vverm_g2523.t2	bc2002_g19678.t1
OG0000448	vverm_g141.t2, vverm_g141.t1	bc2002_g16379.t1
OG0000450	vverm_g4114.t1	bc2002_g2104.t2, bc2002_g2104.t1
OG0000450	vverm_g4117.t2, vverm_g4117.t1, vverm_g4117.t3	bc2002_g2103.t1
OG0000452	vverm_g9152.t1, vverm_g3291.t1, vverm_g3323.t1, vverm_g14572.t1	bc2002_g10287.t1, bc2002_g7764.t1
OG0000453	vverm_g3634.t1, vverm_g3634.t2, vverm_g9993.t1	bc2002_g12743.t1
OG0000453	vverm_g7752.t1	bc2002_g19259.t1
OG0000455	vverm_g3422.t1	bc2002_g9088.t1
OG0000455	vverm_g7607.t1	bc2002_g17315.t1
OG0000457	vverm_g16792.t2, vverm_g16792.t1	bc2002_g9723.t1
OG0000458	vverm_g16167.t1	bc2002_g8506.t3, bc2002_g8506.t2, bc2002_g8506.t4, bc2002_g8506.t1
OG0000459	vverm_g7390.t1, vverm_g7390.t2, vverm_g15795.t1, vverm_g5422.t1	bc2002_g11064.t1, bc2002_g8370.t1
OG0000460	vverm_g11063.t1, vverm_g11063.t2	bc2002_g7281.t1, bc2002_g7281.t2
OG0000460	vverm_g8996.t1	bc2002_g15687.t1, bc2002_g15670.t1
OG0000461	vverm_g3561.t3, vverm_g3561.t1, vverm_g3561.t2, vverm_g8549.t2, vverm_g8549.t1	bc2002_g17519.t1
OG0000462	vverm_g11504.t1	bc2002_g8864.t2, bc2002_g8864.t1, bc2002_g19559.t2, bc2002_g19559.t1
OG0000463	vverm_g3451.t3, vverm_g3451.t2, vverm_g3451.t1	bc2002_g15685.t1, bc2002_g15672.t1
OG0000465	vverm_g15166.t1, vverm_g14706.t2, vverm_g14706.t1, vverm_g4751.t1, vverm_g6425.t1, vverm_g16003.t1, vverm_g13572.t1, vverm_g8382.t2, vverm_g15301.t1, vverm_g8382.t3, vverm_g8382.t1	bc2002_g15372.t1
OG0000471	vverm_g506.t1	bc2002_g12100.t1, bc2002_g8267.t1, bc2002_g12156.t1, bc2002_g18680.t1, bc2002_g18680.t2
OG0000474	vverm_g12391.t1, vverm_g16749.t2, vverm_g16749.t1	bc2002_g11385.t1, bc2002_g11385.t2, bc2002_g15972.t1
OG0000474	vverm_g7117.t1	bc2002_g3416.t1, bc2002_g3416.t2
OG0000478	vverm_g6173.t1	bc2002_g1398.t1, bc2002_g1398.t2, bc2002_g16701.t2, bc2002_g16701.t1
OG0000501	vverm_g16414.t1, vverm_g2452.t1	bc2002_g19807.t3, bc2002_g19807.t1, bc2002_g19807.t2
OG0000502	vverm_g1957.t2, vverm_g1957.t1, vverm_g1497.t1	bc2002_g6640.t1
OG0000502	vverm_g2997.t2, vverm_g2997.t1	bc2002_g2853.t1
OG0000503	vverm_g1944.t1	bc2002_g6656.t1
OG0000503	vverm_g3989.t1	bc2002_g5542.t1
OG0000505	vverm_g2631.t2, vverm_g2631.t1	bc2002_g15918.t1
OG0000505	vverm_g10163.t1	bc2002_g11654.t1
OG0000506	vverm_g14838.t2, vverm_g14838.t1	bc2002_g6963.t1, bc2002_g6963.t2
OG0000506	vverm_g1974.t1	bc2002_g1178.t1
OG0000507	vverm_g9649.t1, vverm_g6778.t1	bc2002_g12626.t1
OG0000507	vverm_g11954.t1	bc2002_g18756.t1
OG0000509	vverm_g7471.t1, vverm_g15725.t2, vverm_g15725.t1	bc2002_g9124.t1
OG0000510	vverm_g11868.t1	bc2002_g5359.t1, bc2002_g5359.t2
OG0000510	vverm_g16307.t1	bc2002_g2526.t2, bc2002_g2526.t1
OG0000511	vverm_g14603.t1	bc2002_g17190.t1
OG0000511	vverm_g1427.t1	bc2002_g9818.t2, bc2002_g9818.t1
OG0000512	vverm_g5765.t1	bc2002_g13032.t1, bc2002_g13032.t2
OG0000512	vverm_g10801.t1	bc2002_g18760.t2, bc2002_g18760.t1
OG0000515	vverm_g7910.t1, vverm_g9297.t1, vverm_g9297.t2	bc2002_g13936.t2, bc2002_g18861.t1, bc2002_g13936.t1
OG0000517	vverm_g7187.t1	bc2002_g15954.t1
OG0000517	vverm_g1965.t1	bc2002_g1146.t1
OG0000518	vverm_g2401.t1, vverm_g8918.t1, vverm_g2851.t3, vverm_g14360.t1, vverm_g3714.t1	bc2002_g18136.t1
OG0000519	vverm_g9617.t1	bc2002_g3304.t1
OG0000519	vverm_g6878.t1	bc2002_g6049.t1
OG0000520	vverm_g1859.t1, vverm_g1859.t2, vverm_g11793.t1	bc2002_g14969.t1
OG0000522	vverm_g7652.t2	bc2002_g10038.t1, bc2002_g19901.t1, bc2002_g12061.t1, bc2002_g9602.t1, bc2002_g3684.t1
OG0000524	vverm_g12199.t1, vverm_g4526.t2, vverm_g4526.t1, vverm_g1300.t1	bc2002_g10270.t1
OG0000525	vverm_g8298.t1, vverm_g7888.t1, vverm_g13087.t1, vverm_g13066.t1, vverm_g8279.t1	bc2002_g961.t1, bc2002_g958.t1
OG0000526	vverm_g6668.t1	bc2002_g8662.t1
OG0000526	vverm_g5434.t1	bc2002_g13035.t1, bc2002_g13035.t2
OG0000527	vverm_g10857.t4, vverm_g15736.t1	bc2002_g16867.t1
OG0000528	vverm_g5834.t1, vverm_g3780.t1	bc2002_g17794.t1
OG0000529	vverm_g15020.t1	bc2002_g14234.t1, bc2002_g4919.t1, bc2002_g14317.t1, bc2002_g14234.t2
OG0000530	vverm_g1293.t1, vverm_g1293.t2, vverm_g1295.t1, vverm_g1295.t2	bc2002_g10138.t1, bc2002_g10138.t2
OG0000531	vverm_g10353.t1	bc2002_g16777.t1
OG0000531	vverm_g8642.t2, vverm_g8642.t1	bc2002_g17606.t1
OG0000532	vverm_g12518.t2, vverm_g12518.t1, vverm_g13153.t1	bc2002_g9569.t1
OG0000533	vverm_g2620.t1	bc2002_g15914.t3
OG0000533	vverm_g7259.t2, vverm_g7259.t1	bc2002_g7047.t1
OG0000534	vverm_g7190.t1	bc2002_g6184.t2
OG0000534	vverm_g11507.t1	bc2002_g6184.t3, bc2002_g6184.t1
OG0000535	vverm_g13833.t1, vverm_g16084.t1	bc2002_g4119.t1, bc2002_g15002.t1
OG0000535	vverm_g15109.t1, vverm_g13601.t1, vverm_g4919.t1	bc2002_g6408.t1
OG0000536	vverm_g8724.t4, vverm_g8724.t3, vverm_g8724.t2, vverm_g8724.t1	bc2002_g17646.t3
OG0000536	vverm_g13907.t2, vverm_g13907.t1	bc2002_g17646.t1
OG0000537	vverm_g775.t1	bc2002_g18810.t4, bc2002_g18810.t1, bc2002_g18810.t3, bc2002_g18810.t2, bc2002_g18810.t5
OG0000538	vverm_g10437.t1	bc2002_g16609.t1, bc2002_g13892.t1, bc2002_g11072.t3, bc2002_g11072.t2, bc2002_g11072.t1
OG0000539	vverm_g619.t1	bc2002_g3216.t1
OG0000539	vverm_g8737.t1	bc2002_g17648.t1
OG0000540	vverm_g10352.t2, vverm_g10352.t1	bc2002_g16766.t2, bc2002_g16766.t1
OG0000540	vverm_g8314.t1	bc2002_g7023.t1
OG0000541	vverm_g14844.t1	bc2002_g16286.t1
OG0000541	vverm_g15353.t3, vverm_g15353.t1	bc2002_g13882.t1
OG0000542	vverm_g1049.t1, vverm_g1049.t2, vverm_g447.t1, vverm_g13534.t1, vverm_g13531.t1, vverm_g13533.t1, vverm_g13532.t1, vverm_g13532.t2, vverm_g3943.t1, vverm_g3943.t2	bc2002_g5835.t1
OG0000543	vverm_g301.t1	bc2002_g14451.t1
OG0000545	vverm_g8830.t1, vverm_g13712.t1	bc2002_g11295.t1, bc2002_g15474.t1
OG0000546	vverm_g7679.t1	bc2002_g19363.t1
OG0000546	vverm_g1326.t1	bc2002_g10167.t1
OG0000547	vverm_g7162.t1	bc2002_g15299.t1
OG0000547	vverm_g5218.t1	bc2002_g1935.t1
OG0000548	vverm_g742.t3, vverm_g13256.t3, vverm_g742.t2, vverm_g13256.t2, vverm_g742.t1, vverm_g13256.t1	bc2002_g18817.t3, bc2002_g18817.t1, bc2002_g18817.t2
OG0000549	vverm_g1539.t1, vverm_g6108.t1	bc2002_g12688.t1
OG0000551	vverm_g3919.t1, vverm_g3118.t1, vverm_g2390.t2, vverm_g1255.t2, vverm_g1255.t1, vverm_g2390.t1, vverm_g5907.t1, vverm_g14032.t1	bc2002_g9767.t1
OG0000552	vverm_g8035.t1	bc2002_g3800.t1, bc2002_g3800.t2
OG0000552	vverm_g5578.t1, vverm_g5578.t2, vverm_g14077.t1, vverm_g5862.t1	bc2002_g17818.t1, bc2002_g17818.t2
OG0000553	vverm_g14892.t1	bc2002_g6873.t2, bc2002_g6873.t1
OG0000554	vverm_g10190.t1, vverm_g15477.t2, vverm_g15558.t2, vverm_g15558.t1, vverm_g15477.t1, vverm_g15476.t1	bc2002_g3913.t1, bc2002_g3913.t2
OG0000558	vverm_g8095.t1, vverm_g9094.t1	bc2002_g6412.t1, bc2002_g1634.t1, bc2002_g10597.t1, bc2002_g6570.t1, bc2002_g6570.t2, bc2002_g13591.t1
OG0000560	vverm_g16071.t1	bc2002_g15000.t1, bc2002_g4117.t1
OG0000560	vverm_g16082.t1	bc2002_g4118.t1, bc2002_g15001.t2, bc2002_g15001.t1
OG0000566	vverm_g13978.t2, vverm_g13978.t1	bc2002_g18331.t1, bc2002_g18323.t1
OG0000566	vverm_g4151.t2, vverm_g4151.t1	bc2002_g18362.t1
OG0000592	vverm_g3441.t1	bc2002_g5547.t1
OG0000592	vverm_g5064.t1, vverm_g2861.t2	bc2002_g4870.t1
OG0000593	vverm_g13046.t1, vverm_g13422.t1	bc2002_g10535.t1
OG0000594	vverm_g14908.t1	bc2002_g15703.t1
OG0000594	vverm_g12300.t1	bc2002_g9511.t1
OG0000595	vverm_g3843.t1	bc2002_g15978.t1
OG0000595	vverm_g11304.t1, vverm_g14651.t1	bc2002_g19183.t1
OG0000596	vverm_g3804.t1	bc2002_g84.t2, bc2002_g84.t1, bc2002_g84.t3
OG0000597	vverm_g4104.t2, vverm_g4104.t1	bc2002_g6129.t1
OG0000599	vverm_g13268.t2, vverm_g755.t3, vverm_g755.t2, vverm_g755.t1, vverm_g13268.t1	bc2002_g18651.t1
OG0000600	vverm_g3942.t1	bc2002_g4566.t1, bc2002_g8367.t2, bc2002_g8367.t1
OG0000602	vverm_g10055.t1	bc2002_g12194.t1
OG0000602	vverm_g724.t1	bc2002_g15423.t2, bc2002_g15423.t1
OG0000604	vverm_g7005.t1	bc2002_g17651.t2, bc2002_g17651.t1
OG0000606	vverm_g8187.t1, vverm_g8187.t2	bc2002_g14297.t1, bc2002_g14297.t2
OG0000607	vverm_g5817.t1	bc2002_g13324.t1
OG0000612	vverm_g375.t1	bc2002_g14632.t1
OG0000612	vverm_g8747.t1	bc2002_g17676.t1
OG0000613	vverm_g359.t1, vverm_g358.t1	bc2002_g14607.t1, bc2002_g14596.t1
OG0000614	vverm_g12034.t1, vverm_g7751.t1	bc2002_g19293.t1
OG0000615	vverm_g10245.t1, vverm_g10245.t3	bc2002_g16997.t1
OG0000616	vverm_g12390.t1, vverm_g12390.t2	bc2002_g6446.t1
OG0000617	vverm_g613.t1	bc2002_g3222.t2, bc2002_g3222.t1
OG0000617	vverm_g8640.t1	bc2002_g17604.t1
OG0000618	vverm_g2463.t1	bc2002_g19810.t2
OG0000618	vverm_g2466.t1	bc2002_g19810.t1
OG0000619	vverm_g1150.t1	bc2002_g18464.t1
OG0000619	vverm_g12128.t1	bc2002_g13501.t1
OG0000620	vverm_g8753.t1, vverm_g8753.t2, vverm_g8752.t1	bc2002_g17699.t1
OG0000622	vverm_g6813.t1	bc2002_g12572.t1
OG0000622	vverm_g6817.t1	bc2002_g12571.t1, bc2002_g12571.t2
OG0000623	vverm_g7754.t2	bc2002_g19261.t1, bc2002_g19261.t2
OG0000625	vverm_g6241.t1, vverm_g16948.t1, vverm_g10154.t1, vverm_g1580.t1	bc2002_g7735.t1
OG0000626	vverm_g14783.t1, vverm_g14307.t2, vverm_g14307.t1	bc2002_g11223.t1, bc2002_g4007.t1
OG0000627	vverm_g14175.t1, vverm_g11073.t1	bc2002_g7257.t1
OG0000627	vverm_g14907.t1	bc2002_g11252.t1
OG0000629	vverm_g4219.t1, vverm_g4219.t2	bc2002_g1902.t5, bc2002_g1902.t4, bc2002_g1902.t2, bc2002_g1902.t3, bc2002_g1902.t1
OG0000631	vverm_g7992.t1	bc2002_g11921.t1
OG0000631	vverm_g1381.t1	bc2002_g5750.t1
OG0000632	vverm_g5425.t1, vverm_g8998.t1	bc2002_g10533.t1, bc2002_g10533.t2
OG0000633	vverm_g7523.t4, vverm_g7531.t1	bc2002_g18597.t2, bc2002_g18597.t1
OG0000635	vverm_g8071.t1	bc2002_g17597.t1, bc2002_g17614.t1
OG0000635	vverm_g12961.t2, vverm_g12961.t1	bc2002_g4879.t1
OG0000637	vverm_g11512.t1, vverm_g11512.t2	bc2002_g13171.t1
OG0000637	vverm_g15525.t1, vverm_g15525.t2	bc2002_g13914.t1, bc2002_g13914.t2
OG0000638	vverm_g15316.t1	bc2002_g13411.t1, bc2002_g8614.t1
OG0000638	vverm_g15867.t1	bc2002_g709.t1
OG0000639	vverm_g2814.t1	bc2002_g3387.t1
OG0000640	vverm_g6679.t2, vverm_g6664.t2, vverm_g6664.t1	bc2002_g9130.t1
OG0000641	vverm_g10962.t1	bc2002_g5866.t1
OG0000642	vverm_g4282.t1, vverm_g11709.t1	bc2002_g1633.t2, bc2002_g1633.t1
OG0000643	vverm_g1674.t1	bc2002_g11852.t1
OG0000644	vverm_g14982.t1	bc2002_g14259.t2, bc2002_g14259.t1
OG0000645	vverm_g16879.t1	bc2002_g14142.t1
OG0000645	vverm_g12662.t1	bc2002_g10894.t1, bc2002_g10894.t2
OG0000646	vverm_g15454.t1	bc2002_g13406.t2
OG0000646	vverm_g4716.t1, vverm_g6975.t1	bc2002_g3850.t2, bc2002_g3850.t1
OG0000647	vverm_g15969.t1	bc2002_g7900.t1
OG0000649	vverm_g15763.t2, vverm_g15763.t1, vverm_g15763.t3, vverm_g15762.t1	bc2002_g12442.t2, bc2002_g12442.t1
OG0000650	vverm_g14374.t1, vverm_g14149.t1, vverm_g2643.t1, vverm_g10128.t3	bc2002_g14034.t1, bc2002_g14034.t2
OG0000651	vverm_g16669.t1, vverm_g16673.t1	bc2002_g14736.t1
OG0000651	vverm_g10279.t1	bc2002_g530.t1
OG0000652	vverm_g5123.t1, vverm_g5123.t2	bc2002_g762.t2, bc2002_g762.t1
OG0000653	vverm_g6928.t1, vverm_g6928.t2	bc2002_g14734.t1
OG0000653	vverm_g6054.t1	bc2002_g8607.t1
OG0000654	vverm_g9139.t1	bc2002_g16905.t1
OG0000654	vverm_g7064.t2, vverm_g7064.t1	bc2002_g3876.t3, bc2002_g3876.t2, bc2002_g3876.t1
OG0000655	vverm_g8086.t1	bc2002_g1525.t1, bc2002_g12023.t1, bc2002_g5263.t1, bc2002_g7865.t1
OG0000656	vverm_g7541.t1	bc2002_g7496.t1, bc2002_g7496.t2
OG0000657	vverm_g132.t1	bc2002_g16345.t1
OG0000657	vverm_g1671.t1	bc2002_g11848.t1
OG0000657	vverm_g15450.t1	bc2002_g13894.t1
OG0000658	vverm_g7944.t1	bc2002_g11944.t2, bc2002_g11944.t1
OG0000658	vverm_g982.t1	bc2002_g204.t1
OG0000659	vverm_g4359.t1	bc2002_g8139.t2, bc2002_g8139.t1
OG0000660	vverm_g360.t1	bc2002_g14519.t1
OG0000660	vverm_g9093.t1, vverm_g11852.t1	bc2002_g5330.t1
OG0000661	vverm_g15022.t1, vverm_g15022.t2	bc2002_g2640.t3, bc2002_g2640.t2, bc2002_g2640.t1
OG0000667	vverm_g1410.t1, vverm_g1410.t2, vverm_g1408.t1	bc2002_g12174.t2, bc2002_g2777.t1, bc2002_g4220.t1, bc2002_g4220.t2, bc2002_g12174.t1
OG0000674	vverm_g16187.t1	bc2002_g8545.t1
OG0000674	vverm_g1523.t1	bc2002_g9879.t1
OG0000674	vverm_g12388.t1	bc2002_g6443.t1
OG0000676	vverm_g6516.t1	bc2002_g5485.t1, bc2002_g17158.t1, bc2002_g8143.t1, bc2002_g9442.t1, bc2002_g14864.t1
OG0000683	vverm_g11442.t1, vverm_g11443.t1, vverm_g11443.t2, vverm_g11440.t1, vverm_g11440.t2, vverm_g11441.t1, vverm_g6068.t1, vverm_g12086.t1, vverm_g15741.t1, vverm_g15742.t1	bc2002_g9095.t1
OG0000684	vverm_g16022.t1, vverm_g545.t1, vverm_g10410.t1, vverm_g546.t1	bc2002_g791.t1
OG0000685	vverm_g5642.t1	bc2002_g19101.t1
OG0000685	vverm_g15937.t2, vverm_g15937.t1, vverm_g12357.t1, vverm_g12357.t2	bc2002_g11055.t1
OG0000714	vverm_g2262.t1	bc2002_g2310.t1
OG0000715	vverm_g4262.t1, vverm_g16828.t1, vverm_g14555.t1	bc2002_g6306.t2, bc2002_g6306.t1, bc2002_g438.t1
OG0000716	vverm_g12622.t1	bc2002_g10794.t1
OG0000717	vverm_g14341.t1	bc2002_g11065.t1
OG0000717	vverm_g2146.t1	bc2002_g14312.t1, bc2002_g7139.t1
OG0000718	vverm_g12309.t1	bc2002_g9551.t1
