Orthogroup	Species	dicty_braker	Orthologs
OG0000117	acastellanii_braker	dicty_g8230.t1	acastellanii_g14219.t1, acastellanii_g14219.t2
OG0000117	vvermcdc19_braker	dicty_g8230.t1	vverm_g14778.t1, vverm_g14778.t2
OG0000117	bc2001_braker	dicty_g8230.t1	bc2001_g771.t1
OG0000117	bc2002_braker	dicty_g8230.t1	bc2002_g8010.t1
OG0000117	vvermcdc19_braker	dicty_g9556.t1, dicty_g2185.t1	vverm_g4821.t1
OG0000117	acastellanii_braker	dicty_g9556.t1	acastellanii_g5067.t1
OG0000117	acastellanii_braker	dicty_g2185.t1	acastellanii_g3181.t1, acastellanii_g13322.t1
OG0000123	acastellanii_braker	dicty_g4060.t1	acastellanii_g9182.t1
OG0000123	bc2002_braker	dicty_g4060.t1	bc2002_g9466.t1
OG0000123	bc2001_braker	dicty_g4060.t1	bc2001_g8496.t1
OG0000123	vvermcdc19_braker	dicty_g4060.t1	vverm_g12202.t1
OG0000123	acastellanii_braker	dicty_g9411.t1	acastellanii_g11358.t1
OG0000123	bc2001_braker	dicty_g9411.t1	bc2001_g3189.t1
OG0000123	vvermcdc19_braker	dicty_g9411.t1	vverm_g16856.t1
OG0000123	vvermcdc19_braker	dicty_g3073.t1	vverm_g1771.t1, vverm_g7932.t1
OG0000123	bc2002_braker	dicty_g3073.t1	bc2002_g11670.t2, bc2002_g11670.t1
OG0000123	bc2001_braker	dicty_g3073.t1	bc2001_g404.t3, bc2001_g404.t1, bc2001_g404.t2
OG0000123	bc2002_braker	dicty_g3610.t1	bc2002_g17924.t1
OG0000123	bc2001_braker	dicty_g3610.t1	bc2001_g15665.t1
OG0000123	vvermcdc19_braker	dicty_g3610.t1	vverm_g5951.t1
OG0000123	acastellanii_braker	dicty_g3610.t1	acastellanii_g13234.t1
OG0000123	bc2002_braker	dicty_g9452.t1, dicty_g9216.t1	bc2002_g3655.t1
OG0000123	bc2001_braker	dicty_g9452.t1, dicty_g9216.t1	bc2001_g13931.t1
OG0000123	acastellanii_braker	dicty_g5676.t1	acastellanii_g953.t1
OG0000123	bc2002_braker	dicty_g5676.t1	bc2002_g10481.t1
OG0000123	bc2001_braker	dicty_g5676.t1	bc2001_g4432.t1
OG0000123	vvermcdc19_braker	dicty_g5676.t1	vverm_g8984.t1
OG0000124	acastellanii_braker	dicty_g3670.t1, dicty_g3951.t1	acastellanii_g5054.t2, acastellanii_g4361.t1, acastellanii_g5054.t1
OG0000124	bc2001_braker	dicty_g3670.t1, dicty_g3951.t1	bc2001_g12016.t1, bc2001_g12045.t1
OG0000124	bc2002_braker	dicty_g3670.t1, dicty_g3951.t1	bc2002_g1823.t1, bc2002_g1853.t1
OG0000124	acastellanii_braker	dicty_g3689.t1	acastellanii_g2261.t1
OG0000124	acastellanii_braker	dicty_g6094.t1	acastellanii_g11996.t2, acastellanii_g11996.t1
OG0000124	acastellanii_braker	dicty_g3990.t1, dicty_g8436.t1	acastellanii_g11844.t1, acastellanii_g11844.t2
OG0000124	vvermcdc19_braker	dicty_g3990.t1, dicty_g8436.t1	vverm_g2721.t1
OG0000124	bc2002_braker	dicty_g3990.t1, dicty_g8436.t1	bc2002_g12603.t1
OG0000124	bc2001_braker	dicty_g3990.t1, dicty_g8436.t1	bc2001_g11478.t1
OG0000124	acastellanii_braker	dicty_g908.t1	acastellanii_g5449.t2, acastellanii_g5449.t1
OG0000124	vvermcdc19_braker	dicty_g908.t1	vverm_g6287.t1
OG0000124	bc2002_braker	dicty_g908.t1	bc2002_g11811.t1
OG0000124	bc2001_braker	dicty_g908.t1	bc2001_g3022.t1
OG0000125	bc2001_braker	dicty_g10572.t1	bc2001_g8920.t2, bc2001_g8920.t1
OG0000125	bc2002_braker	dicty_g10572.t1	bc2002_g9028.t2, bc2002_g9028.t1
OG0000125	vvermcdc19_braker	dicty_g10572.t1	vverm_g1812.t1, vverm_g15122.t1, vverm_g12340.t1, vverm_g11318.t1, vverm_g2082.t1, vverm_g2082.t2, vverm_g11770.t1, vverm_g11770.t3, vverm_g13104.t2
OG0000125	acastellanii_braker	dicty_g10572.t1	acastellanii_g11868.t1
OG0000125	bc2002_braker	dicty_g9927.t2, dicty_g9927.t1	bc2002_g13103.t1
OG0000125	bc2001_braker	dicty_g9927.t2, dicty_g9927.t1	bc2001_g6333.t1, bc2001_g6333.t2
OG0000125	vvermcdc19_braker	dicty_g9927.t2, dicty_g9927.t1	vverm_g5676.t1, vverm_g7439.t1, vverm_g5742.t2, vverm_g5742.t1, vverm_g13104.t1, vverm_g12812.t1, vverm_g5672.t1, vverm_g5672.t2, vverm_g7435.t1, vverm_g5675.t1, vverm_g7438.t1
OG0000126	acastellanii_braker	dicty_g9315.t1	acastellanii_g4574.t1
OG0000126	vvermcdc19_braker	dicty_g9315.t1	vverm_g3450.t1
OG0000126	acastellanii_braker	dicty_g5630.t1	acastellanii_g3820.t1, acastellanii_g3778.t1
OG0000126	bc2002_braker	dicty_g5630.t1	bc2002_g9122.t1, bc2002_g6449.t1, bc2002_g6449.t2, bc2002_g8037.t1
OG0000126	vvermcdc19_braker	dicty_g5630.t1	vverm_g6700.t1, vverm_g7198.t1, vverm_g7155.t1, vverm_g11110.t1, vverm_g7338.t1, vverm_g4322.t1
OG0000126	bc2001_braker	dicty_g5630.t1	bc2001_g16015.t1, bc2001_g4551.t2, bc2001_g4551.t1, bc2001_g11216.t3, bc2001_g11216.t1, bc2001_g11216.t2
OG0000126	vvermcdc19_braker	dicty_g3704.t2, dicty_g3704.t1	vverm_g9958.t1
OG0000126	acastellanii_braker	dicty_g3704.t2, dicty_g3704.t1	acastellanii_g7935.t1, acastellanii_g7363.t1, acastellanii_g6883.t1, acastellanii_g6884.t1, acastellanii_g7938.t1, acastellanii_g10194.t1
OG0000127	acastellanii_braker	dicty_g4918.t1, dicty_g2757.t1, dicty_g2721.t1	acastellanii_g3489.t1
OG0000127	vvermcdc19_braker	dicty_g4918.t1, dicty_g2757.t1, dicty_g2721.t1	vverm_g1930.t1
OG0000127	bc2002_braker	dicty_g4918.t1, dicty_g2757.t1, dicty_g2721.t1	bc2002_g6684.t1
OG0000127	bc2001_braker	dicty_g4918.t1, dicty_g2757.t1, dicty_g2721.t1	bc2001_g19114.t2, bc2001_g19114.t1
OG0000127	vvermcdc19_braker	dicty_g2128.t1	vverm_g1148.t1
OG0000127	bc2001_braker	dicty_g2128.t1	bc2001_g9269.t2, bc2001_g9269.t1
OG0000127	bc2002_braker	dicty_g2128.t1	bc2002_g18467.t1, bc2002_g18467.t2
OG0000131	vvermcdc19_braker	dicty_g11506.t1, dicty_g11494.t1	vverm_g7362.t1, vverm_g7905.t1
OG0000131	bc2001_braker	dicty_g11506.t1, dicty_g11494.t1	bc2001_g11537.t1, bc2001_g7430.t1, bc2001_g9058.t1, bc2001_g4670.t1, bc2001_g980.t1
OG0000131	bc2002_braker	dicty_g11506.t1, dicty_g11494.t1	bc2002_g12544.t1, bc2002_g13870.t1, bc2002_g19305.t2, bc2002_g3917.t1, bc2002_g17733.t1, bc2002_g10721.t1, bc2002_g16550.t1, bc2002_g6278.t1, bc2002_g10637.t1
OG0000131	vvermcdc19_braker	dicty_g4189.t1	vverm_g8848.t1
OG0000132	bc2001_braker	dicty_g11263.t1	bc2001_g9867.t1, bc2001_g6038.t1, bc2001_g12071.t1, bc2001_g3065.t1, bc2001_g14703.t1, bc2001_g16059.t1, bc2001_g19657.t1, bc2001_g19564.t1, bc2001_g1085.t1, bc2001_g9139.t1, bc2001_g10774.t1, bc2001_g6207.t1, bc2001_g12534.t1, bc2001_g5351.t1
OG0000132	bc2002_braker	dicty_g11263.t1	bc2002_g347.t1, bc2002_g13412.t1, bc2002_g2019.t1, bc2002_g4246.t1, bc2002_g9338.t1, bc2002_g2452.t1, bc2002_g9685.t1, bc2002_g11936.t1, bc2002_g11761.t1, bc2002_g12299.t1, bc2002_g3745.t1, bc2002_g12957.t1, bc2002_g10092.t1, bc2002_g6013.t1, bc2002_g449.t1
OG0000133	vvermcdc19_braker	dicty_g3501.t1	vverm_g1020.t1, vverm_g4584.t1, vverm_g11925.t1
OG0000133	bc2002_braker	dicty_g3501.t1	bc2002_g1574.t1, bc2002_g17748.t1, bc2002_g18650.t1, bc2002_g9783.t1, bc2002_g14582.t1, bc2002_g8311.t1, bc2002_g12783.t1, bc2002_g14489.t1, bc2002_g18505.t1, bc2002_g18407.t1, bc2002_g7301.t1, bc2002_g5703.t1, bc2002_g3286.t1, bc2002_g971.t1, bc2002_g13091.t1
OG0000133	bc2001_braker	dicty_g3501.t1	bc2001_g1444.t1, bc2001_g9516.t1, bc2001_g13838.t1, bc2001_g3874.t1, bc2001_g13754.t1, bc2001_g9217.t1, bc2001_g1863.t1, bc2001_g14269.t1, bc2001_g9305.t1, bc2001_g1445.t1, bc2001_g6320.t1
OG0000140	bc2001_braker	dicty_g9393.t1	bc2001_g3472.t1
OG0000140	vvermcdc19_braker	dicty_g9393.t1	vverm_g8886.t1, vverm_g8887.t1, vverm_g8995.t1, vverm_g1080.t1, vverm_g5674.t1, vverm_g7437.t1, vverm_g16384.t1, vverm_g4447.t1, vverm_g7525.t1, vverm_g7525.t2, vverm_g3611.t1, vverm_g1504.t1, vverm_g14702.t2, vverm_g15173.t1, vverm_g14702.t1, vverm_g15173.t2, vverm_g11974.t1, vverm_g2285.t1, vverm_g6105.t1, vverm_g14393.t1, vverm_g13871.t1, vverm_g2060.t1, vverm_g10021.t1, vverm_g10997.t1, vverm_g7634.t1, vverm_g2950.t2, vverm_g2950.t1
OG0000147	acastellanii_braker	dicty_g108.t1	acastellanii_g5769.t1, acastellanii_g5769.t2
OG0000147	vvermcdc19_braker	dicty_g108.t1	vverm_g1152.t1, vverm_g1152.t2
OG0000147	bc2002_braker	dicty_g108.t1	bc2002_g18469.t1
OG0000147	bc2001_braker	dicty_g108.t1	bc2001_g9271.t1
OG0000147	acastellanii_braker	dicty_g3998.t1	acastellanii_g5643.t2, acastellanii_g5643.t1
OG0000147	vvermcdc19_braker	dicty_g3998.t1	vverm_g6795.t1
OG0000147	bc2001_braker	dicty_g3998.t1	bc2001_g11480.t1, bc2001_g11480.t2
OG0000147	bc2002_braker	dicty_g3998.t1	bc2002_g12601.t1, bc2002_g12601.t2
OG0000153	acastellanii_braker	dicty_g3765.t1	acastellanii_g5416.t1, acastellanii_g5536.t1, acastellanii_g5536.t2, acastellanii_g788.t1, acastellanii_g776.t1, acastellanii_g3102.t1
OG0000153	bc2001_braker	dicty_g3765.t1	bc2001_g9617.t1, bc2001_g505.t1
OG0000153	bc2002_braker	dicty_g3765.t1	bc2002_g18225.t1, bc2002_g1620.t1
OG0000153	vvermcdc19_braker	dicty_g3765.t1	vverm_g6282.t1, vverm_g14095.t1, vverm_g14323.t2, vverm_g14323.t1, vverm_g4727.t2, vverm_g4727.t1, vverm_g7826.t1, vverm_g7826.t2, vverm_g8650.t1, vverm_g7649.t1, vverm_g8102.t1, vverm_g1341.t1, vverm_g1346.t1, vverm_g14193.t1, vverm_g15488.t1, vverm_g6010.t1
OG0000160	acastellanii_braker	dicty_g9087.t1, dicty_g8825.t1	acastellanii_g4300.t2, acastellanii_g4300.t1, acastellanii_g7628.t1
OG0000160	vvermcdc19_braker	dicty_g9087.t1, dicty_g8825.t1	vverm_g3191.t1, vverm_g3191.t2
OG0000160	bc2002_braker	dicty_g9087.t1, dicty_g8825.t1	bc2002_g4407.t1
OG0000160	bc2001_braker	dicty_g9087.t1, dicty_g8825.t1	bc2001_g14819.t1
OG0000160	vvermcdc19_braker	dicty_g8909.t1	vverm_g10125.t2, vverm_g10125.t1, vverm_g10125.t3
OG0000160	acastellanii_braker	dicty_g6911.t1	acastellanii_g13431.t1, acastellanii_g13441.t1, acastellanii_g7627.t1, acastellanii_g5659.t1
OG0000161	acastellanii_braker	dicty_g6991.t1	acastellanii_g2726.t1, acastellanii_g2740.t1
OG0000161	vvermcdc19_braker	dicty_g6991.t1	vverm_g2760.t1
OG0000161	bc2002_braker	dicty_g6991.t1	bc2002_g12764.t1
OG0000161	bc2002_braker	dicty_g11132.t1, dicty_g11255.t1	bc2002_g12444.t2, bc2002_g17154.t1, bc2002_g17703.t1, bc2002_g3521.t1
OG0000161	bc2001_braker	dicty_g11132.t1, dicty_g11255.t1	bc2001_g11632.t2, bc2001_g8584.t1, bc2001_g8597.t1, bc2001_g16501.t1, bc2001_g6389.t1
OG0000161	vvermcdc19_braker	dicty_g11132.t1, dicty_g11255.t1	vverm_g13183.t1, vverm_g3254.t1, vverm_g9757.t1
OG0000161	acastellanii_braker	dicty_g11132.t1, dicty_g11255.t1	acastellanii_g9623.t1, acastellanii_g5929.t1, acastellanii_g10722.t1, acastellanii_g3422.t1, acastellanii_g1983.t2, acastellanii_g1983.t1, acastellanii_g12181.t1
OG0000162	acastellanii_braker	dicty_g7203.t1	acastellanii_g10013.t1, acastellanii_g10013.t2
OG0000162	acastellanii_braker	dicty_g2662.t1, dicty_g2815.t1	acastellanii_g5170.t1, acastellanii_g6076.t1
OG0000162	bc2001_braker	dicty_g2662.t1, dicty_g2815.t1	bc2001_g9622.t1, bc2001_g64.t1, bc2001_g14770.t1, bc2001_g14681.t1, bc2001_g13895.t2, bc2001_g13895.t1
OG0000162	bc2002_braker	dicty_g2662.t1, dicty_g2815.t1	bc2002_g18220.t1, bc2002_g8825.t1, bc2002_g9611.t2, bc2002_g9707.t1, bc2002_g1433.t1, bc2002_g14640.t2, bc2002_g14640.t1
OG0000162	vvermcdc19_braker	dicty_g2662.t1, dicty_g2815.t1	vverm_g1509.t3, vverm_g1509.t1, vverm_g7894.t1, vverm_g3949.t1, vverm_g3949.t2, vverm_g144.t1
OG0000171	bc2001_braker	dicty_g2177.t1	bc2001_g3964.t2
OG0000171	bc2002_braker	dicty_g2177.t1	bc2002_g14774.t1
OG0000171	vvermcdc19_braker	dicty_g2177.t1	vverm_g15650.t1
OG0000171	acastellanii_braker	dicty_g2177.t1	acastellanii_g14034.t1
OG0000171	vvermcdc19_braker	dicty_g6853.t1	vverm_g2344.t1
OG0000171	bc2002_braker	dicty_g6853.t1	bc2002_g2363.t1
OG0000171	bc2001_braker	dicty_g6853.t1	bc2001_g9380.t2, bc2001_g9380.t1
OG0000171	acastellanii_braker	dicty_g6853.t1	acastellanii_g6384.t1, acastellanii_g604.t1
OG0000171	bc2001_braker	dicty_g9915.t1	bc2001_g16880.t1
OG0000171	bc2002_braker	dicty_g9915.t1	bc2002_g3269.t1
OG0000171	vvermcdc19_braker	dicty_g9915.t1	vverm_g591.t1
OG0000171	acastellanii_braker	dicty_g9915.t1	acastellanii_g11241.t2, acastellanii_g11241.t1
OG0000171	vvermcdc19_braker	dicty_g2259.t1	vverm_g11232.t1
OG0000171	bc2002_braker	dicty_g2259.t1	bc2002_g2.t1
OG0000171	acastellanii_braker	dicty_g2259.t1	acastellanii_g5405.t1
OG0000182	bc2002_braker	dicty_g10630.t1, dicty_g283.t1, dicty_g10636.t1	bc2002_g16840.t1, bc2002_g16830.t1, bc2002_g16703.t1, bc2002_g11581.t1
OG0000182	bc2001_braker	dicty_g10630.t1, dicty_g283.t1, dicty_g10636.t1	bc2001_g10190.t1, bc2001_g10201.t1, bc2001_g19716.t1, bc2001_g2930.t1
OG0000182	vvermcdc19_braker	dicty_g10630.t1, dicty_g283.t1, dicty_g10636.t1	vverm_g16829.t1, vverm_g10460.t1, vverm_g2731.t1, vverm_g14447.t1
OG0000182	acastellanii_braker	dicty_g10630.t1, dicty_g283.t1, dicty_g10636.t1	acastellanii_g710.t1, acastellanii_g5721.t2, acastellanii_g5721.t1, acastellanii_g5725.t1, acastellanii_g5724.t1, acastellanii_g13084.t1, acastellanii_g13427.t1, acastellanii_g979.t1, acastellanii_g11098.t1
OG0000183	bc2002_braker	dicty_g6492.t1	bc2002_g3818.t1, bc2002_g5226.t1, bc2002_g19317.t1, bc2002_g5227.t1, bc2002_g16639.t1, bc2002_g10486.t1, bc2002_g8788.t1, bc2002_g16626.t1, bc2002_g19240.t1, bc2002_g8787.t1, bc2002_g10485.t1, bc2002_g16624.t1
OG0000183	bc2001_braker	dicty_g6492.t1	bc2001_g16328.t1, bc2001_g11047.t1, bc2001_g18901.t1, bc2001_g7803.t1, bc2001_g4428.t1, bc2001_g11046.t1, bc2001_g4330.t1, bc2001_g101.t1, bc2001_g7878.t1, bc2001_g14352.t1, bc2001_g4315.t1
OG0000188	bc2001_braker	dicty_g11528.t1, dicty_g11539.t1, dicty_g11562.t1, dicty_g4555.t1, dicty_g71.t1, dicty_g4554.t1, dicty_g11561.t1, dicty_g11512.t1, dicty_g11538.t1, dicty_g11566.t1, dicty_g91.t1, dicty_g4560.t1, dicty_g6131.t1, dicty_g11529.t1, dicty_g11559.t1, dicty_g85.t1, dicty_g11513.t1, dicty_g70.t1, dicty_g11500.t1, dicty_g5494.t1, dicty_g86.t1, dicty_g1231.t1	bc2001_g6485.t1
OG0000188	bc2002_braker	dicty_g11528.t1, dicty_g11539.t1, dicty_g11562.t1, dicty_g4555.t1, dicty_g71.t1, dicty_g4554.t1, dicty_g11561.t1, dicty_g11512.t1, dicty_g11538.t1, dicty_g11566.t1, dicty_g91.t1, dicty_g4560.t1, dicty_g6131.t1, dicty_g11529.t1, dicty_g11559.t1, dicty_g85.t1, dicty_g11513.t1, dicty_g70.t1, dicty_g11500.t1, dicty_g5494.t1, dicty_g86.t1, dicty_g1231.t1	bc2002_g11134.t1
OG0000191	acastellanii_braker	dicty_g6407.t1, dicty_g8346.t1	acastellanii_g10978.t1, acastellanii_g10978.t2, acastellanii_g6154.t1
OG0000191	vvermcdc19_braker	dicty_g6407.t1, dicty_g8346.t1	vverm_g1348.t1, vverm_g1348.t2
OG0000191	bc2001_braker	dicty_g6407.t1, dicty_g8346.t1	bc2001_g14262.t1, bc2001_g16253.t1
OG0000191	bc2002_braker	dicty_g6407.t1, dicty_g8346.t1	bc2002_g5697.t1, bc2002_g8523.t1
OG0000191	acastellanii_braker	dicty_g8348.t1, dicty_g8347.t1, dicty_g6196.t1	acastellanii_g2083.t1
OG0000191	acastellanii_braker	dicty_g4516.t1	acastellanii_g9386.t1, acastellanii_g9385.t1, acastellanii_g13717.t1, acastellanii_g13185.t1, acastellanii_g4713.t1, acastellanii_g12994.t1, acastellanii_g7436.t1
OG0000192	bc2001_braker	dicty_g3374.t1, dicty_g10275.t1, dicty_g10181.t1	bc2001_g16930.t1, bc2001_g4862.t1, bc2001_g17811.t1, bc2001_g5239.t1, bc2001_g5239.t2
OG0000192	bc2002_braker	dicty_g3374.t1, dicty_g10275.t1, dicty_g10181.t1	bc2002_g3326.t1, bc2002_g10813.t1, bc2002_g430.t1, bc2002_g3391.t1, bc2002_g3391.t2
OG0000192	acastellanii_braker	dicty_g3374.t1	acastellanii_g9639.t1, acastellanii_g9639.t2, acastellanii_g2536.t1, acastellanii_g2704.t1, acastellanii_g3188.t1
OG0000192	vvermcdc19_braker	dicty_g3374.t1	vverm_g5558.t1, vverm_g9985.t1, vverm_g9500.t1
OG0000192	acastellanii_braker	dicty_g10275.t1, dicty_g10181.t1	acastellanii_g14032.t1, acastellanii_g3968.t1
OG0000194	acastellanii_braker	dicty_g5824.t1, dicty_g3620.t1	acastellanii_g5200.t1
OG0000194	bc2002_braker	dicty_g5824.t1	bc2002_g2764.t1
OG0000194	vvermcdc19_braker	dicty_g3620.t1	vverm_g8300.t1
OG0000194	bc2001_braker	dicty_g3620.t1	bc2001_g18015.t2, bc2001_g18015.t3, bc2001_g18015.t1, bc2001_g2791.t1, bc2001_g2952.t1, bc2001_g14776.t1, bc2001_g6738.t1, bc2001_g8060.t1, bc2001_g14509.t1, bc2001_g16934.t3, bc2001_g16934.t2, bc2001_g16934.t1
OG0000194	bc2002_braker	dicty_g3620.t1	bc2002_g19899.t1, bc2002_g4472.t1, bc2002_g9605.t1, bc2002_g5155.t1, bc2002_g11603.t1, bc2002_g3330.t1
OG0000195	acastellanii_braker	dicty_g2665.t1, dicty_g2812.t1, dicty_g4751.t1, dicty_g9122.t1, dicty_g8193.t1, dicty_g8193.t2, dicty_g5073.t2, dicty_g5073.t1, dicty_g8439.t1	acastellanii_g4908.t1
OG0000195	bc2001_braker	dicty_g2665.t1, dicty_g2812.t1, dicty_g4751.t1, dicty_g9122.t1, dicty_g8193.t1, dicty_g8193.t2, dicty_g5073.t2, dicty_g5073.t1, dicty_g8439.t1	bc2001_g11678.t1, bc2001_g7493.t1
OG0000195	bc2002_braker	dicty_g2665.t1, dicty_g2812.t1, dicty_g4751.t1, dicty_g9122.t1, dicty_g8193.t1, dicty_g8193.t2, dicty_g5073.t2, dicty_g5073.t1, dicty_g8439.t1	bc2002_g12399.t1, bc2002_g13932.t1
OG0000195	vvermcdc19_braker	dicty_g2665.t1, dicty_g2812.t1, dicty_g4751.t1, dicty_g9122.t1, dicty_g8193.t1, dicty_g8193.t2, dicty_g5073.t2, dicty_g5073.t1, dicty_g8439.t1	vverm_g5928.t1, vverm_g5928.t2, vverm_g16260.t1, vverm_g11571.t1, vverm_g6221.t1, vverm_g15102.t1, vverm_g13912.t1, vverm_g13915.t1, vverm_g13914.t1
OG0000205	vvermcdc19_braker	dicty_g168.t1, dicty_g10888.t1	vverm_g2563.t1
OG0000205	acastellanii_braker	dicty_g168.t1, dicty_g10888.t1	acastellanii_g9954.t1
OG0000205	vvermcdc19_braker	dicty_g4090.t1	vverm_g5637.t1
OG0000205	acastellanii_braker	dicty_g6590.t1	acastellanii_g4180.t1, acastellanii_g3116.t1, acastellanii_g10497.t1
OG0000205	vvermcdc19_braker	dicty_g6590.t1	vverm_g6793.t1
OG0000206	acastellanii_braker	dicty_g4545.t1	acastellanii_g9263.t1, acastellanii_g6455.t1, acastellanii_g4515.t1, acastellanii_g5986.t1, acastellanii_g5508.t1, acastellanii_g9262.t1
OG0000206	bc2002_braker	dicty_g4545.t1	bc2002_g14478.t1
OG0000206	bc2001_braker	dicty_g4545.t1	bc2001_g13743.t1
OG0000206	vvermcdc19_braker	dicty_g4545.t1	vverm_g9973.t1, vverm_g11149.t1, vverm_g9032.t1, vverm_g11147.t1, vverm_g11148.t1, vverm_g12068.t2, vverm_g12068.t1, vverm_g13895.t1, vverm_g6746.t1, vverm_g7847.t1, vverm_g9031.t1, vverm_g250.t1, vverm_g257.t1
OG0000223	bc2001_braker	dicty_g10527.t1, dicty_g3491.t1, dicty_g2379.t1, dicty_g342.t1, dicty_g8313.t1, dicty_g3375.t1	bc2001_g18654.t1, bc2001_g19537.t1, bc2001_g19526.t1
OG0000223	bc2002_braker	dicty_g10527.t1, dicty_g3491.t1, dicty_g2379.t1, dicty_g342.t1, dicty_g8313.t1, dicty_g3375.t1	bc2002_g13605.t1, bc2002_g1985.t1, bc2002_g1974.t1
OG0000223	acastellanii_braker	dicty_g10527.t1, dicty_g3491.t1, dicty_g2379.t1, dicty_g342.t1, dicty_g8313.t1, dicty_g3375.t1	acastellanii_g10807.t1, acastellanii_g7378.t1, acastellanii_g13174.t1, acastellanii_g9591.t1
OG0000223	vvermcdc19_braker	dicty_g10527.t1, dicty_g3491.t1, dicty_g2379.t1, dicty_g342.t1, dicty_g8313.t1, dicty_g3375.t1	vverm_g3851.t1, vverm_g16053.t1, vverm_g8646.t1, vverm_g2639.t1, vverm_g2432.t1
OG0000224	vvermcdc19_braker	dicty_g10347.t1, dicty_g1106.t1	vverm_g15095.t1, vverm_g9888.t1
OG0000224	acastellanii_braker	dicty_g10347.t1, dicty_g1106.t1	acastellanii_g12501.t1, acastellanii_g6420.t1, acastellanii_g6420.t2, acastellanii_g2119.t1, acastellanii_g12413.t1, acastellanii_g12412.t1, acastellanii_g12724.t1, acastellanii_g12431.t1, acastellanii_g9528.t1, acastellanii_g7302.t1, acastellanii_g1709.t1, acastellanii_g7213.t1, acastellanii_g3000.t1
OG0000224	bc2001_braker	dicty_g10347.t1, dicty_g1106.t1	bc2001_g3069.t1, bc2001_g322.t1, bc2001_g17511.t1
OG0000224	bc2002_braker	dicty_g10347.t1, dicty_g1106.t1	bc2002_g11757.t1
OG0000227	acastellanii_braker	dicty_g5381.t1	acastellanii_g2323.t1, acastellanii_g6551.t2
OG0000227	vvermcdc19_braker	dicty_g5381.t1	vverm_g106.t3
OG0000227	bc2002_braker	dicty_g5381.t1	bc2002_g16284.t1
OG0000227	bc2001_braker	dicty_g5381.t1	bc2001_g14422.t1
OG0000227	acastellanii_braker	dicty_g817.t1, dicty_g4722.t1, dicty_g6619.t1	acastellanii_g9824.t1, acastellanii_g10591.t1, acastellanii_g7092.t1
OG0000227	vvermcdc19_braker	dicty_g817.t1, dicty_g4722.t1, dicty_g6619.t1	vverm_g7505.t1, vverm_g15296.t1, vverm_g13770.t1, vverm_g10944.t1, vverm_g12447.t1
OG0000227	bc2001_braker	dicty_g817.t1, dicty_g4722.t1, dicty_g6619.t1	bc2001_g13233.t1
OG0000227	bc2002_braker	dicty_g817.t1, dicty_g4722.t1, dicty_g6619.t1	bc2002_g4410.t1, bc2002_g13363.t1, bc2002_g4605.t1
OG0000229	bc2001_braker	dicty_g8238.t1	bc2001_g12817.t3, bc2001_g12817.t1, bc2001_g12817.t2, bc2001_g7436.t1, bc2001_g7973.t2, bc2001_g7973.t1, bc2001_g2045.t1
OG0000229	bc2002_braker	dicty_g8238.t1	bc2002_g2971.t1, bc2002_g2971.t2, bc2002_g13875.t1, bc2002_g15558.t2, bc2002_g15558.t1, bc2002_g8261.t1
OG0000229	vvermcdc19_braker	dicty_g8238.t1	vverm_g11186.t1, vverm_g15344.t2, vverm_g15344.t1, vverm_g14531.t1, vverm_g12419.t1
OG0000229	acastellanii_braker	dicty_g8238.t1	acastellanii_g3986.t1, acastellanii_g3986.t2
OG0000230	bc2001_braker	dicty_g429.t1	bc2001_g1580.t1, bc2001_g1580.t2, bc2001_g1580.t3, bc2001_g16805.t1, bc2001_g16805.t2, bc2001_g1808.t1, bc2001_g13447.t1, bc2001_g1323.t1, bc2001_g18201.t1, bc2001_g1808.t2
OG0000230	bc2002_braker	dicty_g429.t1	bc2002_g15287.t1, bc2002_g17400.t1, bc2002_g18831.t1, bc2002_g9120.t1, bc2002_g15898.t1, bc2002_g3992.t1
OG0000230	vvermcdc19_braker	dicty_g429.t1	vverm_g7166.t1, vverm_g15996.t1, vverm_g7647.t1
OG0000230	acastellanii_braker	dicty_g429.t1	acastellanii_g3924.t1
OG0000231	acastellanii_braker	dicty_g5978.t1, dicty_g5624.t1, dicty_g5838.t1, dicty_g5980.t1, dicty_g5836.t1, dicty_g10823.t1, dicty_g7101.t1, dicty_g6185.t1, dicty_g5984.t1, dicty_g5982.t1, dicty_g5839.t1, dicty_g10413.t1	acastellanii_g3079.t2, acastellanii_g3079.t1, acastellanii_g3075.t1
OG0000231	vvermcdc19_braker	dicty_g5978.t1, dicty_g5624.t1, dicty_g5838.t1, dicty_g5980.t1, dicty_g5836.t1, dicty_g10823.t1, dicty_g7101.t1, dicty_g6185.t1, dicty_g5984.t1, dicty_g5982.t1, dicty_g5839.t1, dicty_g10413.t1	vverm_g8295.t1, vverm_g8295.t2, vverm_g411.t1, vverm_g9959.t1
OG0000231	bc2002_braker	dicty_g5978.t1, dicty_g5624.t1, dicty_g5838.t1, dicty_g5980.t1, dicty_g5836.t1, dicty_g10823.t1, dicty_g7101.t1, dicty_g6185.t1, dicty_g5984.t1, dicty_g5982.t1, dicty_g5839.t1, dicty_g10413.t1	bc2002_g19811.t1
